"","Date","Rainfall_Simignano","Rainfall_Siena_Poggio_al_Vento","Rainfall_Mensano","Rainfall_Montalcinello","Rainfall_Monticiano_la_Pineta","Rainfall_Sovicille","Rainfall_Ponte_Orgia","Rainfall_Scorgiano","Rainfall_Pentolina","Rainfall_Monteroni_Arbia_Biena","Temperature_Siena_Poggio_al_Vento","Temperature_Mensano","Temperature_Pentolina","Temperature_Monteroni_Arbia_Biena","Volume_Pozzo_1","Volume_Pozzo_3","Volume_Pozzo_4","well","depth_to_gw.m"
"644",2019-06-06,0,0,0,0,0,0,0,0,0,0.2,19.9,18.65,19,16.95,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.9
"645",2019-06-07,0,0,0,0,0,0,0,0,0,0,20.25,19.6,19.25,17.85,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.8
"646",2019-06-08,0,0,0,0,0,0,0,0,0,0,23.55,21.9,22.15,19.65,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.7
"647",2019-06-09,0,0,0,0,0,0,0,0,0,0,25,23.6,24.15,22.55,-280.606264,-235.4041302,-0.053438315,"Pozzo_1",-10.8
"648",2019-06-10,0,0,0,0,0,0,0,0,0,0,25.8,25.1,25.3,22.6,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.8
"649",2019-06-11,0,0,0,0,0,0,0,0,0,0,22.85,21.3,21.25,20.85,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.9
"650",2019-06-12,0,0,0,0,0,0,0,0,0,0.2,22.65,19.35,21,20.25,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.9
"651",2019-06-13,0,0,0,0,0,0,0,0,0,0,22.1,21.15,21.3,18.95,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.9
"652",2019-06-14,0,0,0,0,0,0,0,0,0,0,26.1,24.1,24.75,22,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-11
"653",2019-06-15,0.2,0,0.4,0.2,0.2,0,0,0,0.2,0.4,22.8,20.5,21.45,21.3,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.6
"654",2019-06-16,0,0,0.2,0,0,0,0,0.2,0.2,0,23,19.8,20.85,20.15,-280.606264,-235.4041302,-0.053438315,"Pozzo_1",-10.8
"655",2019-06-17,0,0,0,0,0.2,0,0,0.2,0,0.2,24.05,22.55,22.4,21.7,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.8
"656",2019-06-18,26.4,0,1.8,2.6,0.4,6.8,1.8,0,54.6,0,25.9,23.85,23,22.4,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-11
"657",2019-06-19,0,0,0,0,0,0,0,0,0,0,25.3,22.9,22.85,22.3,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.7
"658",2019-06-20,0,0,0,0,0,0,0,0,0,0,23.9,22.75,21.95,20.6,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.7
"659",2019-06-21,0,0,0,0,0,0,0,0,0,0,23.7,22.45,22.15,21.35,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.7
"660",2019-06-22,0.6,0.8,0,1.6,0.2,1.4,0.2,0.2,0.8,0.6,22.7,23,21.2,22.55,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.7
"661",2019-06-23,0.4,2,1.2,0,3,1.8,0.2,1,0.2,1.6,24.5,22.35,21.55,22.25,-280.606264,-235.4041302,-0.053438315,"Pozzo_1",-10.8
"662",2019-06-24,0,0,0,0,0,0,0,0,0,0,25.65,25.15,24.6,22.75,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-11.1
"663",2019-06-25,0,0,0,0,0,0,0,0,0,0,28.35,27.05,26.45,24.05,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.8
"664",2019-06-26,0,0,0,0,0,0,0,0,0,0,28.55,28.25,27.65,24.7,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.7
"665",2019-06-27,0,0,0,0,0,0,0,0,0,0,30.8,30.15,28.7,25.85,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.6
"666",2019-06-28,0,0,0,0,0,0,0,0,0,0,30.9,30.05,29.4,26.55,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.5
"667",2019-06-29,10.2,0,1.6,0,0,2.4,0,16.4,0,0,28.15,28.3,27.8,25.45,-295.3750148,-247.7938213,-0.056250858,"Pozzo_1",-10.6
"668",2019-06-30,0,0,0,0,0,0,0,0,0,0,28.9,27.65,26.85,24.05,-280.606264,-235.4041302,-0.053438315,"Pozzo_1",-10.7
"669",2019-07-01,0,0,0,0,0,0,0,0,0,0,28.35,26.6,25.9,24.35,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.9
"670",2019-07-02,0,0,0,0,0,0,0,0,0,0,27.7,25.75,25.35,23.9,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.6
"671",2019-07-03,0,0,0,0,0,0,0,0,0,0,29.05,27.05,26.3,25.3,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.6
"672",2019-07-04,0,0,0,0,0,0,0,0,0,0,28.55,26.25,25.7,24.85,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.5
"673",2019-07-05,0,0,0,0,0,3,0.2,0,29.4,0,28.15,26.75,25.7,25,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.5
"674",2019-07-06,0,0,0,0,0,0,0,0,0,0,27.55,26.15,25.55,24.95,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.6
"675",2019-07-07,0,0,0,0,0,0,0,0,0,0,26.25,24.85,24.55,24.6,-211.0717886,-217.0830134,-57.48480882,"Pozzo_1",-10.7
"676",2019-07-08,0.4,0.2,1,1,0.4,0,0.4,1,1,0.2,26.55,25,25.45,26.3,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.8
"677",2019-07-09,0,0,0,0.2,0,0,0,0,0,0,26.95,26.3,26.05,26.55,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.9
"678",2019-07-10,0.4,0,0,4.2,1.6,0.2,0.2,0,0.6,0,24.2,23.7,22.65,22.1,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.5
"679",2019-07-11,0,0,0,0,0.4,14.2,1.2,0,7.2,0,23.65,22.45,21.3,20.45,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.6
"680",2019-07-12,0,0,0,0,0,0,0,0,0,0,25.2,24,23.05,23.3,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.7
"681",2019-07-13,5,0,0,7.4,1.2,3.8,1.2,6.4,7.8,0,24.6,24.2,22.6,23.3,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.7
"682",2019-07-14,8.2,0,17.4,8.8,3.6,4.4,5,0.4,3.6,0,23.7,23.2,23.6,21.2,-211.0717886,-217.0830134,-57.48480882,"Pozzo_1",-10.7
"683",2019-07-15,3,1.4,4,2,1.6,3.6,2,3.6,2.6,2.8,19.1,18.3,17.55,19.35,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.6
"684",2019-07-16,1.2,0.6,6.4,2.8,4.6,1.6,3,1.6,2.2,2.6,22.4,20.6,20.7,20.55,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.9
"685",2019-07-17,0,0,0,0,0,0,0,0,0,0,25.35,23.15,22.3,20,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.9
"686",2019-07-18,0,0,0,0,0,0,0,0,0,0,24.3,23.1,22,21.3,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.8
"687",2019-07-19,20.4,0,0,0,0,8,1,1.4,0,0,24.9,23.85,23.1,22.15,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.8
"688",2019-07-20,0,0,0,0,0,0,0,0,0,0,26.25,24.5,23.75,23.1,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.9
"689",2019-07-21,0,0,0,0,0,0,0,0,0,0,26.65,24.45,24.4,23.8,-211.0717886,-217.0830134,-57.48480882,"Pozzo_1",-11
"690",2019-07-22,0,0,0,0,0,0,0,0,0,0,27.45,26.15,25.5,24.6,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-11.1
"691",2019-07-23,0,0,0,0,0,0,0,0,0,0,29.85,28.1,29.35,26.2,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.9
"692",2019-07-24,0,0,0,0,0,0,0,0,0,0,31.3,29.4,29.25,26.9,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.7
"693",2019-07-25,0,0,0,0,0,0,0,0,0,0,31.8,30.4,29.25,27.75,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.8
"694",2019-07-26,0,0,0,0,0,0,0,0,0,0,28.5,27.4,27.3,26.9,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.7
"695",2019-07-27,0,0,0,0,0,0,0,0,0,0,23.9,23.6,23.05,24.35,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.9
"696",2019-07-28,29.4,32.2,27.2,40.2,63.2,49.6,36,36.6,59.2,65.2,19.3,18.6,18,19.9,-211.0717886,-217.0830134,-57.48480882,"Pozzo_1",-11.4
"697",2019-07-29,4.4,4.8,2.8,2,4.2,2,7,0.8,7,9,22.95,21.6,21.8,22.8,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.9
"698",2019-07-30,0,0,0,0,0,0.2,0,0.2,0.2,0,24.45,22.8,22.55,23.05,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-10.8
"699",2019-07-31,0,0,0,0,0.2,0,0,0,0,0.2,24.15,23.5,23.25,23.4,-222.1808301,-228.5084351,-60.51032508,"Pozzo_1",-11.2
"700",2019-08-01,0,0,0,0,0,0,0,0,0,0,25.15,23.95,23.15,22.55,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.7
"701",2019-08-02,0,0,0,0,0,0,0,0,0,0,25.2,24.75,23.85,24,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.7
"702",2019-08-03,0,0,0,0,0.2,0,0,0.2,0.2,0.2,26.25,24.45,23.6,23.85,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.6
"703",2019-08-04,0,0,0,0,0,0,0,0,0,0,26.75,25.2,24.5,23.5,-211.175791,-104.943745,-131.6360115,"Pozzo_1",-10.7
"704",2019-08-05,0,0,0,0,0,0,0,0,0,0,26.05,24.4,23.3,23,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.7
"705",2019-08-06,0,0,0,0,0,0,0,0,0,0,26.05,25.05,24.35,24.05,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-11
"706",2019-08-07,0,0,0,0,0,0,0,0,0,0,25.25,24.3,24.1,23.4,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.5
"707",2019-08-08,0,0,0,0,0,0,0,0,0,0,26.3,25.7,25.45,26.1,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.9
"708",2019-08-09,0.4,0,0,0,0,7.2,0.4,0,3.8,0,27.9,26.5,25.45,26.2,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-11.1
"709",2019-08-10,0,0,0,0,0,0,0,0,0,0,28.45,26.85,26.9,26.35,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.6
"710",2019-08-11,0,0,0,0,0,0,0,0,0,0,29.7,28.1,27.35,26.85,-211.175791,-104.943745,-131.6360115,"Pozzo_1",-10.7
"711",2019-08-12,0,0,0,0,0,0,0,0,0,0,29.3,27.4,28.05,26.4,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.7
"712",2019-08-13,0,0,0,0,0,0,0,0,0,0,27.6,24.95,25.7,25.85,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.8
"713",2019-08-14,0,0,0,0,0,0,0,0,0,0,24.4,22.9,22.7,22.3,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.6
"714",2019-08-15,0,0,0,0,0,0,0,0,0,0,24,22.9,23.4,22.25,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.6
"715",2019-08-16,0,0,0,0,0,0,0,0,0,0,25.3,23.95,23.3,22.5,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-11
"716",2019-08-17,0,0,0,0,0,0,0,0,0,0,25.55,23.75,24.05,23.1,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-11.1
"717",2019-08-18,0,0,0,0,0,0,0,0,0,0,25.15,24.45,23.55,23.5,-211.175791,-104.943745,-131.6360115,"Pozzo_1",-10.6
"718",2019-08-19,0,0,0,0,0,0,0,0,0,0,26.55,24.65,24.35,24,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-11
"719",2019-08-20,0,0,0,0,0,0,0,0,0,0,27.4,26.4,25.95,25.15,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.9
"720",2019-08-21,0,0,0,0,0,0,0,0,0,0,28.05,25.85,26.1,25.4,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.3
"721",2019-08-22,0,0,0,0,0,0,0,0,0,0,26.5,26.5,25.15,26,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.4
"722",2019-08-23,12.2,2.4,0,2.4,13,15.4,4.6,2.6,31.4,1,25.15,23.7,23.35,24.75,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.5
"723",2019-08-24,2,10,1.8,4.2,5,7.6,12.8,3.2,5.2,5.2,23.45,23.95,22.1,23.5,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.5
"724",2019-08-25,0.2,1.8,0,0,1.6,1,2,0,0.6,3,25.15,24.65,24.05,23.7,-211.175791,-104.943745,-131.6360115,"Pozzo_1",-10.7
"725",2019-08-26,0,0,4.8,0,4.2,0,0,0,0,6.6,26.4,25.4,24.25,23.95,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.7
"726",2019-08-27,0,0,0,0,0,0.2,0,0,0,0,26.35,25.3,25,24.7,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.5
"727",2019-08-28,0,0,0,0,0,0,0,0,0,0,25.45,25.45,25,24.4,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.4
"728",2019-08-29,1.4,0,0,0,0,0.2,5,0.6,0,39.8,26.3,24.8,24.9,24.6,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.4
"729",2019-08-30,0,0,0,0,0,0,0,0,0,0.2,27.35,26.35,25.55,25.2,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.4
"730",2019-08-31,0,0,0,0,0,12.8,0,2.2,0,0,26.8,26.25,25.05,24.8,-222.2903064,-110.4671,-138.5642227,"Pozzo_1",-10.4
"731",2019-09-01,1.6,0,0,1,0,0,0,0.4,4.8,0,25.55,24.95,23.05,23.25,-260.033069,0,-215.0810789,"Pozzo_1",-10.4
"732",2019-09-02,0,0,0,0,0,0,0,0,0,0,24.9,24.2,22.4,23.05,-273.71902,0,-226.4011357,"Pozzo_1",-10.5
"733",2019-09-03,9.8,1.6,0,1.6,0,9.2,0,5.8,0.2,0.4,23.5,22.4,22.1,22.2,-273.71902,0,-226.4011357,"Pozzo_1",-10.5
"734",2019-09-04,0,0,0,0,0,0,0,0,0,0,22.1,21.4,21.25,20.35,-273.71902,0,-226.4011357,"Pozzo_1",-10.4
"735",2019-09-05,0,0,0,0,0,0,0,0,0,0,22.8,22.25,20.65,19.85,-273.71902,0,-226.4011357,"Pozzo_1",-10.3
"736",2019-09-06,0,0,0,0,0,0.2,0,0,0.2,0.4,20.35,19.7,19.7,20.2,-273.71902,0,-226.4011357,"Pozzo_1",-10.2
"737",2019-09-07,1.4,2.2,6.4,7.2,43.8,1.8,9,7.4,6.8,6.6,20.15,19.35,18.35,19,-273.71902,0,-226.4011357,"Pozzo_1",-10.6
"738",2019-09-08,0,6.2,1,0,0,1.2,0,0,0.4,0,19.7,19.55,19.05,19.05,-260.033069,0,-215.0810789,"Pozzo_1",-10.5
"739",2019-09-09,1.8,2.4,1.2,0.4,0,3,1.2,1.8,2.2,0,19.6,18.4,18.1,18.7,-273.71902,0,-226.4011357,"Pozzo_1",-10.5
"740",2019-09-10,0,0,0,0,0,0,0,0.2,0,0,18.85,19.25,18.85,17.8,-273.71902,0,-226.4011357,"Pozzo_1",-10.5
"741",2019-09-11,0,0,0,0,0,0,0,0,0,0,23.05,21.25,21.5,19.95,-273.71902,0,-226.4011357,"Pozzo_1",-10.5
"742",2019-09-12,0,0,0,0,0,0,0,0,0,0,23.5,22.6,22.3,20.1,-273.71902,0,-226.4011357,"Pozzo_1",-10.5
"743",2019-09-13,0,0,0,0,0,0,0,0,0,0,23.85,22.4,22.6,20.25,-273.71902,0,-226.4011357,"Pozzo_1",-10.4
"744",2019-09-14,0,0,0,0,0,0,0,0,0,0,24.2,23.35,23.95,20.75,-273.71902,0,-226.4011357,"Pozzo_1",-10.4
"745",2019-09-15,0,0,0,0,0,0,0,0,0,0,23.35,22.1,22.15,20.35,-260.033069,0,-215.0810789,"Pozzo_1",-10.5
"746",2019-09-16,0,0,0,0,0,0,0,0,0,0,24.5,23.2,22.15,21.45,-273.71902,0,-226.4011357,"Pozzo_1",-10.5
"747",2019-09-17,0,0,0,0,0,0,0,0,0,0,22.85,21.25,21.45,20.6,-273.71902,0,-226.4011357,"Pozzo_1",-10.3
"748",2019-09-18,0,0,0,0,0,0,0,0,0.2,0,23.25,22.05,21.65,22.3,-273.71902,0,-226.4011357,"Pozzo_1",-10.2
"749",2019-09-19,0,0,0,0,0.2,0,0,0,0.2,0,19.85,19.45,19.3,21.25,-273.71902,0,-226.4011357,"Pozzo_1",-10.2
"750",2019-09-20,0.4,1,6.2,3.2,0.2,0.2,0,18.6,0,0,18.55,17.9,18.3,16.8,-273.71902,0,-226.4011357,"Pozzo_1",-10.3
"751",2019-09-21,0,0,0,0,0,0,0,0,0,0,18.45,17.55,17.5,15.65,-273.71902,0,-226.4011357,"Pozzo_1",-10.3
"752",2019-09-22,16.4,13.2,18.4,19.4,17.2,16.4,0,13.4,16.8,12.2,16.4,17.25,16.5,17.4,-260.033069,0,-215.0810789,"Pozzo_1",-10.3
"753",2019-09-23,5,5.2,3.8,5.2,9.8,6.4,0,3.4,8.8,3,18.5,18.6,17.7,19,-273.71902,0,-226.4011357,"Pozzo_1",-10.3
"754",2019-09-24,10.6,8.2,10.2,35.4,26.2,26.4,0,13.2,48.6,24.6,19.05,18.45,18.45,18.35,-273.71902,0,-226.4011357,"Pozzo_1",-10.4
"755",2019-09-25,0.6,0,0.4,0.4,0.2,0.4,0,0.2,0.4,0,19.8,19.55,19,19.6,-273.71902,0,-226.4011357,"Pozzo_1",-10.4
"756",2019-09-26,0,0,0,0,0,0,0,0,0,0.2,20.3,19.85,19.5,18.95,-273.71902,0,-226.4011357,"Pozzo_1",-10.3
"757",2019-09-27,0,0,0.2,0,0.2,0.2,0.2,0.2,0.2,0,19.7,19.65,18.85,19.3,-273.71902,0,-226.4011357,"Pozzo_1",-10.4
"758",2019-09-28,0.2,0,0,0,0.2,0,0,0,0.2,0.2,20.55,20.15,19.25,19.4,-273.71902,0,-226.4011357,"Pozzo_1",-10.3
"759",2019-09-29,0,0,0,0.2,0,0.2,0.2,0,0.4,0,20.65,19.4,19.25,19.8,-260.033069,0,-215.0810789,"Pozzo_1",-10.3
"760",2019-09-30,0,0,0,0,0.2,0,0,0,0,0.2,20.55,20.65,20.15,19.3,-273.71902,0,-226.4011357,"Pozzo_1",-10.3
"761",2019-10-01,0.2,0,0,0,0,0.2,0,0.2,0.2,0,21.2,20.35,20.15,19.75,-252.8437863,0,-195.559375,"Pozzo_1",-10.3
"762",2019-10-02,0.4,0,1.2,0.6,1.2,0,0,0,0.2,0,18.2,17.7,16.85,16.8,-252.8437863,0,-195.559375,"Pozzo_1",-10.3
"763",2019-10-03,0.6,10.8,1.4,2.2,9.2,0.2,3.4,6.2,1,3,13.1,12.1,12.45,11.4,-252.8437863,0,-195.559375,"Pozzo_1",-10.3
"764",2019-10-04,0.2,0.6,0,0.2,0.2,3,1.2,0,0,0.8,14.5,13.35,13.95,11.75,-252.8437863,0,-195.559375,"Pozzo_1",-10.3
"765",2019-10-05,0,0.2,0.2,0,0,0,0,0.4,0,0,18,16.85,17.2,17,-252.8437863,0,-195.559375,"Pozzo_1",-10.3
"766",2019-10-06,0.2,0,0,0,0.2,0.2,0,0.2,0.2,0.2,18.5,17.95,17.05,15.7,-240.201597,0,-185.7814062,"Pozzo_1",-10.3
"767",2019-10-07,1.2,0.2,2.4,0,1.6,0.6,1.4,4.4,0.4,0,16,14.7,15.5,14.05,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"768",2019-10-08,0,0,0,0,0,0,0,0.2,0,0,16.95,15.95,16.35,14.1,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"769",2019-10-09,0,0,0,0,0,0,0,0,0,0,16.85,16.45,15.8,14.25,-252.8437863,0,-195.559375,"Pozzo_1",-10.6
"770",2019-10-10,0,0,0,0,0,0,0.2,0,0,0,18.3,16.55,17.05,16.35,-252.8437863,0,-195.559375,"Pozzo_1",-10.3
"771",2019-10-11,0,0,0,0,0,0,0,0.2,0,0,18,17.1,17.65,15.5,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"772",2019-10-12,0,0,0,0,0.2,0.2,0,0,0,0,18.1,17.5,16.7,15.3,-252.8437863,0,-195.559375,"Pozzo_1",-10.3
"773",2019-10-13,0.2,0,0,0.2,0.2,0.2,0,0.2,0.4,0,16.3,17.35,16.5,15.65,-240.201597,0,-185.7814062,"Pozzo_1",-10.2
"774",2019-10-14,0,0,0,0,0.2,0,0.2,0,0,0,19.25,18.35,18.1,17.65,-252.8437863,0,-195.559375,"Pozzo_1",-10.4
"775",2019-10-15,0,0,0,0.2,0.2,0,0,0,0.4,0,17.6,17.5,16.95,17.65,-252.8437863,0,-195.559375,"Pozzo_1",-10.1
"776",2019-10-16,22.8,40.6,12.8,39.6,23.8,67.2,13.6,11.2,49.8,9.6,15.2,15.45,14.5,14.95,-252.8437863,0,-195.559375,"Pozzo_1",-10.3
"777",2019-10-17,0.2,0,0,0,0.2,0.2,0,0,0.4,0.2,16.4,15.75,14.8,14.4,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"778",2019-10-18,0.2,0,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.2,15.15,15.45,14,14.05,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"779",2019-10-19,0,0,0.2,0,0,0,0,0.2,0.2,0,17,16.5,16.1,16,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"780",2019-10-20,0,0,0,0,0,0.2,0,0,0.2,0.2,16.55,16.7,15.85,14.75,-240.201597,0,-185.7814062,"Pozzo_1",-10.2
"781",2019-10-21,0,0,0,0,0,0,0,0,0,0,20.1,19.9,19,18.65,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"782",2019-10-22,0.2,0,0,0,0.4,0.2,0.2,0,0.2,0.2,21.15,20.25,20.2,18.75,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"783",2019-10-23,0,0,0,0.2,0,0.2,0,0.2,0.2,0,20.2,19.05,18.8,17.3,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"784",2019-10-24,0.6,0,0,0,0.2,0,0.2,0.8,0.6,0,16.1,15.65,15.4,14.4,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"785",2019-10-25,19.4,20.2,18.8,19,20.4,26.2,20.2,14.6,21.6,19.8,17.3,16.6,16.25,16.8,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"786",2019-10-26,0.2,0,0,0,0,0.2,0,0.2,0,0.2,19.8,18.5,18.35,16.45,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"787",2019-10-27,0.2,0,0,0.2,0,0,0.2,0.2,0,0.2,18.35,18.95,17.95,15.2,-240.201597,0,-185.7814062,"Pozzo_1",-10.1
"788",2019-10-28,0.2,0.2,0.4,0.2,0.4,0.6,0.2,0.4,0.4,0.4,16.15,16.1,15.45,14.05,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"789",2019-10-29,0.2,0,0,0,0.2,0.2,0,0.2,0.2,0.2,15.6,16.4,14.9,15.6,-252.8437863,0,-195.559375,"Pozzo_1",-10.3
"790",2019-10-30,4.2,4.4,6.2,5.6,3.2,3.2,3.2,8.2,4,2.8,15.7,14.95,14.85,15.7,-252.8437863,0,-195.559375,"Pozzo_1",-10.5
"791",2019-10-31,3,2.4,10,5.2,1,3.2,8.8,5.6,3.8,3.8,14.55,14.15,13.8,15.65,-252.8437863,0,-195.559375,"Pozzo_1",-10.2
"792",2019-11-01,8.2,14.2,9,5.2,1.2,14.4,8.8,27.4,1.8,2.6,13.6,11.95,12.65,14.05,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.2
"793",2019-11-02,1.4,0.8,1.6,1.4,0.8,1.2,0.8,0.8,1,0.4,13.45,13.5,12.95,13.55,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.2
"794",2019-11-03,5.8,11.4,2,5.8,13.2,14.6,13,0.8,12.2,5.4,15.7,15.65,14.65,16.6,-190.4037803,-98.9529402,-146.9152885,"Pozzo_1",-10.1
"795",2019-11-04,34.6,7.6,11.6,15.6,45.8,17.8,17,18.8,21,37.8,15.55,15.1,14.75,16.1,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.2
"796",2019-11-05,1,3,2.6,1.4,11.8,4.8,17.4,15.4,13.2,6.2,14.5,14.35,13.8,14.8,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.2
"797",2019-11-06,42.2,28.6,44,31.2,21.8,37.6,36.6,29.6,38.6,24,9.9,10.05,9.75,10.6,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.2
"798",2019-11-07,16.8,13.4,17,11.6,0.4,12.4,1.2,4.2,3.2,1,10.6,11.15,11.4,10.4,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.2
"799",2019-11-08,7.4,14.2,11.2,10.8,12.6,8,14.2,10.4,7.4,12.6,10.65,11.3,10.4,10.75,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.2
"800",2019-11-09,21,24.2,15.2,21.8,18.2,27,22.4,18.8,29.4,20.4,8.15,9.1,6.9,9,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.2
"801",2019-11-10,11.6,1.4,18.6,21,11.8,5.4,5.6,6.6,11.2,2.2,8.65,9.2,8.4,9.25,-190.4037803,-98.9529402,-146.9152885,"Pozzo_1",-10.3
"802",2019-11-11,9.2,6.2,6.4,9.4,12.8,9,8.4,5.4,8.8,9.6,10.65,10.75,9.85,11.65,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.2
"803",2019-11-12,4.6,3.4,2.6,3.4,4.2,2.8,3,1.4,4.4,3,10.8,10.05,9.85,11.1,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.5
"804",2019-11-13,23.4,20.8,22.6,20.4,18.4,24.4,20.8,21.2,23.2,20.2,10.9,10.35,10,10.2,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.4
"805",2019-11-14,0.2,0,0.2,0,0.2,0.2,0,0,0.2,0,10.6,9.5,9.35,9.3,-200.4250318,-104.1609897,-154.6476721,"Pozzo_1",-10.2
