"","Date","Volume_Pozzo_1","Volume_Pozzo_2","Volume_Pozzo_3","Volume_Pozzo_4","Volume_Pozzo_5.6","Volume_Pozzo_7","Volume_Pozzo_8","Volume_Pozzo_9","Temperature_Monteporzio","Temperature_Velletri","imp_rain_velletri","imp_rain_monteporzio","Year","Month","Day","Spring","Summer","Autumn","Winter","imp1","imp2","imp3","imp4","imp5","imp6","imp7","imp8","imp9","snow.yes","snow.no"
"430",2013-08-04,NA,NA,NA,NA,NA,NA,NA,NA,27.19,29.16,0,0,"2013","8","4","0","1","0","0",25.51,93.01,110.41,97.91,100.285,91.51,93.3925,94.97,94.77,"0","1"
"431",2013-08-05,NA,NA,NA,NA,NA,NA,NA,NA,27.64,29.13,0,0,"2013","8","5","0","1","0","0",25.56,93.01,110.42,97.91,100.246666666667,91.51,93.3666666666667,94.98,94.77,"0","1"
"432",2013-08-06,NA,NA,NA,NA,NA,NA,NA,NA,28.16,29.04,0,0,"2013","8","6","0","1","0","0",25.61,93.01,110.44,97.91,100.246666666667,91.5,93.3666666666667,94.97,94.77,"0","1"
"433",2013-08-07,NA,NA,NA,NA,NA,NA,NA,NA,27.91,28.53,0,0,"2013","8","7","0","1","0","0",25.65,93.01,110.46,97.91,100.246666666667,91.5,93.3666666666667,94.98,94.77,"0","1"
"434",2013-08-08,NA,NA,NA,NA,NA,NA,NA,NA,27.81,28.79,0,0,"2013","8","8","0","1","0","0",25.65,93.01,110.46,97.92,100.246666666667,91.5,93.3666666666667,94.98,94.77,"0","1"
"435",2013-08-09,NA,NA,NA,NA,NA,NA,NA,NA,22.8,24.08,0.6,0,"2013","8","9","0","1","0","0",25.73,93.01,110.47,97.92,100.246666666667,91.5,93.3666666666667,94.98,94.76,"0","1"
"436",2013-08-10,NA,NA,NA,NA,NA,NA,NA,NA,23.53,24.35,0,0,"2013","8","10","0","1","0","0",25.77,93.01,110.48,97.92,100.246666666667,91.5,93.3666666666667,94.99,94.76,"0","1"
"437",2013-08-11,NA,NA,NA,NA,NA,NA,NA,NA,23.71,24.92,0,0,"2013","8","11","0","1","0","0",25.87,93.01,110.49,97.92,100.246666666667,91.5,93.3666666666667,95,92.43,"0","1"
"438",2013-08-12,NA,NA,NA,NA,NA,NA,NA,NA,23.59,24.88,0,0,"2013","8","12","0","1","0","0",25.94,93.01,110.49,97.92,100.246666666667,91.5,93.3666666666667,94.99,92.43,"0","1"
"439",2013-08-13,NA,NA,NA,NA,NA,NA,NA,NA,23.26,24.57,0,0,"2013","8","13","0","1","0","0",25.99,93.01,110.53,97.91,100.246666666667,91.5,93.3666666666667,94.99,94.78,"0","1"
"440",2013-08-14,NA,NA,NA,NA,NA,NA,NA,NA,23.44,25.05,0,0,"2013","8","14","0","1","0","0",26.05,93.01,110.54,97.91,100.246666666667,91.51,93.3666666666667,95,94.8,"0","1"
"441",2013-08-15,NA,NA,NA,NA,NA,NA,NA,NA,23.59,25.5,0,0,"2013","8","15","0","1","0","0",26.08,93.01,110.62,97.91,100.246666666667,91.5,93.3666666666667,95,94.81,"0","1"
"442",2013-08-16,NA,NA,NA,NA,NA,NA,NA,NA,23.66,25.58,0,0,"2013","8","16","0","1","0","0",26.19,93.01,110.64,97.9,100.246666666667,91.5,93.3666666666667,95,94.81,"0","1"
"443",2013-08-17,NA,NA,NA,NA,NA,NA,NA,NA,23.09,25.01,0,0,"2013","8","17","0","1","0","0",26.25,93.01,110.64,97.9,100.246666666667,91.5,93.3666666666667,95,94.81,"0","1"
"444",2013-08-18,NA,NA,NA,NA,NA,NA,NA,NA,23.05,24.7,0,0,"2013","8","18","0","1","0","0",26.32,93.01,110.63,97.89,100.246666666667,91.5,93.3666666666667,94.99,94.81,"0","1"
"445",2013-08-19,NA,NA,NA,NA,NA,NA,NA,NA,22.85,24.61,0,0,"2013","8","19","0","1","0","0",26.39,93.01,110.63,97.89,100.246666666667,91.5,93.3666666666667,94.97,94.8,"0","1"
"446",2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,20.12,22.14,0,2.2,"2013","8","20","0","1","0","0",26.44,93.01,110.63,97.89,100.246666666667,91.5,93.3666666666667,94.97,94.8,"0","1"
"447",2013-08-21,NA,NA,NA,NA,NA,NA,NA,NA,21.95,24.24,0,0.2,"2013","8","21","0","1","0","0",26.54,93.01,110.63,97.9,100.246666666667,91.5,93.3666666666667,94.97,94.81,"0","1"
"448",2013-08-22,NA,NA,NA,NA,NA,NA,NA,NA,22.49,24.26,0,0,"2013","8","22","0","1","0","0",26.62,93.01,110.68,97.9,100.246666666667,91.5,93.3666666666667,94.97,94.81,"0","1"
"449",2013-08-23,NA,NA,NA,NA,NA,NA,NA,NA,22.19,24.05,0,0.2,"2013","8","23","0","1","0","0",26.7,93.01,110.68,97.81,100.246666666667,91.5,93.3666666666667,94.97,94.81,"0","1"
"450",2013-08-24,NA,NA,NA,NA,NA,NA,NA,NA,21.91,23.85,0,0.2,"2013","8","24","0","1","0","0",26.78,93.01,110.68,97.79,100.246666666667,91.51,93.3666666666667,94.97,94.83,"0","1"
"451",2013-08-25,NA,NA,NA,NA,NA,NA,NA,NA,20.26,21.04,51.8,2.6,"2013","8","25","0","1","0","0",26.82,93.01,110.65,97.79,100.246666666667,91.5,93.3666666666667,94.98,94.83,"0","1"
"452",2013-08-26,NA,NA,NA,NA,NA,NA,NA,NA,21.09,22.26,26.2,1,"2013","8","26","0","1","0","0",26.89,93.01,110.6,97.8,100.246666666667,91.48,93.3666666666667,94.98,94.83,"0","1"
"453",2013-08-27,NA,NA,NA,NA,NA,NA,NA,NA,19.65,20.56,23.2,2.4,"2013","8","27","0","1","0","0",26.99,93.01,110.6,97.81,100.25,91.48,93.37,94.98,94.86,"0","1"
"454",2013-08-28,NA,NA,NA,NA,NA,NA,NA,NA,19.03,20.67,0.2,0.4,"2013","8","28","0","1","0","0",27.1,93.01,110.6,97.8,100.24,91.47,93.36,94.98,94.85,"0","1"
"455",2013-08-29,NA,NA,NA,NA,NA,NA,NA,NA,20.02,21.17,0,0.2,"2013","8","29","0","1","0","0",27.19,92.99,110.63,97.8,100.24,91.46,93.35,95.01,94.83,"0","1"
"456",2013-08-30,NA,NA,NA,NA,NA,NA,NA,NA,20.17,21.84,0,0.2,"2013","8","30","0","1","0","0",27.31,92.99,110.64,97.8,100.24,91.46,93.35,95.01,94.82,"0","1"
"457",2013-08-31,NA,NA,NA,NA,NA,NA,NA,NA,20.48,22.28,0,0.2,"2013","8","31","0","1","0","0",27.42,92.99,110.64,97.79,100.25,91.46,93.33,95,93.82,"0","1"
"458",2013-09-01,NA,NA,NA,NA,NA,NA,NA,NA,19.93,22.37,0,0.2,"2013","9","1","0","1","0","0",27.53,92.99,110.65,97.77,100.25,91.46,93.33,94.98,90.23,"0","1"
"459",2013-09-02,NA,NA,NA,NA,NA,NA,NA,NA,20.77,21.95,0,0.2,"2013","9","2","0","1","0","0",27.65,92.98,110.65,97.77,100.25,91.45,93.33,94.98,89.83,"0","1"
"460",2013-09-03,NA,NA,NA,NA,NA,NA,NA,NA,21.47,22.99,0,0,"2013","9","3","0","1","0","0",27.77,92.97,110.65,97.77,100.24,91.45,93.32,94.97,90.23,"0","1"
"461",2013-09-04,NA,NA,NA,NA,NA,NA,NA,NA,22.5,23.49,0,0.2,"2013","9","4","0","1","0","0",27.89,92.97,110.64,97.77,100.23,91.45,93.32,94.97,90.23,"0","1"
"462",2013-09-05,NA,NA,NA,NA,NA,NA,NA,NA,22.18,23.33,0,0,"2013","9","5","0","1","0","0",28.01,92.97,110.64,97.78,100.21,91.45,93.32,94.97,94.98,"0","1"
"463",2013-09-06,NA,NA,NA,NA,NA,NA,NA,NA,22.33,23.2,0,0,"2013","9","6","0","1","0","0",28.14,92.97,110.64,97.78,100.21,91.45,93.32,94.98,95.08,"0","1"
"464",2013-09-07,NA,NA,NA,NA,NA,NA,NA,NA,21.89,23.06,0,0,"2013","9","7","0","1","0","0",28.28,92.99,110.73,97.78,100.19,91.44,93.34,95.02,95.08,"0","1"
"465",2013-09-08,NA,NA,NA,NA,NA,NA,NA,NA,22.1,23.03,0,0,"2013","9","8","0","1","0","0",28.42,92.99,110.75,97.79,100.18,91.44,93.34,95.02,95.08,"0","1"
"466",2013-09-09,NA,NA,NA,NA,NA,NA,NA,NA,20.14,21.19,7.4,0.6,"2013","9","9","0","1","0","0",28.56,92.99,110.76,97.79,100.13,91.44,93.35,95.02,95.16,"0","1"
"467",2013-09-10,NA,NA,NA,NA,NA,NA,NA,NA,18.67,19.2,2.4,1,"2013","9","10","0","1","0","0",28.72,92.98,110.78,97.79,100.13,91.44,93.35,95.01,93.33,"0","1"
"468",2013-09-11,NA,NA,NA,NA,NA,NA,NA,NA,18.6,19.96,0.6,0.4,"2013","9","11","0","1","0","0",28.88,92.98,110.79,97.77,100.13,91.44,93.35,95.01,93.33,"0","1"
"469",2013-09-12,NA,NA,NA,NA,NA,NA,NA,NA,16.28,17.49,4.2,0.4,"2013","9","12","0","1","0","0",29.04,92.98,110.8,97.75,100.2,91.44,93.35,95.01,91.06,"0","1"
"470",2013-09-13,NA,NA,NA,NA,NA,NA,NA,NA,16.95,18.67,0,0,"2013","9","13","0","1","0","0",29.25,92.98,110.84,97.74,100.2,91.45,93.37,95.03,95.3,"0","1"
"471",2013-09-14,NA,NA,NA,NA,NA,NA,NA,NA,17.08,18.31,0,0.2,"2013","9","14","0","1","0","0",29.44,92.98,110.84,97.74,100.2,91.45,93.37,95.04,92.48,"0","1"
"472",2013-09-15,NA,NA,NA,NA,NA,NA,NA,NA,16.82,18.01,20.8,1.4,"2013","9","15","0","1","0","0",29.61,92.98,110.84,97.75,100.12,91.45,93.37,95.04,95.38,"0","1"
"473",2013-09-16,NA,NA,NA,NA,NA,NA,NA,NA,16.67,18.16,0,0.2,"2013","9","16","0","1","0","0",29.86,92.98,110.8,97.76,100.12,91.44,93.37,95.05,92.48,"0","1"
"474",2013-09-17,NA,NA,NA,NA,NA,NA,NA,NA,16.08,17.5,0,0,"2013","9","17","0","1","0","0",30.07,92.98,110.8,97.76,100.12,91.44,93.38,95.05,95.38,"0","1"
"475",2013-09-18,NA,NA,NA,NA,NA,NA,NA,NA,16.88,17.37,0,0.2,"2013","9","18","0","1","0","0",30.35,92.99,110.8,97.76,100.17,91.44,93.38,95.05,95.38,"0","1"
"476",2013-09-19,NA,NA,NA,NA,NA,NA,NA,NA,17.85,18.52,0.2,0,"2013","9","19","0","1","0","0",30.64,93.02,110.86,97.76,100.18,91.46,93.39,95.05,95.8,"0","1"
"477",2013-09-20,NA,NA,NA,NA,NA,NA,NA,NA,18.48,19.44,0,0.2,"2013","9","20","0","1","0","0",30.97,93.04,110.92,97.76,100.18,91.47,93.42,95.09,95.87,"0","1"
"478",2013-09-21,NA,NA,NA,NA,NA,NA,NA,NA,19.46,21.03,0,0,"2013","9","21","0","0","1","0",31.32,93.07,111.01,97.76,100.18,91.47,93.45,95.11,95.87,"0","1"
"479",2013-09-22,NA,NA,NA,NA,NA,NA,NA,NA,18.3,19.73,0,0.2,"2013","9","22","0","0","1","0",31.73,93.07,111.04,97.76,100.18,91.47,93.48,95.15,95.87,"0","1"
"480",2013-09-23,NA,NA,NA,NA,NA,NA,NA,NA,16.52,18.24,0,0,"2013","9","23","0","0","1","0",32.18,93.07,111.06,97.76,100.18,91.47,93.48,95.15,91.72,"0","1"
"481",2013-09-24,NA,NA,NA,NA,NA,NA,NA,NA,17.07,17.99,0,0,"2013","9","24","0","0","1","0",32.8,93.07,111.06,97.75,100.18,91.47,93.48,95.17,91.72,"0","1"
"482",2013-09-25,NA,NA,NA,NA,NA,NA,NA,NA,16.81,17.57,0,0.2,"2013","9","25","0","0","1","0",33.85,93.07,111.11,97.73,100.18,91.47,93.49,95.17,91.72,"0","1"
"483",2013-09-26,NA,NA,NA,NA,NA,NA,NA,NA,17.84,18.86,0.2,0,"2013","9","26","0","0","1","0",36.53,93.1,111.14,97.73,100.18,91.47,93.5,95.2,95.72,"0","1"
"484",2013-09-27,NA,NA,NA,NA,NA,NA,NA,NA,18.38,19.56,0.2,0.2,"2013","9","27","0","0","1","0",36.53,93.1,111.19,97.73,100.18,91.47,93.51,95.23,96.08,"0","1"
"485",2013-09-28,NA,NA,NA,NA,NA,NA,NA,NA,18.93,19.42,0,0.2,"2013","9","28","0","0","1","0",36.53,93.1,111.19,97.75,100.18,91.47,93.52,95.23,96.13,"0","1"
"486",2013-09-29,NA,NA,NA,NA,NA,NA,NA,NA,18.79,19.72,23,3.6,"2013","9","29","0","0","1","0",35.67,93.11,111.21,97.77,100.18,91.47,93.53,95.21,96.13,"0","1"
"487",2013-09-30,NA,NA,NA,NA,NA,NA,NA,NA,17.08,18.58,6,2.2,"2013","9","30","0","0","1","0",35.67,93.11,111.23,97.77,100.19,91.47,93.55,95.21,96.13,"0","1"
"488",2013-10-01,NA,NA,NA,NA,NA,NA,NA,NA,16.47,18.9,0,0.2,"2013","10","1","0","0","1","0",35.67,93.13,111.27,97.77,100.19,91.48,93.55,95.27,96.13,"0","1"
"489",2013-10-02,NA,NA,NA,NA,NA,NA,NA,NA,17.17,18.87,0,0,"2013","10","2","0","0","1","0",37.38,93.18,111.32,97.78,100.22,91.51,93.58,95.27,96.14,"0","1"
"490",2013-10-03,NA,NA,NA,NA,NA,NA,NA,NA,15.93,17.14,0,0.2,"2013","10","3","0","0","1","0",38.63,93.19,111.38,97.78,100.22,91.52,93.6,95.29,96.19,"0","1"
"491",2013-10-04,NA,NA,NA,NA,NA,NA,NA,NA,16.08,17.18,1.8,0,"2013","10","4","0","0","1","0",40.02,93.19,111.44,97.78,100.22,91.52,93.62,95.36,96.19,"0","1"
"492",2013-10-05,NA,NA,NA,NA,NA,NA,NA,NA,15.25,16.58,23.8,2.8,"2013","10","5","0","0","1","0",41.22,93.19,111.49,97.78,100.21,91.53,93.64,95.36,96.24,"0","1"
"493",2013-10-06,NA,NA,NA,NA,NA,NA,NA,NA,17.37,18.69,9,0.4,"2013","10","6","0","0","1","0",41.22,93.21,111.52,97.78,100.21,91.53,93.64,95.37,96.24,"0","1"
"494",2013-10-07,NA,NA,NA,NA,NA,NA,NA,NA,15.9,17.65,0.8,0.2,"2013","10","7","0","0","1","0",41.22,93.23,111.6,97.78,100.21,91.53,93.66,95.37,96.24,"0","1"
"495",2013-10-08,NA,NA,NA,NA,NA,NA,NA,NA,14.7,16.62,12.2,0.2,"2013","10","8","0","0","1","0",31.46,93.23,111.65,97.77,100.2,91.53,93.67,95.37,96.24,"0","1"
"496",2013-10-09,NA,NA,NA,NA,NA,NA,NA,NA,14.02,15.07,8.4,0,"2013","10","9","0","0","1","0",31.43,93.23,111.67,97.77,100.14,91.53,93.67,95.36,96.24,"0","1"
"497",2013-10-10,NA,NA,NA,NA,NA,NA,NA,NA,13.87,14.87,47.8,2,"2013","10","10","0","0","1","0",31.41,93.24,111.69,97.77,100.11,91.53,93.67,95.37,96.24,"0","1"
"498",2013-10-11,NA,NA,NA,NA,NA,NA,NA,NA,14.56,16,3.8,0.2,"2013","10","11","0","0","1","0",31.41,93.26,111.72,97.77,100.11,91.53,93.68,95.37,96.23,"0","1"
"499",2013-10-12,NA,NA,NA,NA,NA,NA,NA,NA,16.1,16.44,5.6,0.2,"2013","10","12","0","0","1","0",31.43,93.28,111.72,97.77,100.14,91.55,93.7,95.37,96.23,"0","1"
"500",2013-10-13,NA,NA,NA,NA,NA,NA,NA,NA,16.39,18.55,0,0.2,"2013","10","13","0","0","1","0",31.65,93.29,111.8,97.79,100.22,91.55,93.71,95.38,96.27,"0","1"
"501",2013-10-14,NA,NA,NA,NA,NA,NA,NA,NA,16.74,17.78,0,0,"2013","10","14","0","0","1","0",31.83,93.29,111.86,97.79,100.22,91.55,93.71,95.39,96.27,"0","1"
"502",2013-10-15,NA,NA,NA,NA,NA,NA,NA,NA,16.01,17.1,8.6,0,"2013","10","15","0","0","1","0",31.97,93.29,111.9,97.8,100.23,91.55,93.71,95.39,96.27,"0","1"
"503",2013-10-16,NA,NA,NA,NA,NA,NA,NA,NA,16.31,18.71,2.2,0.4,"2013","10","16","0","0","1","0",32.14,93.3,111.9,97.81,100.23,91.55,93.72,95.4,96.28,"0","1"
"504",2013-10-17,NA,NA,NA,NA,NA,NA,NA,NA,14.48,16.6,0,0,"2013","10","17","0","0","1","0",32.3,93.33,112.01,97.81,100.23,91.57,93.75,95.4,96.33,"0","1"
"505",2013-10-18,NA,NA,NA,NA,NA,NA,NA,NA,15.42,16.62,0,0,"2013","10","18","0","0","1","0",32.49,93.33,112.06,97.8,100.24,91.58,93.75,95.41,96.33,"0","1"
"506",2013-10-19,NA,NA,NA,NA,NA,NA,NA,NA,14.8,16.68,0,0,"2013","10","19","0","0","1","0",32.67,93.35,112.11,97.8,100.25,91.59,93.76,95.41,96.33,"0","1"
"507",2013-10-20,NA,NA,NA,NA,NA,NA,NA,NA,16.96,17.86,0.2,0,"2013","10","20","0","0","1","0",32.86,93.35,112.14,97.81,100.25,91.59,93.76,95.41,96.37,"0","1"
"508",2013-10-21,NA,NA,NA,NA,NA,NA,NA,NA,16.86,17.91,0,0.2,"2013","10","21","0","0","1","0",33.09,93.36,112.14,97.81,100.25,91.59,93.76,95.42,96.38,"0","1"
"509",2013-10-22,NA,NA,NA,NA,NA,NA,NA,NA,17.03,18.15,0,0,"2013","10","22","0","0","1","0",33.27,93.36,112.18,97.81,100.25,91.59,93.76,95.42,96.38,"0","1"
"510",2013-10-23,NA,NA,NA,NA,NA,NA,NA,NA,17.74,18.1,0,0,"2013","10","23","0","0","1","0",33.48,93.37,112.23,97.81,100.25,91.59,93.79,95.42,96.39,"0","1"
"511",2013-10-24,NA,NA,NA,NA,NA,NA,NA,NA,16.29,17.47,0.6,0.2,"2013","10","24","0","0","1","0",33.65,93.39,112.25,97.81,100.25,91.6,93.79,95.44,96.41,"0","1"
"512",2013-10-25,NA,NA,NA,NA,NA,NA,NA,NA,17.11,18.24,0.2,0.2,"2013","10","25","0","0","1","0",33.81,93.4,112.25,97.81,100.25,91.5966666666667,93.8,95.47,96.42,"0","1"
"513",2013-10-26,NA,NA,NA,NA,NA,NA,NA,NA,17.11,17.86,0.2,0.2,"2013","10","26","0","0","1","0",33.97,93.41,112.26,97.81,100.25,91.605,93.8,95.48,96.41,"0","1"
"514",2013-10-27,NA,NA,NA,NA,NA,NA,NA,NA,15.3,16.64,0.2,0.2,"2013","10","27","0","0","1","0",34.09,93.41,112.33,97.82,100.25,91.6225,93.81,95.48,96.42,"0","1"
"515",2013-10-28,NA,NA,NA,NA,NA,NA,NA,NA,16.49,17.87,0.2,0.2,"2013","10","28","0","0","1","0",34.21,93.41,112.35,97.82,100.25,91.63,93.81,95.48,96.45,"0","1"
"516",2013-10-29,NA,NA,NA,NA,NA,NA,NA,NA,16.53,17.56,0.2,0.4,"2013","10","29","0","0","1","0",34.31,93.43,112.38,97.82,100.25,91.63,93.82,95.48,96.45,"0","1"
"517",2013-10-30,NA,NA,NA,NA,NA,NA,NA,NA,15.75,16.82,0,0.2,"2013","10","30","0","0","1","0",34.39,93.45,112.47,97.82,100.25,91.63,93.83,95.48,96.46,"0","1"
"518",2013-10-31,NA,NA,NA,NA,NA,NA,NA,NA,15.2,17.31,0.2,0.2,"2013","10","31","0","0","1","0",34.56,93.45,112.5,97.82,100.24,91.63,93.83,95.49,96.46,"0","1"
"519",2013-11-01,NA,NA,NA,NA,NA,NA,NA,NA,14.88,16.65,0,0.2,"2013","11","1","0","0","1","0",34.73,93.45,112.56,97.82,100.24,91.63,93.83,95.5,96.46,"0","1"
"520",2013-11-02,NA,NA,NA,NA,NA,NA,NA,NA,15.51,16.17,8.6,0,"2013","11","2","0","0","1","0",34.78,93.44,112.56,97.88,100.24,91.61,93.76,95.5,96.4,"0","1"
"521",2013-11-03,NA,NA,NA,NA,NA,NA,NA,NA,15.98,16.76,1,3.8,"2013","11","3","0","0","1","0",34.99,93.43,112.56,97.88,100.23,91.6,93.76,95.5,96.4,"0","1"
"522",2013-11-04,NA,NA,NA,NA,NA,NA,NA,NA,15.41,16.86,1,4.6,"2013","11","4","0","0","1","0",35.08,93.43,112.56,97.88,100.23,91.6,93.76,95.47,96.4,"0","1"
"523",2013-11-05,NA,NA,NA,NA,NA,NA,NA,NA,12.38,14.74,18.4,2.8,"2013","11","5","0","0","1","0",35.16,93.44,112.56,97.88,100.23,91.6,93.78,95.47,93.39,"0","1"
"524",2013-11-06,NA,NA,NA,NA,NA,NA,NA,NA,13.17,16.05,0,0.2,"2013","11","6","0","0","1","0",35.26,93.44,112.56,97.88,100.25,91.6,93.81,95.47,96.45,"0","1"
"525",2013-11-07,NA,NA,NA,NA,NA,NA,NA,NA,15.08,15.62,0,0,"2013","11","7","0","0","1","0",35.26,93.45,112.59,97.88,100.26,91.6,93.83,95.48,96.47,"0","1"
"526",2013-11-08,NA,NA,NA,NA,NA,NA,NA,NA,15.56,16.46,0,0,"2013","11","8","0","0","1","0",35.26,93.45,112.63,97.89,100.26,91.6,93.83,95.48,96.47,"0","1"
"527",2013-11-09,NA,NA,NA,NA,NA,NA,NA,NA,15.02,16.15,0.2,0,"2013","11","9","0","0","1","0",33.13,93.44,112.69,97.89,100.26,91.6,93.83,95.48,96.35,"0","1"
"528",2013-11-10,NA,NA,NA,NA,NA,NA,NA,NA,11.46,13.08,10.6,9,"2013","11","10","0","0","1","0",33.13,93.45,112.71,97.9,100.26,91.6,93.83,95.48,96.35,"0","1"
"529",2013-11-11,NA,NA,NA,NA,NA,NA,NA,NA,7.45,10.91,3.4,5.6,"2013","11","11","0","0","1","0",33.13,93.45,112.72,97.9,100.26,91.6,93.84,95.47,95.34,"0","1"
"530",2013-11-12,NA,NA,NA,NA,NA,NA,NA,NA,10.4,12.39,5.6,4,"2013","11","12","0","0","1","0",35.06,93.45,112.76,97.89,100.26,91.6,93.84,95.47,93.44,"0","1"
"531",2013-11-13,NA,NA,NA,NA,NA,NA,NA,NA,13.26,15.08,0,0.2,"2013","11","13","0","0","1","0",35.43,93.46,112.78,97.88,100.26,91.6,93.84,95.47,93.39,"0","1"
"532",2013-11-14,NA,NA,NA,NA,NA,NA,NA,NA,13.32,15.02,0,0,"2013","11","14","0","0","1","0",35.63,93.46,112.79,97.88,100.28,91.635,93.84,95.48,93.38,"0","1"
"533",2013-11-15,NA,NA,NA,NA,NA,NA,NA,NA,10.62,12.48,21.4,13.6,"2013","11","15","0","0","1","0",35.5633333333333,93.5,112.82,97.87,100.29,91.67,93.87,95.52,93.38,"0","1"
"534",2013-11-16,NA,NA,NA,NA,NA,NA,NA,NA,12.92,14.75,0,0.2,"2013","11","16","0","0","1","0",35.5633333333333,93.5,112.84,97.86,100.29,91.67,93.87,95.52,93.32,"0","1"
"535",2013-11-17,NA,NA,NA,NA,NA,NA,NA,NA,11.83,14.08,0,0,"2013","11","17","0","0","1","0",35.5633333333333,93.5,112.84,97.86,100.29,91.67,93.87,95.52,93.31,"0","1"
"536",2013-11-18,NA,NA,NA,NA,NA,NA,NA,NA,11.82,14.02,6.4,5.6,"2013","11","18","0","0","1","0",35.29,93.5,112.84,97.87,100.3,91.67,93.88,95.52,93.31,"0","1"
"537",2013-11-19,NA,NA,NA,NA,NA,NA,NA,NA,9.95,11.96,67,70,"2013","11","19","0","0","1","0",34.95,93.49,112.76,97.87,100.28,91.67,93.88,95.51,93.34,"0","1"
"538",2013-11-20,NA,NA,NA,NA,NA,NA,NA,NA,8.39,10.02,7.8,8.4,"2013","11","20","0","0","1","0",34.95,93.48,112.73,97.9,100.28,91.67,93.87,95.51,93.34,"0","1"
"539",2013-11-21,NA,NA,NA,NA,NA,NA,NA,NA,6.67,8.07,13.4,19.4,"2013","11","21","0","0","1","0",34.95,93.48,112.72,97.91,100.28,91.67,93.88,95.51,93.35,"0","1"
"540",2013-11-22,NA,NA,NA,NA,NA,NA,NA,NA,5.85,7.36,28.4,16.4,"2013","11","22","0","0","1","0",34.95,93.48,112.72,97.93,100.29,91.67,93.88,95.52,94.85,"0","1"
"541",2013-11-23,NA,NA,NA,NA,NA,NA,NA,NA,4.2,5.99,36.6,34.2,"2013","11","23","0","0","1","0",34.95,93.48,112.71,97.94,100.29,91.67,93.88,95.54,94.85,"0","1"
"542",2013-11-24,NA,NA,NA,NA,NA,NA,NA,NA,5.46,6.9,0.4,0.2,"2013","11","24","0","0","1","0",34.95,93.49,112.71,97.94,100.33,91.67,93.89,95.54,94.85,"0","1"
"543",2013-11-25,NA,NA,NA,NA,NA,NA,NA,NA,4.67,6.99,1.8,0,"2013","11","25","0","0","1","0",35.05,93.51,112.73,97.94,100.33,91.68,93.89,95.55,93.15,"0","1"
"544",2013-11-26,NA,NA,NA,NA,NA,NA,NA,NA,-0.17,3.25,0,0,"2013","11","26","0","0","1","0",35.18,93.51,112.75,97.93,100.33,91.68,93.89,95.55,93.15,"1","1"
"545",2013-11-27,NA,NA,NA,NA,NA,NA,NA,NA,0.44,3.75,0,0,"2013","11","27","0","0","1","0",35.23,93.53,112.82,97.93,100.34,91.69,93.89,95.55,93.15,"0","1"
"546",2013-11-28,NA,NA,NA,NA,NA,NA,NA,NA,2.2,4.33,1.4,2.2,"2013","11","28","0","0","1","0",35.18,93.53,112.87,97.93,100.34,91.69,93.91,95.54,94.84,"0","1"
"547",2013-11-29,NA,NA,NA,NA,NA,NA,NA,NA,5.13,7.7,0,0,"2013","11","29","0","0","1","0",35.05,93.53,112.91,97.94,100.33,91.69,93.91,95.53,96.58,"0","1"
"548",2013-11-30,NA,NA,NA,NA,NA,NA,NA,NA,6.08,8.81,0,0,"2013","11","30","0","0","1","0",33.54,93.54,112.92,97.94,100.32,91.69,93.91,95.53,96.58,"0","1"
"549",2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA,9.47,12.89,0,0.2,"2013","12","1","0","0","1","0",33.54,93.56,112.98,97.95,100.32,91.69,93.92,95.55,95.17,"0","1"
"550",2013-12-02,NA,NA,NA,NA,NA,NA,NA,NA,11.46,12.95,0.4,0.2,"2013","12","2","0","0","1","0",33.41,93.59,113.04,97.95,100.32,91.7,93.92,95.56,95.17,"0","1"
"551",2013-12-03,NA,NA,NA,NA,NA,NA,NA,NA,9.25,11.51,0,0,"2013","12","3","0","0","1","0",33.41,93.59,113.04,97.96,100.34,91.7,93.92,95.58,95.17,"0","1"
"552",2013-12-04,NA,NA,NA,NA,NA,NA,NA,NA,6.8,8.65,0,0.2,"2013","12","4","0","0","1","0",33.41,93.59,113.05,97.97,100.34,91.7,93.92,95.58,94.47,"0","1"
"553",2013-12-05,NA,NA,NA,NA,NA,NA,NA,NA,4.71,6.98,0.2,0.2,"2013","12","5","0","0","1","0",33.97,93.59,113.08,97.97,100.35,91.7,93.92,95.58,94.47,"0","1"
"554",2013-12-06,NA,NA,NA,NA,NA,NA,NA,NA,6.75,7.83,0,0.2,"2013","12","6","0","0","1","0",33.47,93.59,113.1,97.97,100.35,91.7,93.92,95.58,94.47,"0","1"
"555",2013-12-07,NA,NA,NA,NA,NA,NA,NA,NA,6.85,8.37,0,0.2,"2013","12","7","0","0","1","0",33.97,93.59,113.12,97.96,100.35,91.7,93.92,95.58,94.47,"0","1"
"556",2013-12-08,NA,NA,NA,NA,NA,NA,NA,NA,7.85,9.66,0.4,0.1,"2013","12","8","0","0","1","0",34.14,93.61,113.13,97.97,100.35,91.71,93.92,95.58,96.65,"0","1"
"557",2013-12-09,NA,NA,NA,NA,NA,NA,NA,NA,8.25,10.49,0,0.133333333333333,"2013","12","9","0","0","1","0",34.25,93.62,113.17,97.97,100.35,91.72,93.94,95.6,96.65,"0","1"
