"","Date","Rainfall_Terni","Flow_Rate_Lupa","abs.flow_rate"
"2989",2017-04-26,1.668,-103.95,103.95
"2990",2017-04-27,1.668,-103.96,103.96
"2991",2017-04-28,1.668,-103.97,103.97
"2992",2017-04-29,1.668,-103.98,103.98
"2993",2017-04-30,1.668,-103.99,103.99
"2994",2017-05-01,1.377,-104,104
"2995",2017-05-02,1.377,-104.01,104.01
"2996",2017-05-03,1.377,-104.02,104.02
"2997",2017-05-04,1.377,-104.03,104.03
"2998",2017-05-05,1.377,-104.04,104.04
"2999",2017-05-06,1.377,-104.05,104.05
"3000",2017-05-07,1.377,-104.06,104.06
"3001",2017-05-08,1.377,NA,NA
"3002",2017-05-09,1.377,NA,NA
"3003",2017-05-10,1.377,-104.09,104.09
"3004",2017-05-11,1.377,-104.1,104.1
"3005",2017-05-12,1.377,-104.11,104.11
"3006",2017-05-13,1.377,-104.12,104.12
"3007",2017-05-14,1.377,-104.13,104.13
"3008",2017-05-15,1.377,-104.14,104.14
"3009",2017-05-16,1.377,-104.15,104.15
"3010",2017-05-17,1.377,-104.16,104.16
"3011",2017-05-18,1.377,-104.17,104.17
"3012",2017-05-19,1.377,-104.18,104.18
"3013",2017-05-20,1.377,-104.19,104.19
"3014",2017-05-21,1.377,-104.2,104.2
"3015",2017-05-22,1.377,-104.21,104.21
"3016",2017-05-23,1.377,-104.22,104.22
"3017",2017-05-24,1.377,-104.23,104.23
"3018",2017-05-25,1.377,-104.24,104.24
"3019",2017-05-26,1.377,-104.25,104.25
"3020",2017-05-27,1.377,-104.26,104.26
"3021",2017-05-28,1.377,-104.27,104.27
"3022",2017-05-29,1.377,-104.28,104.28
"3023",2017-05-30,1.377,-104.29,104.29
"3024",2017-05-31,1.377,-104.3,104.3
"3025",2017-06-01,0.867,-104.31,104.31
"3026",2017-06-02,0.867,-104.32,104.32
"3027",2017-06-03,0.867,-104.33,104.33
"3028",2017-06-04,0.867,-104.34,104.34
"3029",2017-06-05,0.867,-104.35,104.35
"3030",2017-06-06,0.867,-104.36,104.36
"3031",2017-06-07,0.867,-104.37,104.37
"3032",2017-06-08,0.867,-104.38,104.38
"3033",2017-06-09,0.867,-104.39,104.39
"3034",2017-06-10,0.867,-104.4,104.4
"3035",2017-06-11,0.867,-104.41,104.41
"3036",2017-06-12,0.867,-104.42,104.42
"3037",2017-06-13,0.867,-104.43,104.43
"3038",2017-06-14,0.867,-104.44,104.44
"3039",2017-06-15,0.867,-104.45,104.45
"3040",2017-06-16,0.867,-104.46,104.46
"3041",2017-06-17,0.867,-104.47,104.47
"3042",2017-06-18,0.867,-104.48,104.48
"3043",2017-06-19,0.867,-104.49,104.49
"3044",2017-06-20,0.867,-104.5,104.5
"3045",2017-06-21,0.867,-104.51,104.51
"3046",2017-06-22,0.867,-104.52,104.52
"3047",2017-06-23,0.867,-104.53,104.53
"3048",2017-06-24,0.867,-104.54,104.54
"3049",2017-06-25,0.867,-104.55,104.55
"3050",2017-06-26,0.867,-104.56,104.56
"3051",2017-06-27,0.867,-104.59,104.59
"3052",2017-06-28,0.867,-104.6,104.6
"3053",2017-06-29,0.867,NA,NA
"3054",2017-06-30,0.867,NA,NA
"3055",2017-07-01,0.721,-104.61,104.61
"3056",2017-07-02,0.721,-104.62,104.62
"3057",2017-07-03,0.721,-104.63,104.63
"3058",2017-07-04,0.721,-104.64,104.64
"3059",2017-07-05,0.721,-104.65,104.65
"3060",2017-07-06,0.721,-104.66,104.66
"3061",2017-07-07,0.721,-104.67,104.67
"3062",2017-07-08,0.721,-104.68,104.68
"3063",2017-07-09,0.721,-104.69,104.69
"3064",2017-07-10,0.721,-104.7,104.7
"3065",2017-07-11,0.721,-104.71,104.71
"3066",2017-07-12,0.721,-104.72,104.72
"3067",2017-07-13,0.721,-104.73,104.73
"3068",2017-07-14,0.721,-104.74,104.74
"3069",2017-07-15,0.721,-104.75,104.75
"3070",2017-07-16,0.721,-104.76,104.76
"3071",2017-07-17,0.721,-104.77,104.77
"3072",2017-07-18,0.721,-104.78,104.78
"3073",2017-07-19,0.721,-104.79,104.79
"3074",2017-07-20,0.721,-104.8,104.8
"3075",2017-07-21,0.721,-104.81,104.81
"3076",2017-07-22,0.721,-104.82,104.82
"3077",2017-07-23,0.721,-104.83,104.83
"3078",2017-07-24,0.721,-104.84,104.84
"3079",2017-07-25,0.721,-104.85,104.85
"3080",2017-07-26,0.721,-104.86,104.86
"3081",2017-07-27,0.721,-104.87,104.87
"3082",2017-07-28,0.721,-104.88,104.88
"3083",2017-07-29,0.721,-104.89,104.89
"3084",2017-07-30,0.721,-104.9,104.9
"3085",2017-07-31,0.721,-104.91,104.91
"3086",2017-08-01,0.388,-104.92,104.92
"3087",2017-08-02,0.388,-104.93,104.93
"3088",2017-08-03,0.388,-104.94,104.94
"3089",2017-08-04,0.388,-104.95,104.95
"3090",2017-08-05,0.388,-104.96,104.96
"3091",2017-08-06,0.388,-104.97,104.97
"3092",2017-08-07,0.388,-104.98,104.98
"3093",2017-08-08,0.388,-104.99,104.99
"3094",2017-08-09,0.388,-105,105
"3095",2017-08-10,0.388,-105.01,105.01
"3096",2017-08-11,0.388,-105.02,105.02
"3097",2017-08-12,0.388,-105.03,105.03
"3098",2017-08-13,0.388,-105.04,105.04
"3099",2017-08-14,0.388,-105.05,105.05
"3100",2017-08-15,0.388,-105.06,105.06
"3101",2017-08-16,0.388,-105.09,105.09
"3102",2017-08-17,0.388,-105.1,105.1
"3103",2017-08-18,0.388,-105.11,105.11
"3104",2017-08-19,0.388,-105.12,105.12
"3105",2017-08-20,0.388,NA,NA
"3106",2017-08-21,0.388,NA,NA
"3107",2017-08-22,0.388,-105.13,105.13
"3108",2017-08-23,0.388,-105.14,105.14
"3109",2017-08-24,0.388,-105.15,105.15
"3110",2017-08-25,0.388,-105.16,105.16
"3111",2017-08-26,0.388,-105.17,105.17
"3112",2017-08-27,0.388,-105.18,105.18
"3113",2017-08-28,0.388,-105.19,105.19
"3114",2017-08-29,0.388,-105.2,105.2
"3115",2017-08-30,0.388,-105.21,105.21
"3116",2017-08-31,0.388,-105.22,105.22
"3117",2017-09-01,3.858,-105.23,105.23
"3118",2017-09-02,3.858,-105.24,105.24
"3119",2017-09-03,3.858,-105.25,105.25
"3120",2017-09-04,3.858,-105.26,105.26
"3121",2017-09-05,3.858,-105.27,105.27
"3122",2017-09-06,3.858,-105.28,105.28
"3123",2017-09-07,3.858,-105.29,105.29
"3124",2017-09-08,3.858,-105.3,105.3
"3125",2017-09-09,3.858,-105.31,105.31
"3126",2017-09-10,3.858,-105.32,105.32
"3127",2017-09-11,3.858,-105.33,105.33
"3128",2017-09-12,3.858,-105.34,105.34
"3129",2017-09-13,3.858,-105.35,105.35
"3130",2017-09-14,3.858,-105.36,105.36
"3131",2017-09-15,3.858,-105.37,105.37
"3132",2017-09-16,3.858,-105.38,105.38
"3133",2017-09-17,3.858,-105.39,105.39
"3134",2017-09-18,3.858,-105.4,105.4
"3135",2017-09-19,3.858,-105.41,105.41
"3136",2017-09-20,3.858,-105.42,105.42
"3137",2017-09-21,3.858,-105.43,105.43
"3138",2017-09-22,3.858,-105.44,105.44
"3139",2017-09-23,3.858,-105.45,105.45
"3140",2017-09-24,3.858,-105.46,105.46
"3141",2017-09-25,3.858,-105.47,105.47
"3142",2017-09-26,3.858,-105.48,105.48
"3143",2017-09-27,3.858,-105.49,105.49
"3144",2017-09-28,3.858,-105.5,105.5
"3145",2017-09-29,3.858,-105.51,105.51
"3146",2017-09-30,3.858,-105.52,105.52
"3147",2017-10-01,0.691,-105.53,105.53
"3148",2017-10-02,0.691,-105.54,105.54
"3149",2017-10-03,0.691,-105.55,105.55
"3150",2017-10-04,0.691,-105.56,105.56
"3151",2017-10-05,0.691,-105.59,105.59
"3152",2017-10-06,0.691,-105.6,105.6
"3153",2017-10-07,0.691,-105.61,105.61
"3154",2017-10-08,0.691,-105.62,105.62
"3155",2017-10-09,0.691,-105.63,105.63
"3156",2017-10-10,0.691,-105.64,105.64
"3157",2017-10-11,0.691,NA,NA
"3158",2017-10-12,0.691,NA,NA
"3159",2017-10-13,0.691,-105.65,105.65
"3160",2017-10-14,0.691,-105.66,105.66
"3161",2017-10-15,0.691,-105.67,105.67
"3162",2017-10-16,0.691,-105.68,105.68
"3163",2017-10-17,0.691,-105.69,105.69
"3164",2017-10-18,0.691,-105.7,105.7
"3165",2017-10-19,0.691,-105.71,105.71
"3166",2017-10-20,0.691,-105.72,105.72
"3167",2017-10-21,0.691,-105.73,105.73
"3168",2017-10-22,0.691,-105.74,105.74
"3169",2017-10-23,0.691,-105.75,105.75
"3170",2017-10-24,0.691,-105.76,105.76
"3171",2017-10-25,0.691,-105.77,105.77
"3172",2017-10-26,0.691,-105.78,105.78
"3173",2017-10-27,0.691,-105.79,105.79
"3174",2017-10-28,0.691,-105.8,105.8
"3175",2017-10-29,0.691,-105.81,105.81
"3176",2017-10-30,0.691,-105.82,105.82
"3177",2017-10-31,0.691,-105.83,105.83
"3178",2017-11-01,3.571,-105.84,105.84
"3179",2017-11-02,3.571,-105.85,105.85
"3180",2017-11-03,3.571,-105.86,105.86
"3181",2017-11-04,3.571,-105.87,105.87
"3182",2017-11-05,3.571,-105.88,105.88
"3183",2017-11-06,3.571,-105.89,105.89
"3184",2017-11-07,3.571,-105.9,105.9
"3185",2017-11-08,3.571,-105.91,105.91
"3186",2017-11-09,3.571,-105.92,105.92
"3187",2017-11-10,3.571,-105.93,105.93
"3188",2017-11-11,3.571,-105.94,105.94
"3189",2017-11-12,3.571,-105.95,105.95
"3190",2017-11-13,3.571,-105.96,105.96
"3191",2017-11-14,3.571,-105.97,105.97
"3192",2017-11-15,3.571,-105.98,105.98
"3193",2017-11-16,3.571,-105.99,105.99
"3194",2017-11-17,3.571,-106,106
"3195",2017-11-18,3.571,-106.01,106.01
"3196",2017-11-19,3.571,-106.02,106.02
"3197",2017-11-20,3.571,-106.03,106.03
"3198",2017-11-21,3.571,-106.04,106.04
"3199",2017-11-22,3.571,-106.05,106.05
"3200",2017-11-23,3.571,-106.06,106.06
"3201",2017-11-24,3.571,-106.09,106.09
"3202",2017-11-25,3.571,-106.1,106.1
"3203",2017-11-26,3.571,-106.11,106.11
"3204",2017-11-27,3.571,-106.12,106.12
"3205",2017-11-28,3.571,-106.13,106.13
"3206",2017-11-29,3.571,-106.14,106.14
"3207",2017-11-30,3.571,-106.15,106.15
"3208",2017-12-01,2.569,-106.16,106.16
"3209",2017-12-02,2.569,NA,NA
"3210",2017-12-03,2.569,NA,NA
"3211",2017-12-04,2.569,-106.17,106.17
"3212",2017-12-05,2.569,-106.18,106.18
"3213",2017-12-06,2.569,-106.19,106.19
"3214",2017-12-07,2.569,-106.2,106.2
"3215",2017-12-08,2.569,-106.21,106.21
"3216",2017-12-09,2.569,-106.22,106.22
"3217",2017-12-10,2.569,-106.23,106.23
"3218",2017-12-11,2.569,-106.24,106.24
"3219",2017-12-12,2.569,-106.25,106.25
"3220",2017-12-13,2.569,-106.26,106.26
"3221",2017-12-14,2.569,-106.27,106.27
"3222",2017-12-15,2.569,-106.28,106.28
"3223",2017-12-16,2.569,-106.29,106.29
"3224",2017-12-17,2.569,-106.3,106.3
"3225",2017-12-18,2.569,-106.31,106.31
"3226",2017-12-19,2.569,-106.32,106.32
"3227",2017-12-20,2.569,-106.33,106.33
"3228",2017-12-21,2.569,-106.34,106.34
"3229",2017-12-22,2.569,-106.35,106.35
"3230",2017-12-23,2.569,-106.36,106.36
"3231",2017-12-24,2.569,-106.37,106.37
"3232",2017-12-25,2.569,-106.38,106.38
"3233",2017-12-26,2.569,-106.39,106.39
"3234",2017-12-27,2.569,-106.4,106.4
"3235",2017-12-28,2.569,-106.41,106.41
"3236",2017-12-29,2.569,-106.42,106.42
"3237",2017-12-30,2.569,-106.43,106.43
"3238",2017-12-31,2.569,-106.44,106.44
"3239",2018-01-01,1.315,-106.45,106.45
"3240",2018-01-02,1.315,-106.46,106.46
"3241",2018-01-03,1.315,-106.47,106.47
"3242",2018-01-04,1.315,-106.48,106.48
"3243",2018-01-05,1.315,-106.49,106.49
"3244",2018-01-06,1.315,-106.5,106.5
"3245",2018-01-07,1.315,-106.51,106.51
"3246",2018-01-08,1.315,-106.52,106.52
"3247",2018-01-09,1.315,-106.53,106.53
"3248",2018-01-10,1.315,-106.54,106.54
"3249",2018-01-11,1.315,-106.55,106.55
"3250",2018-01-12,1.315,-106.56,106.56
"3251",2018-01-13,1.315,-106.59,106.59
"3252",2018-01-14,1.315,-106.6,106.6
"3253",2018-01-15,1.315,-106.61,106.61
"3254",2018-01-16,1.315,-106.62,106.62
"3255",2018-01-17,1.315,-106.63,106.63
"3256",2018-01-18,1.315,-106.64,106.64
"3257",2018-01-19,1.315,-106.65,106.65
"3258",2018-01-20,1.315,-106.66,106.66
"3259",2018-01-21,1.315,-106.67,106.67
"3260",2018-01-22,1.315,-106.68,106.68
"3261",2018-01-23,1.315,NA,NA
"3262",2018-01-24,1.315,NA,NA
"3263",2018-01-25,1.315,-106.69,106.69
"3264",2018-01-26,1.315,-106.7,106.7
"3265",2018-01-27,1.315,-106.71,106.71
"3266",2018-01-28,1.315,-106.72,106.72
"3267",2018-01-29,1.315,-106.73,106.73
"3268",2018-01-30,1.315,-106.74,106.74
"3269",2018-01-31,1.315,-106.75,106.75
"3270",2018-02-01,2.927,-106.76,106.76
"3271",2018-02-02,2.927,-106.77,106.77
"3272",2018-02-03,2.927,-106.78,106.78
"3273",2018-02-04,2.927,-106.79,106.79
"3274",2018-02-05,2.927,-106.8,106.8
"3275",2018-02-06,2.927,-106.81,106.81
"3276",2018-02-07,2.927,-106.82,106.82
"3277",2018-02-08,2.927,-106.83,106.83
"3278",2018-02-09,2.927,-106.84,106.84
"3279",2018-02-10,2.927,-106.85,106.85
"3280",2018-02-11,2.927,-106.86,106.86
"3281",2018-02-12,2.927,-106.87,106.87
"3282",2018-02-13,2.927,-106.88,106.88
"3283",2018-02-14,2.927,-106.89,106.89
"3284",2018-02-15,2.927,-106.9,106.9
"3285",2018-02-16,2.927,-106.91,106.91
"3286",2018-02-17,2.927,-106.92,106.92
"3287",2018-02-18,2.927,-106.93,106.93
"3288",2018-02-19,2.927,-106.94,106.94
"3289",2018-02-20,2.927,-106.95,106.95
"3290",2018-02-21,2.927,-106.96,106.96
"3291",2018-02-22,2.927,-106.97,106.97
"3292",2018-02-23,2.927,-106.98,106.98
"3293",2018-02-24,2.927,-106.99,106.99
"3294",2018-02-25,2.927,-107,107
"3295",2018-02-26,2.927,-107.01,107.01
"3296",2018-02-27,2.927,-107.02,107.02
"3297",2018-02-28,2.927,-107.03,107.03
"3298",2018-03-01,4.318,-107.04,107.04
"3299",2018-03-02,4.318,-107.05,107.05
"3300",2018-03-03,4.318,-107.06,107.06
"3301",2018-03-04,4.318,-107.09,107.09
"3302",2018-03-05,4.318,-107.1,107.1
"3303",2018-03-06,4.318,-107.11,107.11
"3304",2018-03-07,4.318,-107.12,107.12
"3305",2018-03-08,4.318,-107.13,107.13
"3306",2018-03-09,4.318,-107.14,107.14
"3307",2018-03-10,4.318,-107.15,107.15
"3308",2018-03-11,4.318,-107.16,107.16
"3309",2018-03-12,4.318,-107.17,107.17
"3310",2018-03-13,4.318,-107.18,107.18
"3311",2018-03-14,4.318,-107.19,107.19
"3312",2018-03-15,4.318,-107.2,107.2
"3313",2018-03-16,4.318,NA,NA
"3314",2018-03-17,4.318,NA,NA
"3315",2018-03-18,4.318,-107.21,107.21
"3316",2018-03-19,4.318,-107.22,107.22
"3317",2018-03-20,4.318,-107.23,107.23
"3318",2018-03-21,4.318,-107.24,107.24
"3319",2018-03-22,4.318,-107.25,107.25
"3320",2018-03-23,4.318,-107.26,107.26
"3321",2018-03-24,4.318,-107.27,107.27
"3322",2018-03-25,4.318,-107.28,107.28
"3323",2018-03-26,4.318,-107.29,107.29
"3324",2018-03-27,4.318,-107.3,107.3
"3325",2018-03-28,4.318,-107.31,107.31
"3326",2018-03-29,4.318,-107.32,107.32
"3327",2018-03-30,4.318,-107.33,107.33
"3328",2018-03-31,4.318,-107.34,107.34
"3329",2018-04-01,1.797,-107.35,107.35
"3330",2018-04-02,1.797,-107.36,107.36
"3331",2018-04-03,1.797,-107.37,107.37
"3332",2018-04-04,1.797,-107.38,107.38
"3333",2018-04-05,1.797,-107.39,107.39
"3334",2018-04-06,1.797,-107.4,107.4
"3335",2018-04-07,1.797,-107.41,107.41
"3336",2018-04-08,1.797,-107.42,107.42
"3337",2018-04-09,1.797,-107.43,107.43
"3338",2018-04-10,1.797,-107.44,107.44
"3339",2018-04-11,1.797,-107.45,107.45
"3340",2018-04-12,1.797,-107.46,107.46
"3341",2018-04-13,1.797,-107.47,107.47
"3342",2018-04-14,1.797,-107.48,107.48
"3343",2018-04-15,1.797,-107.49,107.49
"3344",2018-04-16,1.797,-107.5,107.5
"3345",2018-04-17,1.797,-107.51,107.51
"3346",2018-04-18,1.797,-107.52,107.52
"3347",2018-04-19,1.797,-107.53,107.53
"3348",2018-04-20,1.797,-107.54,107.54
"3349",2018-04-21,1.797,-107.55,107.55
"3350",2018-04-22,1.797,-107.56,107.56
"3351",2018-04-23,1.797,-107.59,107.59
"3352",2018-04-24,1.797,-107.6,107.6
"3353",2018-04-25,1.797,-107.61,107.61
"3354",2018-04-26,1.797,-107.62,107.62
"3355",2018-04-27,1.797,-107.63,107.63
"3356",2018-04-28,1.797,-107.64,107.64
"3357",2018-04-29,1.797,-107.65,107.65
"3358",2018-04-30,1.797,-107.66,107.66
"3359",2018-05-01,3.803,-107.67,107.67
"3360",2018-05-02,3.803,-107.68,107.68
"3361",2018-05-03,3.803,-107.69,107.69
"3362",2018-05-04,3.803,-107.7,107.7
"3363",2018-05-05,3.803,-107.71,107.71
"3364",2018-05-06,3.803,-107.72,107.72
"3365",2018-05-07,3.803,NA,NA
"3366",2018-05-08,3.803,NA,NA
"3367",2018-05-09,3.803,-107.73,107.73
"3368",2018-05-10,3.803,-107.74,107.74
"3369",2018-05-11,3.803,-107.75,107.75
"3370",2018-05-12,3.803,-107.76,107.76
"3371",2018-05-13,3.803,-107.77,107.77
"3372",2018-05-14,3.803,-107.78,107.78
"3373",2018-05-15,3.803,-107.79,107.79
"3374",2018-05-16,3.803,-107.8,107.8
"3375",2018-05-17,3.803,-107.81,107.81
"3376",2018-05-18,3.803,-107.82,107.82
"3377",2018-05-19,3.803,-107.83,107.83
"3378",2018-05-20,3.803,-107.84,107.84
"3379",2018-05-21,3.803,-107.85,107.85
"3380",2018-05-22,3.803,-107.86,107.86
"3381",2018-05-23,3.803,-107.87,107.87
"3382",2018-05-24,3.803,-107.88,107.88
"3383",2018-05-25,3.803,-107.89,107.89
"3384",2018-05-26,3.803,-107.9,107.9
"3385",2018-05-27,3.803,-107.91,107.91
"3386",2018-05-28,3.803,-107.92,107.92
"3387",2018-05-29,3.803,-107.93,107.93
"3388",2018-05-30,3.803,-107.94,107.94
"3389",2018-05-31,3.803,-107.95,107.95
"3390",2018-06-01,1.143,-107.96,107.96
"3391",2018-06-02,1.143,-107.97,107.97
"3392",2018-06-03,1.143,-107.98,107.98
"3393",2018-06-04,1.143,-107.99,107.99
"3394",2018-06-05,1.143,-108,108
"3395",2018-06-06,1.143,-108.01,108.01
"3396",2018-06-07,1.143,-108.02,108.02
"3397",2018-06-08,1.143,-108.03,108.03
"3398",2018-06-09,1.143,-108.04,108.04
"3399",2018-06-10,1.143,-108.05,108.05
"3400",2018-06-11,1.143,-108.06,108.06
"3401",2018-06-12,1.143,-108.09,108.09
"3402",2018-06-13,1.143,-108.1,108.1
"3403",2018-06-14,1.143,-108.11,108.11
"3404",2018-06-15,1.143,-108.12,108.12
"3405",2018-06-16,1.143,-108.13,108.13
"3406",2018-06-17,1.143,-108.14,108.14
"3407",2018-06-18,1.143,-108.15,108.15
"3408",2018-06-19,1.143,-108.16,108.16
"3409",2018-06-20,1.143,-108.17,108.17
"3410",2018-06-21,1.143,-108.18,108.18
"3411",2018-06-22,1.143,-108.19,108.19
"3412",2018-06-23,1.143,-108.2,108.2
"3413",2018-06-24,1.143,-108.21,108.21
"3414",2018-06-25,1.143,-108.22,108.22
"3415",2018-06-26,1.143,-108.23,108.23
"3416",2018-06-27,1.143,-108.24,108.24
"3417",2018-06-28,1.143,NA,NA
"3418",2018-06-29,1.143,NA,NA
"3419",2018-06-30,1.143,-108.25,108.25
"3420",2018-07-01,0.466,-108.26,108.26
"3421",2018-07-02,0.466,-108.27,108.27
"3422",2018-07-03,0.466,-108.28,108.28
"3423",2018-07-04,0.466,-108.29,108.29
"3424",2018-07-05,0.466,-108.3,108.3
"3425",2018-07-06,0.466,-108.31,108.31
"3426",2018-07-07,0.466,-108.32,108.32
"3427",2018-07-08,0.466,-108.33,108.33
"3428",2018-07-09,0.466,-108.34,108.34
"3429",2018-07-10,0.466,-108.35,108.35
"3430",2018-07-11,0.466,-108.36,108.36
"3431",2018-07-12,0.466,-108.37,108.37
"3432",2018-07-13,0.466,-108.38,108.38
"3433",2018-07-14,0.466,-108.39,108.39
"3434",2018-07-15,0.466,-108.4,108.4
"3435",2018-07-16,0.466,-108.41,108.41
"3436",2018-07-17,0.466,-108.42,108.42
"3437",2018-07-18,0.466,-108.43,108.43
"3438",2018-07-19,0.466,-108.44,108.44
"3439",2018-07-20,0.466,-108.45,108.45
"3440",2018-07-21,0.466,-108.46,108.46
"3441",2018-07-22,0.466,-108.47,108.47
"3442",2018-07-23,0.466,-108.48,108.48
"3443",2018-07-24,0.466,-108.49,108.49
"3444",2018-07-25,0.466,-108.5,108.5
"3445",2018-07-26,0.466,-108.51,108.51
"3446",2018-07-27,0.466,-108.52,108.52
"3447",2018-07-28,0.466,-108.53,108.53
"3448",2018-07-29,0.466,-108.54,108.54
"3449",2018-07-30,0.466,-108.55,108.55
"3450",2018-07-31,0.466,-108.56,108.56
"3451",2018-08-01,3.005,-108.59,108.59
"3452",2018-08-02,3.005,-108.6,108.6
"3453",2018-08-03,3.005,-108.61,108.61
"3454",2018-08-04,3.005,-108.62,108.62
"3455",2018-08-05,3.005,-108.63,108.63
"3456",2018-08-06,3.005,-108.64,108.64
"3457",2018-08-07,3.005,-108.65,108.65
"3458",2018-08-08,3.005,-108.66,108.66
"3459",2018-08-09,3.005,-108.67,108.67
"3460",2018-08-10,3.005,-108.68,108.68
"3461",2018-08-11,3.005,-108.69,108.69
"3462",2018-08-12,3.005,-108.7,108.7
"3463",2018-08-13,3.005,-108.71,108.71
"3464",2018-08-14,3.005,-108.72,108.72
"3465",2018-08-15,3.005,-108.73,108.73
"3466",2018-08-16,3.005,-108.74,108.74
"3467",2018-08-17,3.005,-108.75,108.75
"3468",2018-08-18,3.005,-108.76,108.76
"3469",2018-08-19,3.005,NA,NA
"3470",2018-08-20,3.005,NA,NA
"3471",2018-08-21,3.005,-108.77,108.77
"3472",2018-08-22,3.005,-108.78,108.78
"3473",2018-08-23,3.005,-108.79,108.79
"3474",2018-08-24,3.005,-108.8,108.8
"3475",2018-08-25,3.005,-108.81,108.81
"3476",2018-08-26,3.005,-108.82,108.82
"3477",2018-08-27,3.005,-108.83,108.83
"3478",2018-08-28,3.005,-108.84,108.84
"3479",2018-08-29,3.005,-108.85,108.85
"3480",2018-08-30,3.005,-108.86,108.86
"3481",2018-08-31,3.005,-108.87,108.87
"3482",2018-09-01,1.454,-108.88,108.88
"3483",2018-09-02,1.454,-108.89,108.89
"3484",2018-09-03,1.454,-108.9,108.9
"3485",2018-09-04,1.454,-108.91,108.91
"3486",2018-09-05,1.454,-108.92,108.92
"3487",2018-09-06,1.454,-108.93,108.93
"3488",2018-09-07,1.454,-108.94,108.94
"3489",2018-09-08,1.454,-108.95,108.95
"3490",2018-09-09,1.454,-108.96,108.96
"3491",2018-09-10,1.454,-108.97,108.97
"3492",2018-09-11,1.454,-108.98,108.98
"3493",2018-09-12,1.454,-108.99,108.99
"3494",2018-09-13,1.454,-109,109
"3495",2018-09-14,1.454,-109.01,109.01
"3496",2018-09-15,1.454,-109.02,109.02
"3497",2018-09-16,1.454,-109.03,109.03
"3498",2018-09-17,1.454,-109.04,109.04
"3499",2018-09-18,1.454,-109.05,109.05
"3500",2018-09-19,1.454,-109.06,109.06
"3501",2018-09-20,1.454,-109.09,109.09
"3502",2018-09-21,1.454,-109.1,109.1
"3503",2018-09-22,1.454,-109.11,109.11
"3504",2018-09-23,1.454,-109.12,109.12
"3505",2018-09-24,1.454,-109.13,109.13
"3506",2018-09-25,1.454,-109.14,109.14
"3507",2018-09-26,1.454,-109.15,109.15
"3508",2018-09-27,1.454,-109.16,109.16
"3509",2018-09-28,1.454,-109.17,109.17
"3510",2018-09-29,1.454,-109.18,109.18
"3511",2018-09-30,1.454,-109.19,109.19
"3512",2018-10-01,2.902,-109.2,109.2
"3513",2018-10-02,2.902,-109.21,109.21
"3514",2018-10-03,2.902,-109.22,109.22
"3515",2018-10-04,2.902,-109.23,109.23
"3516",2018-10-05,2.902,-109.24,109.24
"3517",2018-10-06,2.902,-109.25,109.25
"3518",2018-10-07,2.902,-109.26,109.26
"3519",2018-10-08,2.902,-109.27,109.27
"3520",2018-10-09,2.902,-109.28,109.28
"3521",2018-10-10,2.902,NA,NA
"3522",2018-10-11,2.902,NA,NA
"3523",2018-10-12,2.902,-109.29,109.29
"3524",2018-10-13,2.902,-109.3,109.3
"3525",2018-10-14,2.902,-109.31,109.31
"3526",2018-10-15,2.902,-109.32,109.32
"3527",2018-10-16,2.902,-109.33,109.33
"3528",2018-10-17,2.902,-109.34,109.34
"3529",2018-10-18,2.902,-109.35,109.35
"3530",2018-10-19,2.902,-109.36,109.36
"3531",2018-10-20,2.902,-109.37,109.37
"3532",2018-10-21,2.902,-109.38,109.38
"3533",2018-10-22,2.902,-109.39,109.39
"3534",2018-10-23,2.902,-109.4,109.4
"3535",2018-10-24,2.902,-109.41,109.41
"3536",2018-10-25,2.902,-109.42,109.42
"3537",2018-10-26,2.902,-109.43,109.43
"3538",2018-10-27,2.902,-109.44,109.44
"3539",2018-10-28,2.902,-109.45,109.45
"3540",2018-10-29,2.902,-109.46,109.46
"3541",2018-10-30,2.902,-109.47,109.47
"3542",2018-10-31,2.902,-109.48,109.48
"3543",2018-11-01,5.376,-109.49,109.49
"3544",2018-11-02,5.376,-109.5,109.5
"3545",2018-11-03,5.376,-109.51,109.51
"3546",2018-11-04,5.376,-109.52,109.52
"3547",2018-11-05,5.376,-109.53,109.53
"3548",2018-11-06,5.376,-109.54,109.54
"3549",2018-11-07,5.376,-109.55,109.55
"3550",2018-11-08,5.376,-109.56,109.56
"3551",2018-11-09,5.376,-109.59,109.59
"3552",2018-11-10,5.376,-109.6,109.6
"3553",2018-11-11,5.376,-109.61,109.61
"3554",2018-11-12,5.376,-109.62,109.62
"3555",2018-11-13,5.376,-109.63,109.63
"3556",2018-11-14,5.376,-109.64,109.64
"3557",2018-11-15,5.376,-109.65,109.65
"3558",2018-11-16,5.376,-109.66,109.66
"3559",2018-11-17,5.376,-109.67,109.67
"3560",2018-11-18,5.376,-109.68,109.68
"3561",2018-11-19,5.376,-109.69,109.69
"3562",2018-11-20,5.376,-109.7,109.7
"3563",2018-11-21,5.376,-109.71,109.71
"3564",2018-11-22,5.376,-109.72,109.72
"3565",2018-11-23,5.376,-109.73,109.73
"3566",2018-11-24,5.376,-109.74,109.74
"3567",2018-11-25,5.376,-109.75,109.75
"3568",2018-11-26,5.376,-109.76,109.76
"3569",2018-11-27,5.376,-109.77,109.77
"3570",2018-11-28,5.376,-109.78,109.78
"3571",2018-11-29,5.376,-109.79,109.79
"3572",2018-11-30,5.376,-109.8,109.8
"3573",2018-12-01,1.824,NA,NA
