"","Date","Rainfall_Le_Croci","Rainfall_Cavallina","Rainfall_S_Agata","Rainfall_Mangona","Rainfall_S_Piero","Rainfall_Vernio","Rainfall_Stia","Rainfall_Consuma","Rainfall_Incisa","Rainfall_Montevarchi","Rainfall_S_Savino","Rainfall_Laterina","Rainfall_Bibbiena","Rainfall_Camaldoli","Temperature_Firenze","Hydrometry_Nave_di_Rosano","Season"
"1183",2014-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15,2.03,"Spring"
"1184",2014-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.01,"Spring"
"1185",2014-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,1.86,"Spring"
"1186",2014-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35,1.63,"Spring"
"1187",2014-04-02,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,14.25,1.69,"Spring"
"1188",2014-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,1.69,"Spring"
"1189",2014-04-04,15.2,13.4,10.8,16.4,6,12.6,5,5,1.8,4,11,4,5,5,14.25,2,"Spring"
"1190",2014-04-05,3.4,1,8.2,6.8,0.8,3.2,6,6,18.8,1,7,1,6,6,15.1,1.95,"Spring"
"1191",2014-04-06,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,16.9,1.72,"Spring"
"1192",2014-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05,1.83,"Spring"
"1193",2014-04-08,2.6,3.2,5.2,2,1.2,1.6,2,2,0,0,0,0,2,2,16,1.72,"Spring"
"1194",2014-04-09,0,0,0.2,0,0,0,6,6,0.8,0,0,0,6,6,17,1.78,"Spring"
"1195",2014-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.45,1.59,"Spring"
"1196",2014-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,1.61,"Spring"
"1197",2014-04-12,0,0,0,0,0,0,3,3,0,0,2,0,3,3,15.75,1.52,"Spring"
"1198",2014-04-13,1.2,0.2,0.6,0,0.4,0,3,3,0,2,2,2,3,3,16.15,1.52,"Spring"
"1199",2014-04-14,0.2,0,0.2,0,0,0.2,0,0,3,0,0,0,0,0,15.4,1.55,"Spring"
"1200",2014-04-15,0,0,0.2,0.6,0,0.2,3,3,0,0,3,0,3,3,14.75,1.54,"Spring"
"1201",2014-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.15,1.55,"Spring"
"1202",2014-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55,1.47,"Spring"
"1203",2014-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.15,1.57,"Spring"
"1204",2014-04-19,16.2,10.2,8,15.8,4.6,23.4,12,12,5.4,15,12,15,12,12,12.05,1.57,"Spring"
"1205",2014-04-20,0.2,0.2,0,0,0,0,0,0,1.2,0,0,0,0,0,14.35,1.54,"Spring"
"1206",2014-04-21,0,0,0,0.2,0,0.2,14,14,0,5,4,5,14,14,16.45,1.28,"Spring"
"1207",2014-04-22,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,17.6,1.36,"Spring"
"1208",2014-04-23,0,0,0,0,0,0,0,0,0,2,2,2,0,0,18,1.38,"Spring"
"1209",2014-04-24,0.2,0.2,0,0,2.6,0,0,0,0.2,6,6,6,0,0,17.85,1.4,"Spring"
"1210",2014-04-25,0.4,0.2,0,0,0,0,8,8,3.2,9,5,9,8,8,18.5,1.45,"Spring"
"1211",2014-04-26,3.4,6,0,5.8,0,3.4,5,5,0.2,15,17.1,15,5,5,17.45,1.37,"Spring"
"1212",2014-04-27,1.2,1.2,0.4,1.6,0.4,1.4,6,6,0.2,6,9,6,6,6,15.8,1.42,"Spring"
"1213",2014-04-28,8.8,8,8.8,10,6.2,7.8,11,11,2,5,7,5,11,11,13.15,1.38,"Spring"
"1214",2014-04-29,1.6,2.6,3,4,1.4,3.2,2,2,5.6,1,1,1,2,2,15.65,1.44,"Spring"
"1215",2014-04-30,2.6,5,2.6,2.2,4.6,2.2,10,10,0,17.1,16,17.1,10,10,16.4,1.57,"Spring"
"1216",2014-05-01,0.4,0.2,0.2,5.6,0,4,5,5,22.8,0,0,0,5,5,15.6,1.56,"Spring"
"1217",2014-05-02,13.6,13.4,18.6,13.4,12.4,12.6,14,14,0.2,21.1,10,21.1,14,14,15.8,1.56,"Spring"
"1218",2014-05-03,9,5.8,8,12.4,4.4,11.4,44,44,12.8,14,34,14,44,44,15,2.24,"Spring"
"1219",2014-05-04,0,0,0.8,0.2,0,0,1,1,3.8,1,0,1,1,1,16.05,2.65,"Spring"
"1220",2014-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,2.27,"Spring"
"1221",2014-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.65,2.07,"Spring"
"1222",2014-05-07,2,3,5.8,5.6,4.2,2.8,0,0,0,0,0,0,0,0,16.8,1.77,"Spring"
"1223",2014-05-08,0.2,0.2,1,0.2,0.6,0,6,6,2.6,2,2,2,6,6,18.25,1.55,"Spring"
"1224",2014-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,1.68,"Spring"
"1225",2014-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,1.52,"Spring"
"1226",2014-05-11,0,0,0,0.6,0,0.2,0,0,0,0,0,0,0,0,19.9,1.49,"Spring"
"1227",2014-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,1.3,"Spring"
"1228",2014-05-13,0.6,2.6,1.8,1.8,0.8,1.2,4,4,0,2,6,2,4,4,16.85,1.59,"Spring"
"1229",2014-05-14,0,0,0,0,0,0,5,5,0,3,9,3,5,5,17.9,1.42,"Spring"
"1230",2014-05-15,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,15.8,1.21,"Spring"
"1231",2014-05-16,0,0,0,0,0,0,1,1,0,0,1,0,1,1,17.65,1.3,"Spring"
"1232",2014-05-17,0,0,0,0,0,0,9,9,0,3,6,3,9,9,17.65,1.32,"Spring"
"1233",2014-05-18,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,17.55,1.36,"Spring"
"1234",2014-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,1.27,"Spring"
"1235",2014-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.85,1.3,"Spring"
"1236",2014-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.19,"Spring"
"1237",2014-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75,1.18,"Spring"
"1238",2014-05-23,5.8,2.6,0,3.8,0.4,1.8,5,5,0,5,11,5,5,5,19.45,1.46,"Spring"
"1239",2014-05-24,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,20,1.25,"Spring"
"1240",2014-05-25,0,0,0,0.2,0,0.2,3,3,0,0,0,0,3,3,20,1.17,"Spring"
"1241",2014-05-26,0,0,0,0,0,0,3,3,1.8,6,6,6,3,3,20.05,1.21,"Spring"
"1242",2014-05-27,1,0.2,0,0.2,2.4,0,9,9,0,8,6,8,9,9,18.3,1.34,"Spring"
"1243",2014-05-28,1,0.2,1.8,0,0,0,0,0,6,0,0,0,0,0,18.5,1.34,"Spring"
"1244",2014-05-29,0,0,0,0,0,0,5,5,0,3,6,3,5,5,17.65,1.26,"Spring"
"1245",2014-05-30,0.2,0.8,1.4,6.6,0.4,2.6,17.1,17.1,0,17.1,17.1,17.1,17.1,17.1,19.75,1.25,"Spring"
"1246",2014-05-31,0,0,0.2,0,0,0,0,0,0,0,2,0,0,0,19.4,1.27,"Spring"
"1247",2014-06-01,0,0,0,0,0,0,2,2,0,0,0,0,2,2,18.2,1.27,"Summer"
"1248",2014-06-02,0,0,0.2,0,0,0,3,3,0,0,0,0,3,3,19.95,1.15,"Summer"
"1249",2014-06-03,0,2.8,0,4.6,0,3,9,9,0,5,3,5,9,9,21.2,1.14,"Summer"
"1250",2014-06-04,0,0,0,0,0,0,3,3,0,0,3,0,3,3,20.4,1.13,"Summer"
"1251",2014-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.85,1.2,"Summer"
"1252",2014-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75,1.21,"Summer"
"1253",2014-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,1.15,"Summer"
"1254",2014-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,1.11,"Summer"
"1255",2014-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,1.17,"Summer"
"1256",2014-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.75,1.18,"Summer"
"1257",2014-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,1.09,"Summer"
"1258",2014-06-12,0,0,0,0,0,0,3,3,0,11,2,11,3,3,27.8,1.08,"Summer"
"1259",2014-06-13,4,0,0,0.6,0,0,8,8,6.4,11,5,11,8,8,27.1,1.1,"Summer"
"1260",2014-06-14,2.6,0,0,1,0.6,0.2,7,7,1.8,6,9,6,7,7,25.6,1.28,"Summer"
"1261",2014-06-15,4.6,4,3,5.8,2.8,4.6,7,7,0.4,14,10,14,7,7,21.35,1.23,"Summer"
"1262",2014-06-16,21,17.2,6.4,17.2,7.4,14.2,18,18,0.2,26.1,10,26.1,18,18,19.7,1.19,"Summer"
"1263",2014-06-17,0,0,0,0.2,0,0,0,0,0.8,0,2,0,0,0,21.2,1.15,"Summer"
"1264",2014-06-18,0,0,0,0,0,0,0,0,0,8,10,8,0,0,21.9,1.1,"Summer"
"1265",2014-06-19,0,0,0,0,0,0,0,0,0,2,2,2,0,0,21.75,1.1,"Summer"
"1266",2014-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.09,"Summer"
"1267",2014-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,1.07,"Summer"
"1268",2014-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,1.06,"Summer"
"1269",2014-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.35,1.09,"Summer"
"1270",2014-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.08,"Summer"
"1271",2014-06-25,10.2,16.6,25.2,32.2,13.6,14.8,14,14,0,5,20,5,14,14,24.7,1.09,"Summer"
"1272",2014-06-26,2.6,0.6,12.2,4.6,0.4,2.4,17.1,17.1,6.6,17.1,10,17.1,17.1,17.1,23.35,1.12,"Summer"
"1273",2014-06-27,0,0,0,0.2,0,0,3,3,0.2,3,3,3,3,3,23.5,1.17,"Summer"
"1274",2014-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,1.12,"Summer"
"1275",2014-06-29,17.8,9.6,8,7.4,14.2,4.6,3,3,0,0,0,0,3,3,24.1,1.14,"Summer"
"1276",2014-06-30,0,0,0.4,0.2,0.2,0,51.1,51.1,23.6,46.9,45,46.9,51.1,51.1,22.7,1.29,"Summer"
"1277",2014-07-01,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,23.25,1.17,"Summer"
"1278",2014-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,1.11,"Summer"
"1279",2014-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,1.08,"Summer"
"1280",2014-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.15,1.09,"Summer"
"1281",2014-07-05,0,0,0,0,0,0,2,2,0,2,0,2,2,2,25.25,1.04,"Summer"
"1282",2014-07-06,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,25.5,1.03,"Summer"
"1283",2014-07-07,5.2,3.6,2.4,2.2,2.8,1,0,0,0,0,0,0,0,0,25.95,1.03,"Summer"
"1284",2014-07-08,17,10,15.2,27.2,13,21,5,5,0,5,8,5,5,5,22.1,1.04,"Summer"
"1285",2014-07-09,5.8,8.6,5.2,12.4,16.6,11,6,6,3.8,3,2,3,6,6,20.4,1.18,"Summer"
"1286",2014-07-10,2.8,3.4,2,2.6,2.2,1.4,6,6,1.4,9,14,9,6,6,19.35,1.1,"Summer"
"1287",2014-07-11,0,0,9.4,0.8,2.4,0,11,11,8.2,3,3,3,11,11,20.75,1.17,"Summer"
"1288",2014-07-12,5,6.8,4.6,6.2,5.2,4.2,8,8,0,9,5,9,8,8,23.3,1.12,"Summer"
"1289",2014-07-13,0.4,0.2,0.6,1.8,1,0.8,15,15,0,5,19,5,15,15,23.25,1.18,"Summer"
"1290",2014-07-14,0,0.2,0,1,0,0,17.1,17.1,4.2,17.1,14,17.1,17.1,17.1,22.5,1.25,"Summer"
"1291",2014-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,1.2,"Summer"
"1292",2014-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45,1.14,"Summer"
"1293",2014-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,1.16,"Summer"
"1294",2014-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,1.05,"Summer"
"1295",2014-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.65,1.03,"Summer"
"1296",2014-07-20,0,0,0,0,0,0,2,2,0,2,2,2,2,2,28.1,1.03,"Summer"
"1297",2014-07-21,14.2,14,26.2,19.2,29.4,26.8,21.1,21.1,0.6,25.1,12,25.1,21.1,21.1,21.2,1.18,"Summer"
"1298",2014-07-22,5.6,2.4,4.8,2.6,3.4,3.8,2,2,12.2,9,4,9,2,2,24.4,1.18,"Summer"
"1299",2014-07-23,0,0,0,0,0,0,6,6,0,3,0,3,6,6,26.05,1.06,"Summer"
"1300",2014-07-24,13.6,15.8,22.2,11,15.2,10.4,11,11,0,9,46.9,9,11,11,23.6,1.07,"Summer"
"1301",2014-07-25,0.2,0,0,0,0.2,0.2,7,7,3.6,5,6,5,7,7,25.5,1.15,"Summer"
"1302",2014-07-26,9.8,8.8,13.2,1.2,3.6,1.2,21.1,21.1,0.8,17.1,15,17.1,21.1,21.1,25.25,1.21,"Summer"
"1303",2014-07-27,0,0,0.8,0,1.4,0,6,6,3.6,3,6,3,6,6,24.5,1.32,"Summer"
"1304",2014-07-28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24.85,1.15,"Summer"
"1305",2014-07-29,22.6,11.4,17.2,7.8,16.2,9.4,15,15,1.2,37,37,37,15,15,22.2,1.21,"Summer"
"1306",2014-07-30,45.6,40,16.4,36.4,27,32.4,29,29,12,24.1,24.1,24.1,29,29,20.55,1.52,"Summer"
"1307",2014-07-31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24.7,1.34,"Summer"
"1308",2014-08-01,0,0,0,0,0,0,3,3,0,3,3,3,3,3,25.65,1.12,"Summer"
"1309",2014-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95,1.08,"Summer"
"1310",2014-08-03,5,2.4,5.2,1,6,1,23.1,23.1,0,14,7,14,23.1,23.1,24.7,1.23,"Summer"
"1311",2014-08-04,0,0,0.2,0,0,0,0,0,11.8,0,0,0,0,0,24.75,1.37,"Summer"
"1312",2014-08-05,1.8,0,0.2,0,0,0,14,14,0,5,11,5,14,14,24.5,1.14,"Summer"
"1313",2014-08-06,0,0,0,0,0.2,0,0,0,5.2,0,0,0,0,0,24.3,1.19,"Summer"
"1314",2014-08-07,0,0,0,0,0,0,2,2,0,0,0,0,2,2,25,1.08,"Summer"
"1315",2014-08-08,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,25.25,1.07,"Summer"
"1316",2014-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,1.07,"Summer"
"1317",2014-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.75,1.06,"Summer"
"1318",2014-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,1.05,"Summer"
"1319",2014-08-12,0,0,0,0,0,0,3,3,0,0,0,0,3,3,27.6,1.06,"Summer"
"1320",2014-08-13,2.8,3,2.2,0.6,20.4,0,0,0,0,0,0,0,0,0,27.4,1.06,"Summer"
"1321",2014-08-14,0,0,0,0,0,0,17.1,17.1,11.6,15,11,15,17.1,17.1,23.2,1.09,"Summer"
"1322",2014-08-15,0,0,0,0,0,0,0,0,0.2,3,0,3,0,0,22.65,1.21,"Summer"
"1323",2014-08-16,4.2,3.8,0.2,0,2.6,0,8,8,0.4,9,8,9,8,8,20.7,1.1,"Summer"
"1324",2014-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,1.08,"Summer"
"1325",2014-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,1.08,"Summer"
"1326",2014-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.05,1.09,"Summer"
"1327",2014-08-20,0,0,0,3,0,4.8,8,8,0,6,8,6,8,8,24,1.09,"Summer"
"1328",2014-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,1.09,"Summer"
"1329",2014-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.65,1.06,"Summer"
"1330",2014-08-23,1.2,1.4,1.6,0.2,0.8,0.2,6,6,0,8,17.1,8,6,6,21.65,1.09,"Summer"
"1331",2014-08-24,0,0,0,0,0,0,2,2,0,0,0,0,2,2,22.7,1.16,"Summer"
"1332",2014-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,1.07,"Summer"
"1333",2014-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,1.08,"Summer"
"1334",2014-08-27,0.2,0,0,1.8,0,0.6,0,0,0,0,0,0,0,0,24.85,1.06,"Summer"
"1335",2014-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,1.04,"Summer"
"1336",2014-08-29,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,25.15,1.06,"Summer"
"1337",2014-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,1.04,"Summer"
"1338",2014-08-31,0,0,0,0,0,0,6,6,0,3,5,3,6,6,24.35,1.04,"Summer"
"1339",2014-09-01,16,13.2,19.8,15.6,14.6,15.8,23.1,23.1,15,16,17.1,16,23.1,23.1,19.2,1.15,"Autumn"
"1340",2014-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,1.15,"Autumn"
"1341",2014-09-03,0.2,0,2.6,0.6,0.8,0.4,8,8,0,2,5,2,8,8,20.35,1.17,"Autumn"
"1342",2014-09-04,0,0,1.2,0.4,0,0,2,2,2,0,3,0,2,2,20.6,1.22,"Autumn"
"1343",2014-09-05,0.2,0.4,0.2,0,0,0,0,0,0,0,2,0,0,0,24,1.08,"Autumn"
"1344",2014-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.95,1.05,"Autumn"
"1345",2014-09-07,0,0,0.4,0,0,0,3,3,0.2,3,3,3,3,3,22.85,1.13,"Autumn"
"1346",2014-09-08,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,24.45,1.06,"Autumn"
"1347",2014-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,1.05,"Autumn"
"1348",2014-09-10,12.8,25.8,23.2,13.8,15,19.2,22,22,0.6,13,16,13,22,22,20.1,1.09,"Autumn"
"1349",2014-09-11,16.8,8.4,8.4,7.6,15,5.4,43,43,33.4,20,25,20,43,43,21.05,1.2,"Autumn"
"1350",2014-09-12,6.2,15.4,7.8,11.2,12,15.2,9,9,18,14,9,14,9,9,19.15,1.2,"Autumn"
"1351",2014-09-13,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,19.95,1.28,"Autumn"
"1352",2014-09-14,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,20.95,1.28,"Autumn"
"1353",2014-09-15,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,20.15,1.35,"Autumn"
"1354",2014-09-16,0.6,9.2,0,10.2,5.8,5.2,6,6,0,3,3,3,6,6,22.75,1.09,"Autumn"
"1355",2014-09-17,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,21.85,1.06,"Autumn"
"1356",2014-09-18,0.2,0,0,0,0,0.4,2,2,0,0,0,0,2,2,23,1.05,"Autumn"
"1357",2014-09-19,9.6,13.4,8.2,29.4,8.2,20.8,2,2,0,6,2,6,2,2,21.6,1.06,"Autumn"
"1358",2014-09-20,51.6,113.6,102.4,56.4,52.4,57,8,8,3,13,11,13,8,8,25.3,1.49,"Autumn"
"1359",2014-09-21,0,0,0,0,0,0,2,2,0.2,0,0,0,2,2,23.6,1.2,"Autumn"
"1360",2014-09-22,12.6,23.4,0,0,17.2,0,12,12,0.2,4,0,4,12,12,23.35,1.12,"Autumn"
"1361",2014-09-23,0.2,0,0,0,0,0,0,0,7.8,0,0,0,0,0,19.4,1.17,"Autumn"
"1362",2014-09-24,0,0,0,0,0.2,0,3,3,0,4,3,4,3,3,15.4,1.17,"Autumn"
"1363",2014-09-25,1,1,1.2,1,1.4,0.6,4,4,0,2,5,2,4,4,20,1.16,"Autumn"
"1364",2014-09-26,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,18.6,1.15,"Autumn"
"1365",2014-09-27,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,20.25,1.15,"Autumn"
"1366",2014-09-28,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,20.8,1.15,"Autumn"
"1367",2014-09-29,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,20.05,1.13,"Autumn"
"1368",2014-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,1.07,"Autumn"
"1369",2014-10-01,7,8.6,6.4,10,4.6,12.2,10,10,0,16,9,16,10,10,19.8,1.09,"Autumn"
"1370",2014-10-02,0,0,0.2,0,0,0,1,1,0,1,1,1,1,1,21.4,1.12,"Autumn"
"1371",2014-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,1.05,"Autumn"
"1372",2014-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.95,1.05,"Autumn"
"1373",2014-10-05,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,18.1,1.05,"Autumn"
"1374",2014-10-06,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,18.75,1.04,"Autumn"
"1375",2014-10-07,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,17.7,1.06,"Autumn"
"1376",2014-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.15,1.06,"Autumn"
"1377",2014-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.25,1.07,"Autumn"
"1378",2014-10-10,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,24.05,1.06,"Autumn"
"1379",2014-10-11,32.4,31.8,32.2,43.2,34.6,54.6,2,2,0,0,0,0,2,2,22.95,1.07,"Autumn"
"1380",2014-10-12,4.6,1.8,0.8,7,1,5.6,8,8,13,3,2,3,8,8,21.85,1.15,"Autumn"
"1381",2014-10-13,32,39.8,24.6,15.8,19.4,10,15,15,0,15.1,8,15.1,15,15,22.4,1.12,"Autumn"
"1382",2014-10-14,1.4,1.2,14,0.6,6.4,2,39,39,18.4,12,45,12,39,39,20.5,1.26,"Autumn"
"1383",2014-10-15,23.6,26.2,28.2,27,21.4,23,10,10,6,9,9,9,10,10,21.45,1.42,"Autumn"
"1384",2014-10-16,0,0,0.2,2.4,0.6,1.8,3,3,12.6,5,5,5,3,3,20.35,1.34,"Autumn"
"1385",2014-10-17,7,7.6,3.8,12.8,5.4,10.4,10,10,3,0,2,0,10,10,22.25,1.23,"Autumn"
"1386",2014-10-18,0.8,0.4,1.6,0,0.6,0,0,0,0,0,0,0,0,0,21.85,1.24,"Autumn"
"1387",2014-10-19,0.4,0.2,0.2,0.4,0.2,0.2,0,0,0.2,0,0,0,0,0,20.95,1.14,"Autumn"
"1388",2014-10-20,0.2,0,0.2,0,0.2,0,0,0,0.2,0,0,0,0,0,19.65,1.13,"Autumn"
"1389",2014-10-21,1.4,0.4,0.4,0.8,0.6,0.2,1,1,2.4,0,0,0,1,1,20.4,1.15,"Autumn"
"1390",2014-10-22,0,0,0,0.4,0.2,1,3,3,3,2,6,2,3,3,15.5,1.08,"Autumn"
"1391",2014-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,1.09,"Autumn"
"1392",2014-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.45,1.06,"Autumn"
"1393",2014-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,1.06,"Autumn"
"1394",2014-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,1.1,"Autumn"
"1395",2014-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,1.07,"Autumn"
"1396",2014-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35,1.06,"Autumn"
"1397",2014-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35,1.06,"Autumn"
"1398",2014-10-30,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,13.15,1.06,"Autumn"
"1399",2014-10-31,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,12.7,1.06,"Autumn"
"1400",2014-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,1.07,"Autumn"
"1401",2014-11-02,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,12.45,1.06,"Autumn"
"1402",2014-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,1.08,"Autumn"
"1403",2014-11-04,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17.75,1.1,"Autumn"
"1404",2014-11-05,30.2,29.4,41.8,62,40.6,38.4,53,53,2.2,49,78,49,53,53,17,1.44,"Autumn"
"1405",2014-11-06,21.8,23,24,18.2,24.4,17.2,30,30,26,18,33,18,30,30,15,1.97,"Autumn"
"1406",2014-11-07,0.4,0.2,0.2,0,0.4,0,2,2,7.4,3,10,3,2,2,16.15,2.15,"Autumn"
"1407",2014-11-08,0,0,0.4,0,0.4,0,2,2,2,0,0,0,2,2,16.75,1.74,"Autumn"
"1408",2014-11-09,0.8,0.8,0.6,1.4,0.6,0.8,0,0,0.2,0,0,0,0,0,16.1,1.65,"Autumn"
"1409",2014-11-10,14,13.4,13.4,16.6,20.4,20.6,7,7,1.4,9,7,9,7,7,16,1.51,"Autumn"
"1410",2014-11-11,0.2,0.4,0.2,0.2,0.6,0.4,0,0,8.6,0,0,0,0,0,17.05,1.51,"Autumn"
"1411",2014-11-12,2.2,3.2,2.6,6.4,2.6,5.2,6,6,0,13,14,13,6,6,15.35,1.35,"Autumn"
"1412",2014-11-13,0,1.2,0.4,4.8,0.2,0.6,1,1,6.2,3,3,3,1,1,16.35,1.27,"Autumn"
"1413",2014-11-14,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,15.3,1.25,"Autumn"
"1414",2014-11-15,18.4,18,14.6,26.4,18.8,19.8,28,28,0,28,28,28,28,28,14,1.29,"Autumn"
"1415",2014-11-16,9.8,4.2,4.8,4.4,6,5.6,26.1,26.1,17.2,26,18,26,26.1,26.1,13.45,1.71,"Autumn"
"1416",2014-11-17,50.6,48.8,39.6,41.8,42,43.6,66,66,22.6,42,39,42,66,66,10.9,2.28,"Autumn"
"1417",2014-11-18,31,29.8,24.6,11.6,31.4,12.8,18,18,56,17,5,17,18,18,12.85,4.19,"Autumn"
"1418",2014-11-19,5.4,3,5.2,3.2,5,2.8,6,6,19.4,6,6,6,6,6,12.8,3.58,"Autumn"
"1419",2014-11-20,0.4,0.2,0.2,0.2,0.4,0,0,0,0.4,0,0,0,0,0,11.45,2.59,"Autumn"
