"","Date","Rainfall_S_Piero","Rainfall_Mangona","Rainfall_S_Agata","Rainfall_Cavallina","Rainfall_Le_Croci","Temperature_Le_Croci","Lake_Level","Flow_Rate","Season","Rainfall_mean","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","rain1","seq.rain.val"
"694",2005-11-25,19.2,47.4,29,49.8,37.4,-1,249.67,0.6,"Autumn",36.56,"2005","11","25","0","0","1","0","1","0",2005-11-25,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,0,0,0,37.4,1
"695",2005-11-26,38,47.4,37.6,31,34.8,2.3,250.01,0.6,"Autumn",37.76,"2005","11","26","0","0","1","0","0","0",2005-11-26,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,37.4,0,0,0,34.8,1
"696",2005-11-27,12.4,7.6,13.6,7.8,10.4,6.8,250.71,0.6,"Autumn",10.36,"2005","11","27","0","0","1","0","0","0",2005-11-27,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,34.8,0,0,0,10.4,1
"697",2005-11-28,9.2,13,12.4,18.2,16.8,3.4,250.96,0.6,"Autumn",13.92,"2005","11","28","0","0","1","0","0","0",2005-11-28,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,10.4,37.4,0,0,16.8,1
"698",2005-11-29,14.2,23.6,14.2,15.8,16.4,2.1,251.13,2,"Autumn",16.84,"2005","11","29","0","0","1","0","0","0",2005-11-29,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,16.8,34.8,0,0,16.4,1
"699",2005-11-30,4.2,5,2.8,5,6.6,4.5,251.49,4.5,"Autumn",4.72,"2005","11","30","0","0","1","0","0","0",2005-11-30,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,16.4,10.4,37.4,0,6.6,1
"700",2005-12-01,0,0,0,0.2,0,4.85,251.57,5.2,"Winter",0.04,"2005","12","1","0","0","1","0","0","1",2005-12-01,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,6.6,16.8,34.8,0,0,1
"701",2005-12-02,0.4,1,0.4,0.4,0.4,2.6,251.59,5.2,"Winter",0.52,"2005","12","2","0","0","1","0","0","0",2005-12-02,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,16.4,10.4,37.4,0,2
"702",2005-12-03,20.2,16.4,13,11.2,8.4,5.95,251.65,5.2,"Winter",13.84,"2005","12","3","0","0","1","0","0","0",2005-12-03,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,6.6,16.8,34.8,8.4,1
"703",2005-12-04,8.6,7.6,4.8,4.4,5,11,251.8,5.2,"Winter",6.08,"2005","12","4","0","0","1","0","0","0",2005-12-04,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,8.4,0,16.4,10.4,5,1
"704",2005-12-05,24,24,25.6,28.8,37,10.35,251.85,12,"Winter",27.88,"2005","12","5","0","0","1","0","0","0",2005-12-05,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,5,0,6.6,16.8,37,1
"705",2005-12-06,7,9.6,5.2,9.6,10.4,8.3,252.15,23.8,"Winter",8.36,"2005","12","6","0","0","1","0","0","0",2005-12-06,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,37,8.4,0,16.4,10.4,1
"706",2005-12-07,1.2,1,1,0.2,0,5.8,252.13,22.6,"Winter",0.68,"2005","12","7","0","0","1","0","0","1",2005-12-07,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,10.4,5,0,6.6,0,1
"707",2005-12-08,9.4,11,8.4,8,12,4.35,252.09,18.5,"Winter",9.76,"2005","12","8","0","0","1","0","0","0",2005-12-08,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,37,8.4,0,12,1
"708",2005-12-09,5.8,9.6,15.8,5.2,7.2,1.85,252.09,18.6,"Winter",8.72,"2005","12","9","0","0","1","0","0","0",2005-12-09,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,12,10.4,5,0,7.2,1
"709",2005-12-10,0,0,0,0,0,5.8,252.09,17.1,"Winter",0,"2005","12","10","0","0","1","0","0","1",2005-12-10,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,7.2,0,37,8.4,0,1
"710",2005-12-11,0,0,0.2,0,0,3.75,252.03,11.4,"Winter",0.04,"2005","12","11","0","0","1","0","0","1",2005-12-11,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,12,10.4,5,0,2
"711",2005-12-12,7.6,9.2,7.2,10.8,17.8,3.35,251.99,8.7,"Winter",10.52,"2005","12","12","0","0","1","0","0","0",2005-12-12,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,7.2,0,37,17.8,1
"712",2005-12-13,0.2,0,0,0,1.8,4.25,251.98,8.1,"Winter",0.4,"2005","12","13","0","0","1","0","0","0",2005-12-13,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,17.8,0,12,10.4,1.8,1
"713",2005-12-14,0.2,0.4,0,0,0,6.7,251.96,7.4,"Winter",0.12,"2005","12","14","0","0","1","0","0","1",2005-12-14,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,1.8,0,7.2,0,0,1
"714",2005-12-15,0,0,0,0,0,5.55,251.93,7.2,"Winter",0,"2005","12","15","0","0","1","0","0","1",2005-12-15,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,17.8,0,12,0,2
"715",2005-12-16,0,0,0,0,0,2.55,251.87,5.5,"Winter",0,"2005","12","16","0","0","1","0","0","1",2005-12-16,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,1.8,0,7.2,0,3
"716",2005-12-17,4.4,2.4,3.8,2.4,2,4.25,251.89,3.9,"Winter",3,"2005","12","17","0","0","1","0","0","0",2005-12-17,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,0,17.8,0,2,1
"717",2005-12-18,0.2,1.2,1.6,0,1.6,5.6,251.89,4.2,"Winter",0.92,"2005","12","18","0","0","1","0","0","0",2005-12-18,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,2,0,1.8,0,1.6,1
"718",2005-12-19,0,0,0,0,0,0.85,251.89,4.4,"Winter",0,"2005","12","19","0","0","1","0","0","1",2005-12-19,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,1.6,0,0,17.8,0,1
"719",2005-12-20,0,0,0,0,0,-0.8,251.87,4.3,"Winter",0,"2005","12","20","0","0","1","0","0","0",2005-12-20,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,2,0,1.8,0,2
"720",2005-12-21,0,0,0,0,0,3.9,251.87,4.2,"Winter",0,"2005","12","21","0","0","0","1","0","1",2005-12-21,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,1.6,0,0,0,3
"721",2005-12-22,0.2,0,0,0,0,3.7,251.85,4.1,"Winter",0.04,"2005","12","22","0","0","0","1","0","1",2005-12-22,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,0,2,0,0,4
"722",2005-12-23,0,0,0.2,0,0.2,2.3,251.84,4,"Winter",0.08,"2005","12","23","0","0","0","1","0","0",2005-12-23,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,0,1.6,0,0,5
"723",2005-12-24,0.6,0,0.2,0,0.2,3.7,251.84,4,"Winter",0.2,"2005","12","24","0","0","0","1","0","0",2005-12-24,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,0,0,2,0,6
"724",2005-12-25,13.4,14,13.2,14.8,21,2.6,251.84,3.9,"Winter",15.28,"2005","12","25","0","0","0","1","0","0",2005-12-25,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,0,0,1.6,21,1
"725",2005-12-26,5,9.8,7.2,8.4,7.8,6.05,251.88,3.6,"Winter",7.64,"2005","12","26","0","0","0","1","0","0",2005-12-26,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,21,0,0,0,7.8,1
"726",2005-12-27,6.8,7.6,3.8,3.8,7.6,5.35,251.95,4.5,"Winter",5.92,"2005","12","27","0","0","0","1","0","0",2005-12-27,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,7.8,0,0,0,7.6,1
"727",2005-12-28,0.2,0.2,0,0,0.2,3.45,252,6,"Winter",0.12,"2005","12","28","0","0","0","1","0","0",2005-12-28,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,7.6,21,0,0,0,1
"728",2005-12-29,3.6,0.6,3.6,3.4,3.2,1.45,251.98,6,"Winter",2.88,"2005","12","29","0","0","0","1","0","0",2005-12-29,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,0,7.8,0,0,3.2,1
"729",2005-12-30,0,1.6,1.4,0.6,1.6,-2.9,251.95,5.4,"Winter",1.04,"2005","12","30","0","0","0","1","1","0",2005-12-30,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,3.2,7.6,21,0,1.6,1
"730",2005-12-31,13,20,14.2,16.8,20.2,-3.05,251.93,5.4,"Winter",16.84,"2005","12","31","0","0","0","1","1","0",2005-12-31,2005.2,4,"2006-01-01",6.44065934065934,2.77820414937759,2.59836956521739,1.6,0,7.8,0,20.2,1
"731",2006-01-01,19.4,18.2,17.4,12.8,18.6,4,252.12,16.8,"Winter",17.28,"2006","1","1","0","0","0","1","0","0",2006-01-01,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,20.2,3.2,7.6,21,18.6,1
"732",2006-01-02,0.4,1.6,0.4,0.2,0,6.25,252.16,24.6,"Winter",0.52,"2006","1","2","0","0","0","1","0","1",2006-01-02,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,18.6,1.6,0,7.8,0,1
"733",2006-01-03,0,0,0,0,0,5.3,252.08,17.6,"Winter",0,"2006","1","3","0","0","0","1","0","1",2006-01-03,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,20.2,3.2,7.6,0,2
"734",2006-01-04,0,0,0,0,0,6.35,252.04,11.1,"Winter",0,"2006","1","4","0","0","0","1","0","1",2006-01-04,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,18.6,1.6,0,0,3
"735",2006-01-05,0,0,0,0,0,3.85,251.98,7.4,"Winter",0,"2006","1","5","0","0","0","1","0","1",2006-01-05,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,20.2,3.2,0,4
"736",2006-01-06,0.2,0,0,0,0,3.65,251.94,6.3,"Winter",0.04,"2006","1","6","0","0","0","1","0","1",2006-01-06,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,18.6,1.6,0,5
"737",2006-01-07,0,0,0,0,0,5.55,251.89,5.8,"Winter",0,"2006","1","7","0","0","0","1","0","1",2006-01-07,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,20.2,0,6
"738",2006-01-08,0,0,0,0,0,6.3,251.86,5.4,"Winter",0,"2006","1","8","0","0","0","1","0","1",2006-01-08,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,18.6,0,7
"739",2006-01-09,0,0,0,0,0,3.6,251.82,5.1,"Winter",0,"2006","1","9","0","0","0","1","0","1",2006-01-09,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,8
"740",2006-01-10,0,0.2,0,0,0,2.25,251.8,4,"Winter",0.04,"2006","1","10","0","0","0","1","0","1",2006-01-10,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,9
"741",2006-01-11,0,0,0,0,0,4.5,251.8,3.3,"Winter",0,"2006","1","11","0","0","0","1","0","1",2006-01-11,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,10
"742",2006-01-12,0,0,0,0,0,7.1,251.8,3.4,"Winter",0,"2006","1","12","0","0","0","1","0","1",2006-01-12,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,11
"743",2006-01-13,0,0,0,0,0,6.2,251.8,3.5,"Winter",0,"2006","1","13","0","0","0","1","0","1",2006-01-13,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,12
"744",2006-01-14,0.2,0,0,0,0,3.75,251.79,3.7,"Winter",0.04,"2006","1","14","0","0","0","1","0","1",2006-01-14,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,13
"745",2006-01-15,0,0,0,0,0,4.55,251.78,3.8,"Winter",0,"2006","1","15","0","0","0","1","0","1",2006-01-15,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,14
"746",2006-01-16,0,0,0,0,0,2.6,251.77,3.6,"Winter",0,"2006","1","16","0","0","0","1","0","1",2006-01-16,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,15
"747",2006-01-17,41.8,40.2,33.4,37.4,52.4,2.65,251.77,8.4,"Winter",41.04,"2006","1","17","0","0","0","1","0","0",2006-01-17,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,52.4,1
"748",2006-01-18,23.8,30.4,16.4,21,43,4.15,252.28,35.8,"Winter",26.92,"2006","1","18","0","0","0","1","0","0",2006-01-18,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,52.4,0,0,0,43,1
"749",2006-01-19,0,0.2,0,0,0.2,5.15,252.21,33.6,"Winter",0.08,"2006","1","19","0","0","0","1","0","0",2006-01-19,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,43,0,0,0,0,1
"750",2006-01-20,0.2,0,0.2,0.2,0,6,252.05,17.5,"Winter",0.12,"2006","1","20","0","0","0","1","0","1",2006-01-20,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,52.4,0,0,0,2
"751",2006-01-21,0.4,2,1.2,0.6,1.2,6.25,252,10,"Winter",1.08,"2006","1","21","0","0","0","1","0","0",2006-01-21,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,43,0,0,1.2,1
"752",2006-01-22,0,0,0,0.2,0,4.8,251.95,7,"Winter",0.04,"2006","1","22","0","0","0","1","0","1",2006-01-22,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,1.2,0,52.4,0,0,1
"753",2006-01-23,0,0,0,0,0,4.25,251.89,6.1,"Winter",0,"2006","1","23","0","0","0","1","0","1",2006-01-23,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,43,0,0,2
"754",2006-01-24,0,0,0,0,0,0,251.84,5.3,"Winter",0,"2006","1","24","0","0","0","1","0","0",2006-01-24,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,1.2,0,52.4,0,3
"755",2006-01-25,0,0,0,0,0,-1.35,251.8,4.9,"Winter",0,"2006","1","25","0","0","0","1","0","0",2006-01-25,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,43,0,4
"756",2006-01-26,1,0,1,2.2,0,0.25,251.78,4.7,"Winter",0.84,"2006","1","26","0","0","0","1","0","1",2006-01-26,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,1.2,0,0,5
"757",2006-01-27,5,21.6,5.4,7.4,9.6,1.35,251.78,4.5,"Winter",9.8,"2006","1","27","0","0","0","1","0","0",2006-01-27,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,9.6,1
"758",2006-01-28,0.2,0,0.2,0.4,0.6,5,251.78,4.5,"Winter",0.28,"2006","1","28","0","0","0","1","0","0",2006-01-28,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,9.6,0,0,1.2,0.6,1
"759",2006-01-29,1,1,0.2,0.8,1.6,8.45,251.77,4.5,"Winter",0.92,"2006","1","29","0","0","0","1","0","0",2006-01-29,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0.6,0,0,0,1.6,1
"760",2006-01-30,0,0.2,0.2,0,0.2,8.6,251.76,4.6,"Winter",0.12,"2006","1","30","0","0","0","1","0","0",2006-01-30,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,1.6,9.6,0,0,0,1
"761",2006-01-31,0,0,0,0,0,9.4,251.75,4.6,"Winter",0,"2006","1","31","0","0","0","1","0","1",2006-01-31,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0.6,0,0,0,2
"762",2006-02-01,0,0,0,0,0,12.2,251.74,4.1,"Winter",0,"2006","2","1","0","0","0","1","0","1",2006-02-01,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,1.6,9.6,0,0,3
"763",2006-02-02,0,0,0,0,0,10.75,251.72,3.6,"Winter",0,"2006","2","2","0","0","0","1","0","1",2006-02-02,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0.6,0,0,4
"764",2006-02-03,0,0,0,0,0,10,251.7,3.7,"Winter",0,"2006","2","3","0","0","0","1","0","1",2006-02-03,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,1.6,9.6,0,5
"765",2006-02-04,0,0,0,0,0,8,251.68,3.7,"Winter",0,"2006","2","4","0","0","0","1","0","1",2006-02-04,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0.6,0,6
"766",2006-02-05,0,0,0,0,0,7.7,251.66,3.5,"Winter",0,"2006","2","5","0","0","0","1","0","1",2006-02-05,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,1.6,0,7
"767",2006-02-06,0,0,0,0,0,2.25,251.64,2.9,"Winter",0,"2006","2","6","0","0","0","1","0","1",2006-02-06,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,8
"768",2006-02-07,0,0,0,0,0,1.45,251.63,2.2,"Winter",0,"2006","2","7","0","0","0","1","0","1",2006-02-07,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,9
"769",2006-02-08,3.8,3.8,2.8,2.6,4.8,3.7,251.63,2.2,"Winter",3.56,"2006","2","8","0","0","0","1","0","0",2006-02-08,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,4.8,1
"770",2006-02-09,0.2,0.2,0,0.2,0.2,2.6,251.64,2.3,"Winter",0.16,"2006","2","9","0","0","0","1","0","0",2006-02-09,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,4.8,0,0,0,0,1
"771",2006-02-10,0.2,0,0.2,0.2,0,4.9,251.63,2.3,"Winter",0.12,"2006","2","10","0","0","0","1","0","1",2006-02-10,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,2
"772",2006-02-11,0,0,0,0,0,5,251.62,2.5,"Winter",0,"2006","2","11","0","0","0","1","0","1",2006-02-11,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,4.8,0,0,0,3
"773",2006-02-12,0,0,0,0,0,4.25,251.61,2.6,"Winter",0,"2006","2","12","0","0","0","1","0","1",2006-02-12,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,4
"774",2006-02-13,0,0,0,0,0,3.85,251.6,2.6,"Winter",0,"2006","2","13","0","0","0","1","0","1",2006-02-13,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,4.8,0,0,5
"775",2006-02-14,0,0,0,0,0,4.25,251.59,2.6,"Winter",0,"2006","2","14","0","0","0","1","0","1",2006-02-14,2006.1,1,"2006-01-01",6.44065934065934,2.77820414937759,5.05801104972376,0,0,0,0,0,6
"776",2006-02-15,5.6,13,5.2,5.2,8.4,4.9,251.58,2,"Winter",7.48,"2006","2","15","0","0","0","1","0","0",2006-02-15,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,0,0,4.8,8.4,1
"777",2006-02-16,11.6,23.8,10.8,14.4,25.6,6.35,251.61,2.8,"Winter",17.24,"2006","2","16","0","0","0","1","0","0",2006-02-16,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,8.4,0,0,0,25.6,1
"778",2006-02-17,0.8,1.8,0.6,0.4,0.8,9.65,251.81,4.6,"Winter",0.88,"2006","2","17","0","0","0","1","0","0",2006-02-17,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,25.6,0,0,0,0.8,1
"779",2006-02-18,0.2,2.2,1,0,0,9.75,251.85,5.2,"Winter",0.68,"2006","2","18","0","0","0","1","0","1",2006-02-18,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0.8,8.4,0,0,0,1
"780",2006-02-19,1.6,3.2,1.6,0,0.4,10.7,251.83,5.1,"Winter",1.36,"2006","2","19","0","0","0","1","0","0",2006-02-19,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,25.6,0,0,0,2
"781",2006-02-20,20,22.2,19,17.8,22,9.95,251.88,6.3,"Winter",20.2,"2006","2","20","0","0","0","1","0","0",2006-02-20,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,0.8,8.4,0,22,1
"782",2006-02-21,9.6,15.8,10.8,9.2,10,8,251.93,8,"Winter",11.08,"2006","2","21","0","0","0","1","0","0",2006-02-21,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,22,0,25.6,0,10,1
"783",2006-02-22,6.8,11.8,8.4,5.4,6,6.6,251.96,8.8,"Winter",7.68,"2006","2","22","0","0","0","1","0","0",2006-02-22,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,10,0,0.8,8.4,6,1
"784",2006-02-23,0.2,0.4,0.4,0.2,0.2,6.15,251.97,8.2,"Winter",0.28,"2006","2","23","0","0","0","1","0","0",2006-02-23,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,6,22,0,25.6,0,1
"785",2006-02-24,1,2.6,3.6,2,3.6,6.1,251.94,7,"Winter",2.56,"2006","2","24","0","0","0","1","0","0",2006-02-24,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,10,0,0.8,3.6,1
"786",2006-02-25,1.4,0,0.4,0.4,1,4.45,251.91,6.9,"Winter",0.64,"2006","2","25","0","0","0","1","0","0",2006-02-25,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,3.6,6,22,0,1,1
"787",2006-02-26,0,0.2,0,0,0,4.75,251.88,6.5,"Winter",0.04,"2006","2","26","0","0","0","1","0","1",2006-02-26,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,1,0,10,0,0,1
"788",2006-02-27,0,0,0,0,0,5.3,251.83,6.2,"Winter",0,"2006","2","27","0","0","0","1","0","1",2006-02-27,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,3.6,6,22,0,2
"789",2006-02-28,1.8,0,0.4,1.4,0.4,4.8,251.8,5.8,"Winter",0.8,"2006","2","28","0","0","0","1","0","0",2006-02-28,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,1,0,10,0,3
"790",2006-03-01,5.2,0,1.6,0.2,6.6,3.45,251.77,5.7,"Spring",2.72,"2006","3","1","0","0","0","1","0","0",2006-03-01,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,0,3.6,6,6.6,1
"791",2006-03-02,1,1.4,2.6,1.8,1.2,3.1,251.73,4.5,"Spring",1.6,"2006","3","2","0","0","0","1","0","0",2006-03-02,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,6.6,0,1,0,1.2,1
"792",2006-03-03,20.4,13.8,15.2,27.6,26.2,4.05,251.75,5.4,"Spring",20.64,"2006","3","3","0","0","0","1","0","0",2006-03-03,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,1.2,0,0,3.6,26.2,1
"793",2006-03-04,0.2,1.4,0.2,0,0,7.8,252,7.7,"Spring",0.36,"2006","3","4","0","0","0","1","0","1",2006-03-04,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,26.2,6.6,0,1,0,1
"794",2006-03-05,25.8,29.8,20,34,30.6,10.65,252,18.9,"Spring",28.04,"2006","3","5","0","0","0","1","0","0",2006-03-05,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,1.2,0,0,30.6,1
"795",2006-03-06,0,0.4,0.4,0.6,0.8,6.85,252.15,26,"Spring",0.44,"2006","3","6","0","0","0","1","0","0",2006-03-06,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,30.6,26.2,6.6,0,0.8,1
"796",2006-03-07,0,0,0,0,0,4.1,252.06,16.1,"Spring",0,"2006","3","7","0","0","0","1","0","1",2006-03-07,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0.8,0,1.2,0,0,1
"797",2006-03-08,0,0,0,0,0,3.45,251.97,9.8,"Spring",0,"2006","3","8","0","0","0","1","0","1",2006-03-08,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,30.6,26.2,6.6,0,2
"798",2006-03-09,3,1.8,3,3,4.2,5.7,251.9,7.3,"Spring",3,"2006","3","9","0","0","0","1","0","0",2006-03-09,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,0.8,0,1.2,4.2,1
"799",2006-03-10,15.6,25.6,18.6,18,15,6.9,251.88,8.8,"Spring",18.56,"2006","3","10","0","0","0","1","0","0",2006-03-10,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,4.2,0,30.6,26.2,15,1
"800",2006-03-11,0.2,0.8,0.4,0.2,1.8,6.95,252.03,12.1,"Spring",0.68,"2006","3","11","0","0","0","1","0","0",2006-03-11,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,15,0,0.8,0,1.8,1
"801",2006-03-12,0.2,0.2,1,0,0,4.75,251.99,11,"Spring",0.28,"2006","3","12","0","0","0","1","0","1",2006-03-12,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,1.8,4.2,0,30.6,0,1
"802",2006-03-13,0,0,0,0,0,4.45,251.93,8,"Spring",0,"2006","3","13","0","0","0","1","0","1",2006-03-13,2006.1,1,"2006-04-01",6.15604395604396,2.77820414937759,5.05801104972376,0,15,0,0.8,0,2
