"","Date","Rainfall_S_Piero","Rainfall_Mangona","Rainfall_S_Agata","Rainfall_Cavallina","Rainfall_Le_Croci","Temperature_Le_Croci","Lake_Level","Flow_Rate","Spring","Summer","Autumn","Winter","snow.yes","snow.no","lag1","lag3","lag5","lag7","lag9","rain4"
"742","2006-01-12",0,0,0,0,0,7.1,251.8,3.4,"0","0","0","0","0","1",0,0,0,0,0,0
"743","2006-01-13",0,0,0,0,0,6.2,251.8,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"744","2006-01-14",0.2,0,0,0,0,3.75,251.79,3.7,"0","0","0","0","0","1",0,0,0,0,0,0
"745","2006-01-15",0,0,0,0,0,4.55,251.78,3.8,"0","0","0","0","0","1",0,0,0,0,0,0
"746","2006-01-16",0,0,0,0,0,2.6,251.77,3.6,"0","0","0","0","0","1",0,0,0,0,0,0
"747","2006-01-17",41.8,40.2,33.4,37.4,52.4,2.65,251.77,8.4,"0","0","0","0","0","0",0,0,0,0,0,52.4
"748","2006-01-18",23.8,30.4,16.4,21,43,4.15,252.28,35.8,"0","0","0","0","0","0",52.4,0,0,0,0,43
"749","2006-01-19",0,0.2,0,0,0.2,5.15,252.21,33.6,"0","0","0","0","0","0",43,0,0,0,0,0
"750","2006-01-20",0.2,0,0.2,0.2,0,6,252.05,17.5,"0","0","0","0","0","1",0,52.4,0,0,0,0
"751","2006-01-21",0.4,2,1.2,0.6,1.2,6.25,252,10,"0","0","0","0","0","0",0,43,0,0,0,0
"752","2006-01-22",0,0,0,0.2,0,4.8,251.95,7,"0","0","0","0","0","1",0,0,52.4,0,0,0
"753","2006-01-23",0,0,0,0,0,4.25,251.89,6.1,"0","0","0","0","0","1",0,0,43,0,0,0
"754","2006-01-24",0,0,0,0,0,0,251.84,5.3,"0","0","0","0","0","0",0,0,0,52.4,0,0
"755","2006-01-25",0,0,0,0,0,-1.35,251.8,4.9,"0","0","0","0","0","0",0,0,0,43,0,0
"756","2006-01-26",1,0,1,2.2,0,0.25,251.78,4.7,"0","0","0","0","0","1",0,0,0,0,52.4,0
"757","2006-01-27",5,21.6,5.4,7.4,9.6,1.35,251.78,4.5,"0","0","0","0","0","0",0,0,0,0,43,9.6
"758","2006-01-28",0.2,0,0.2,0.4,0.6,5,251.78,4.5,"0","0","0","0","0","0",9.6,0,0,0,0.2,0
"759","2006-01-29",1,1,0.2,0.8,1.6,8.45,251.77,4.5,"0","0","0","0","0","0",0,0,0,0,0,0
"760","2006-01-30",0,0.2,0.2,0,0.2,8.6,251.76,4.6,"0","0","0","0","0","0",0,9.6,0,0,1.2,0
"761","2006-01-31",0,0,0,0,0,9.4,251.75,4.6,"0","0","0","0","0","1",0,0,0,0,0,0
"762","2006-02-01",0,0,0,0,0,12.2,251.74,4.1,"0","0","0","0","0","1",0,0,9.6,0,0,0
"763","2006-02-02",0,0,0,0,0,10.75,251.72,3.6,"0","0","0","0","0","1",0,0,0,0,0,0
"764","2006-02-03",0,0,0,0,0,10,251.7,3.7,"0","0","0","0","0","1",0,0,0,9.6,0,0
"765","2006-02-04",0,0,0,0,0,8,251.68,3.7,"0","0","0","0","0","1",0,0,0,0,0,0
"766","2006-02-05",0,0,0,0,0,7.7,251.66,3.5,"0","0","0","0","0","1",0,0,0,0,9.6,0
"767","2006-02-06",0,0,0,0,0,2.25,251.64,2.9,"0","0","0","0","0","1",0,0,0,0,0.6,0
"768","2006-02-07",0,0,0,0,0,1.45,251.63,2.2,"0","0","0","0","0","1",0,0,0,0,1.6,0
"769","2006-02-08",3.8,3.8,2.8,2.6,4.8,3.7,251.63,2.2,"0","0","0","0","0","0",0,0,0,0,0.2,0
"770","2006-02-09",0.2,0.2,0,0.2,0.2,2.6,251.64,2.3,"0","0","0","0","0","0",0,0,0,0,0,0
"771","2006-02-10",0.2,0,0.2,0.2,0,4.9,251.63,2.3,"0","0","0","0","0","1",0,0,0,0,0,0
"772","2006-02-11",0,0,0,0,0,5,251.62,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"773","2006-02-12",0,0,0,0,0,4.25,251.61,2.6,"0","0","0","0","0","1",0,0,0,0,0,0
"774","2006-02-13",0,0,0,0,0,3.85,251.6,2.6,"0","0","0","0","0","1",0,0,0,0,0,0
"775","2006-02-14",0,0,0,0,0,4.25,251.59,2.6,"0","0","0","0","0","1",0,0,0,0,0,0
"776","2006-02-15",5.6,13,5.2,5.2,8.4,4.9,251.58,2,"0","0","0","0","0","0",0,0,0,0,0,8.4
"777","2006-02-16",11.6,23.8,10.8,14.4,25.6,6.35,251.61,2.8,"0","0","0","0","0","0",8.4,0,0,0,0,25.6
"778","2006-02-17",0.8,1.8,0.6,0.4,0.8,9.65,251.81,4.6,"0","0","0","0","0","0",25.6,0,0,0,4.8,0
"779","2006-02-18",0.2,2.2,1,0,0,9.75,251.85,5.2,"0","0","0","0","0","1",0,8.4,0,0,0.2,0
"780","2006-02-19",1.6,3.2,1.6,0,0.4,10.7,251.83,5.1,"0","0","0","0","0","0",0,25.6,0,0,0,0
"781","2006-02-20",20,22.2,19,17.8,22,9.95,251.88,6.3,"0","0","0","0","0","0",0,0,8.4,0,0,22
"782","2006-02-21",9.6,15.8,10.8,9.2,10,8,251.93,8,"0","0","0","0","0","0",22,0,25.6,0,0,10
"783","2006-02-22",6.8,11.8,8.4,5.4,6,6.6,251.96,8.8,"0","0","0","0","0","0",10,0,0,8.4,0,6
"784","2006-02-23",0.2,0.4,0.4,0.2,0.2,6.15,251.97,8.2,"0","0","0","0","0","0",6,22,0,25.6,0,0
"785","2006-02-24",1,2.6,3.6,2,3.6,6.1,251.94,7,"0","0","0","0","0","0",0,10,0,0,8.4,0
"786","2006-02-25",1.4,0,0.4,0.4,1,4.45,251.91,6.9,"0","0","0","0","0","0",0,6,22,0,25.6,0
"787","2006-02-26",0,0.2,0,0,0,4.75,251.88,6.5,"0","0","0","0","0","1",0,0,10,0,0.8,0
"788","2006-02-27",0,0,0,0,0,5.3,251.83,6.2,"0","0","0","0","0","1",0,0,6,22,0,0
"789","2006-02-28",1.8,0,0.4,1.4,0.4,4.8,251.8,5.8,"0","0","0","0","0","0",0,0,0,10,0.4,0
"790","2006-03-01",5.2,0,1.6,0.2,6.6,3.45,251.77,5.7,"0","0","0","0","0","0",0,0,0,6,22,6.6
"791","2006-03-02",1,1.4,2.6,1.8,1.2,3.1,251.73,4.5,"0","0","0","0","0","0",6.6,0,0,0,10,0
"792","2006-03-03",20.4,13.8,15.2,27.6,26.2,4.05,251.75,5.4,"0","0","0","0","0","0",0,0,0,0,6,26.2
"793","2006-03-04",0.2,1.4,0.2,0,0,7.8,252,7.7,"0","0","0","0","0","1",26.2,6.6,0,0,0.2,0
"794","2006-03-05",25.8,29.8,20,34,30.6,10.65,252,18.9,"0","0","0","0","0","0",0,0,0,0,3.6,30.6
"795","2006-03-06",0,0.4,0.4,0.6,0.8,6.85,252.15,26,"0","0","0","0","0","0",30.6,26.2,6.6,0,1,0
"796","2006-03-07",0,0,0,0,0,4.1,252.06,16.1,"0","0","0","0","0","1",0,0,0,0,0,0
"797","2006-03-08",0,0,0,0,0,3.45,251.97,9.8,"0","0","0","0","0","1",0,30.6,26.2,6.6,0,0
"798","2006-03-09",3,1.8,3,3,4.2,5.7,251.9,7.3,"0","0","0","0","0","0",0,0,0,0,0.4,0
"799","2006-03-10",15.6,25.6,18.6,18,15,6.9,251.88,8.8,"0","0","0","0","0","0",0,0,30.6,26.2,6.6,15
"800","2006-03-11",0.2,0.8,0.4,0.2,1.8,6.95,252.03,12.1,"0","0","0","0","0","0",15,0,0,0,1.2,0
"801","2006-03-12",0.2,0.2,1,0,0,4.75,251.99,11,"0","0","0","0","0","1",0,0,0,30.6,26.2,0
"802","2006-03-13",0,0,0,0,0,4.45,251.93,8,"0","0","0","0","0","1",0,15,0,0,0,0
"803","2006-03-14",0,0,0,0,0,5.6,251.97,7.4,"0","0","0","0","0","1",0,0,0,0,30.6,0
"804","2006-03-15",0,0,0,0,0,6.3,251.92,5.2,"0","0","0","0","0","1",0,0,15,0,0.8,0
"805","2006-03-16",2.6,3.8,2.8,2.2,2.4,8.7,251.86,3.3,"0","0","0","0","0","0",0,0,0,0,0,0
"806","2006-03-17",0,0,0.2,0,0,6.2,251.87,3.6,"0","0","0","0","0","1",0,0,0,15,0,0
"807","2006-03-18",0.2,0,0,0,0,6.9,251.87,3.9,"0","0","0","0","0","1",0,0,0,0,4.2,0
"808","2006-03-19",0,0,0,0,0,8.65,251.87,4.1,"0","0","0","0","0","1",0,0,0,0,15,0
"809","2006-03-20",1.6,1,1.2,1.2,2,8.55,251.87,4.5,"0","0","0","0","0","0",0,0,0,0,1.8,0
"810","2006-03-21",8.6,19.4,10.2,14.8,16.6,9.25,251.87,5,"0","0","0","0","0","0",0,0,0,0,0,16.6
"811","2006-03-22",10.6,6.6,10.8,9.4,10.6,9.95,251.95,5.9,"0","0","0","0","0","0",16.6,0,0,0,0,10.6
"812","2006-03-23",0,0,0,0,0.6,9.2,252,4.5,"0","0","0","0","0","0",10.6,0,0,0,0,0
"813","2006-03-24",2.2,4,2.4,2.4,3.4,9.9,252.05,9.8,"0","0","0","0","0","0",0,16.6,0,0,0,0
"814","2006-03-25",0.2,0,0,0,0,8.15,252.01,8.3,"0","0","0","0","0","1",0,10.6,0,0,2.4,0
"815","2006-03-26",0,0,0,0,0,10.65,252.01,4.3,"0","0","0","0","0","1",0,0,16.6,0,0,0
"816","2006-03-27",0,0,0,0,0,12.4,252.02,4.8,"0","0","0","0","0","1",0,0,10.6,0,0,0
"817","2006-03-28",0,1.6,1,0.2,1.4,13.35,252.02,5.3,"0","0","0","0","0","0",0,0,0,16.6,0,0
"818","2006-03-29",0,0,0,0,0,11.05,252.01,6.1,"0","0","0","0","0","1",0,0,0,10.6,2,0
"819","2006-03-30",0,0,0,0,0,12.05,251.98,6.2,"0","0","0","0","0","1",0,0,0,0,16.6,0
"820","2006-03-31",0,0,0,0,0,12.3,251.94,3.3,"0","0","0","0","0","1",0,0,0,0,10.6,0
"821","2006-04-01",0,0,0,0,0,12.75,251.95,2.2,"0","0","0","0","0","1",0,0,0,0,0.6,0
"822","2006-04-02",0,0,0,0,0,14.55,251.97,2.6,"0","0","0","0","0","1",0,0,0,0,3.4,0
"823","2006-04-03",0,8.8,2.8,0.4,2,15.25,251.98,2.1,"0","0","0","0","0","0",0,0,0,0,0,0
"824","2006-04-04",0.2,0,0,0,0.2,12.5,252,1.2,"0","0","0","0","0","0",0,0,0,0,0,0
"825","2006-04-05",1.4,5,2.4,1.4,1.8,14.2,252.02,2.3,"0","0","0","0","0","0",0,0,0,0,0,0
"826","2006-04-06",1.8,6.8,1,0.6,2.4,12.7,252.03,3.7,"0","0","0","0","0","0",0,0,0,0,1.4,0
"827","2006-04-07",0,0,0,0,0,9.55,252.05,4.3,"0","0","0","0","0","1",0,0,0,0,0,0
"828","2006-04-08",0,0,0,0,0,9.4,252.05,4.9,"0","0","0","0","0","1",0,0,0,0,0,0
"829","2006-04-09",0,0,0,0,0,11.45,252.05,4.9,"0","0","0","0","0","1",0,0,0,0,0,0
"830","2006-04-10",0.2,2.4,0.2,0.6,2.4,14.45,252.05,5,"0","0","0","0","0","0",0,0,0,0,0,0
"831","2006-04-11",2.2,2.6,1.4,1.2,4.6,13.9,252.05,5,"0","0","0","0","0","0",0,0,0,0,0,0
"832","2006-04-12",0.2,0.6,0.8,0.2,0.4,8.3,252.05,5,"0","0","0","0","0","0",0,0,0,0,2,0
"833","2006-04-13",0.2,0,0,0,0,10.7,252.05,5,"0","0","0","0","0","1",0,0,0,0,0.2,0
"834","2006-04-14",0,0,0,0,0,12.2,252.05,5,"0","0","0","0","0","1",0,0,0,0,1.8,0
"835","2006-04-15",0.6,0.6,0.2,0,1.4,14.55,252.05,5,"0","0","0","0","0","0",0,0,0,0,2.4,0
"836","2006-04-16",0.4,0.2,0.6,0.4,0.8,14.95,252.05,5,"0","0","0","0","0","0",0,0,0,0,0,0
"837","2006-04-17",0,0.2,0,0.2,0.2,12.05,252.05,5,"0","0","0","0","0","0",0,0,0,0,0,0
"838","2006-04-18",0.8,3,1.2,0.2,2.4,16,252.05,5,"0","0","0","0","0","0",0,0,0,0,0,0
"839","2006-04-19",0,0,0.2,0,0,12.85,252.05,5,"0","0","0","0","0","1",0,0,0,0,2.4,0
"840","2006-04-20",2,0.6,0,0,3.6,13.25,252.05,5,"0","0","0","0","0","0",0,0,0,0,4.6,0
"841","2006-04-21",5.4,8,1.6,0,0.2,14.95,252.05,5,"0","0","0","0","0","0",0,0,0,0,0.4,0
"842","2006-04-22",0.2,0,0,0,0,15,252.05,5,"0","0","0","0","0","1",0,0,0,0,0,0
"843","2006-04-23",0,0,0,0,0,15.6,252.05,5,"0","0","0","0","0","1",0,0,0,0,0,0
"844","2006-04-24",0,0,0,0,0,15.9,252.05,5,"0","0","0","0","0","1",0,0,0,0,1.4,0
"845","2006-04-25",0,3.6,2,2.6,2.2,18.65,252.05,5,"0","0","0","0","0","0",0,0,0,0,0.8,0
"846","2006-04-26",2,6.4,0.6,0.2,2.4,19.4,252.05,5,"0","0","0","0","0","0",0,0,0,0,0.2,0
"847","2006-04-27",1.6,0.6,1,0.2,0.6,15.85,252.05,5,"0","0","0","0","0","0",0,0,0,0,2.4,0
"848","2006-04-28",0.8,2.2,0.8,1.8,0.8,15.2,252.05,5,"0","0","0","0","0","0",0,0,0,0,0,0
"849","2006-04-29",8.2,15,13,5.6,4,15.3,252.05,5,"0","0","0","0","0","0",0,0,0,0,3.6,0
"850","2006-04-30",0.2,0.2,0,0.2,0.2,14.6,252.05,5,"0","0","0","0","0","0",0,0,0,0,0.2,0
"851","2006-05-01",0.6,0,0,0.4,0.4,12.4,252.05,5,"0","0","0","0","0","0",0,0,0,0,0,0
"852","2006-05-02",0,1.4,0,0,0.2,14.55,252.05,5,"0","0","0","0","0","0",0,0,0,0,0,0
"853","2006-05-03",0,0,0,0,0,17.25,252.05,5,"0","0","0","0","0","1",0,0,0,0,0,0
"854","2006-05-04",0,0,0,0,0,17.75,252.05,5,"0","0","0","0","0","1",0,0,0,0,2.2,0
"855","2006-05-05",0,0,0,0,0,17.75,252.05,5,"0","0","0","0","0","1",0,0,0,0,2.4,0
"856","2006-05-06",0,0,0,0,0,15.9,252.04,4.4,"0","0","0","0","0","1",0,0,0,0,0.6,0
"857","2006-05-07",0,0,0,0,1.4,15.6,252.03,3.8,"0","0","0","0","0","0",0,0,0,0,0.8,0
"858","2006-05-08",0,0,0,0,0,15.7,252.03,4.4,"0","0","0","0","0","1",0,0,0,0,4,0
"859","2006-05-09",42,30.8,45,54.6,56,14.85,252.12,14.1,"0","0","0","0","0","0",0,0,0,0,0.2,56
"860","2006-05-10",0,0,0,0,0,12.1,252.13,16.7,"0","0","0","0","0","1",56,0,0,0,0.4,0
"861","2006-05-11",0,0,0,0,0.4,14.9,252.1,11.3,"0","0","0","0","0","0",0,0,0,0,0.2,0
"862","2006-05-12",0,0,0,0,0,15.5,252.06,7.2,"0","0","0","0","0","1",0,56,0,0,0,0
"863","2006-05-13",1,2,2.4,0.2,2.6,16.6,252.05,5,"0","0","0","0","0","0",0,0,0,0,0,0
"864","2006-05-14",4.4,5.4,5,3.4,6.2,15.8,252.06,5.6,"0","0","0","0","0","0",0,0,56,0,0,6.2
"865","2006-05-15",0.2,0,0,0,0.2,15.45,252.05,4.8,"0","0","0","0","0","0",6.2,0,0,0,0,0
"866","2006-05-16",0,0,0,0,0,18.5,252.04,4.5,"0","0","0","0","0","1",0,0,0,56,1.4,0
"867","2006-05-17",0,0,0,0,0,18.6,252.03,3,"0","0","0","0","0","1",0,6.2,0,0,0,0
"868","2006-05-18",0,0,0,0,0,17.8,252.03,2.4,"0","0","0","0","0","1",0,0,0,0,56,0
"869","2006-05-19",0,0,0,0,0,20.65,252.02,2.1,"0","0","0","0","0","1",0,0,6.2,0,0,0
"870","2006-05-20",0,0,0,0,0,19.3,252.01,0.6,"0","0","0","0","0","1",0,0,0,0,0.4,0
"871","2006-05-21",0,0,0,0,0,17.4,252,0.6,"0","0","0","0","0","1",0,0,0,6.2,0,0
"872","2006-05-22",0,0,0,0,0,17.7,252,0.6,"0","0","0","0","0","1",0,0,0,0,2.6,0
"873","2006-05-23",2.4,6.2,2.6,1.4,3.6,21.8,252,0.6,"0","0","0","0","0","0",0,0,0,0,6.2,0
"874","2006-05-24",10,8.6,10,6.6,9.8,18.35,252.01,0.6,"0","0","0","0","0","0",0,0,0,0,0.2,9.8
"875","2006-05-25",0,0.2,0,0,0,16,252,0.6,"0","0","0","0","0","1",9.8,0,0,0,0,0
"876","2006-05-26",0,0,0,0,0,16.75,252,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"877","2006-05-27",0,0,0,0,0,19.35,251.99,0.6,"0","0","0","0","0","1",0,9.8,0,0,0,0
"878","2006-05-28",0,0,0,0,0,19.6,251.99,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"879","2006-05-29",0,0,0,0,0,19.9,251.98,0.6,"0","0","0","0","0","1",0,0,9.8,0,0,0
"880","2006-05-30",29,19.8,25.6,23.2,23.4,17.3,251.98,0.6,"0","0","0","0","0","0",0,0,0,0,0,23.4
"881","2006-05-31",0.4,0.2,0,0.2,0.8,8.65,252,0.6,"0","0","0","0","0","0",23.4,0,0,9.8,0,0
"882","2006-06-01",2.2,2.8,9,1.6,5.2,13.1,252,0.6,"0","0","0","0","0","0",0,0,0,0,3.6,5.2
"883","2006-06-02",0,0.6,1.4,0,0,13.55,251.99,0.6,"0","0","0","0","0","1",5.2,23.4,0,0,9.8,0
"884","2006-06-03",0,0.2,0.8,0,1,12.75,251.99,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"885","2006-06-04",0,0,0,0,0,13.45,251.98,0.6,"0","0","0","0","0","1",0,5.2,23.4,0,0,0
"886","2006-06-05",0.8,2.6,3,1.4,0.8,16.25,251.98,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"887","2006-06-06",10.4,5.4,27,0,6.8,16.3,251.98,0.6,"0","0","0","0","0","0",0,0,5.2,23.4,0,6.8
"888","2006-06-07",0,0,0,0,0,14.9,251.97,0.6,"0","0","0","0","0","1",6.8,0,0,0,0,0
"889","2006-06-08",0,0,0,0,0,14.6,251.97,0.6,"0","0","0","0","0","1",0,0,0,5.2,23.4,0
"890","2006-06-09",0,0,0,0,0,16.15,251.97,0.6,"0","0","0","0","0","1",0,6.8,0,0,0.8,0
"891","2006-06-10",0,0,0,0,0,15.45,251.96,0.6,"0","0","0","0","0","1",0,0,0,0,5.2,0
"892","2006-06-11",3.4,1.2,0.8,0.2,1.8,18.2,251.95,0.6,"0","0","0","0","0","0",0,0,6.8,0,0,0
"893","2006-06-12",0,0,0,0,0,18.25,251.94,0.6,"0","0","0","0","0","1",0,0,0,0,1,0
"894","2006-06-13",0,0,0,0,0,17.8,251.93,0.6,"0","0","0","0","0","1",0,0,0,6.8,0,0
"895","2006-06-14",0,0,0,0,0,20.35,251.92,0.6,"0","0","0","0","0","1",0,0,0,0,0.8,0
"896","2006-06-15",0,0,0,0,0,19.5,251.91,0.6,"0","0","0","0","0","1",0,0,0,0,6.8,0
"897","2006-06-16",0,0,0,0,0,20.75,251.9,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"898","2006-06-17",0,0,0,0,0,20.5,251.89,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"899","2006-06-18",0,0,0,0,0,22.2,251.88,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"900","2006-06-19",0,0,0,0,0,23.5,251.87,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"901","2006-06-20",0,0,0,0,0,23.1,251.86,0.6,"0","0","0","0","0","1",0,0,0,0,1.8,0
"902","2006-06-21",0,0,0,0,0,25,251.85,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"903","2006-06-22",0,0,0,0,0,24.05,251.85,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"904","2006-06-23",0,0,0,0,0,24,251.84,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"905","2006-06-24",0,0,0,0,0,24,251.83,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"906","2006-06-25",0,0,0,0,0,26.75,251.82,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"907","2006-06-26",0,0,0,0,0,26.45,251.81,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"908","2006-06-27",0,0,0,0,0,26.05,251.8,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"909","2006-06-28",0,0,0,0,0,25.75,251.79,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"910","2006-06-29",0,0.2,0,0,0,27.2,251.78,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"911","2006-06-30",0,0,0,0,0,25,251.75,1,"0","0","0","0","0","1",0,0,0,0,0,0
"912","2006-07-01",0,0,0,0,0,25.9,251.73,1,"0","0","0","0","0","1",0,0,0,0,0,0
"913","2006-07-02",0,0,0,0,0,26.6,251.71,1,"0","0","0","0","0","1",0,0,0,0,0,0
"914","2006-07-03",0,0,0,0,0,24.85,251.69,1.5,"0","0","0","0","0","1",0,0,0,0,0,0
"915","2006-07-04",0,0,0,0,0,24.35,251.67,1.5,"0","0","0","0","0","1",0,0,0,0,0,0
"916","2006-07-05",0,0,0,0,0,24.2,251.64,1.5,"0","0","0","0","0","1",0,0,0,0,0,0
"917","2006-07-06",0.2,0.8,0,0,0,25.05,251.61,1.5,"0","0","0","0","0","1",0,0,0,0,0,0
"918","2006-07-07",8.8,10.4,9.4,12.6,13,22.95,251.58,1.5,"0","0","0","0","0","0",0,0,0,0,0,13
"919","2006-07-08",0,0,0,0,0,21.4,251.57,1.5,"0","0","0","0","0","1",13,0,0,0,0,0
"920","2006-07-09",0,0,0,0,0,22.85,251.55,1.5,"0","0","0","0","0","1",0,0,0,0,0,0
"921","2006-07-10",0,0,0,0,0,24.7,251.52,1.5,"0","0","0","0","0","1",0,13,0,0,0,0
"922","2006-07-11",0,0,0,0,0,26.8,251.49,1.5,"0","0","0","0","0","1",0,0,0,0,0,0
"923","2006-07-12",0,0,0,0,0,27.35,251.46,1.5,"0","0","0","0","0","1",0,0,13,0,0,0
"924","2006-07-13",0,0,0,0,0,25.85,251.43,2,"0","0","0","0","0","1",0,0,0,0,0,0
"925","2006-07-14",0,0,0,0,0,27.4,251.39,2,"0","0","0","0","0","1",0,0,0,13,0,0
"926","2006-07-15",0,0,0,0,0,27.65,251.35,2,"0","0","0","0","0","1",0,0,0,0,0,0
"927","2006-07-16",0,0,0,0,0,26.8,251.31,2,"0","0","0","0","0","1",0,0,0,0,13,0
"928","2006-07-17",0,0,0,0,0,24.55,251.27,2,"0","0","0","0","0","1",0,0,0,0,0,0
"929","2006-07-18",0,0,0,0,0,24.9,251.22,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"930","2006-07-19",0,0,0,0,0,24,251.18,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"931","2006-07-20",0,0,0,0,0,26,251.13,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"932","2006-07-21",0,0,0,0,0,27.7,251.08,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"933","2006-07-22",0,0,0,0,0,27.25,251.03,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"934","2006-07-23",0,3.8,0,0,0,27.15,250.99,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"935","2006-07-24",0,26.2,0,0,12,27.85,250.94,2.5,"0","0","0","0","0","0",0,0,0,0,0,12
"936","2006-07-25",1.6,1.6,0,3.4,1.2,27.05,250.9,2.5,"0","0","0","0","0","0",12,0,0,0,0,0
"937","2006-07-26",0,2.4,0,0,0,27,250.86,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"938","2006-07-27",0,0.6,0.4,0,0,26.95,250.82,2.5,"0","0","0","0","0","1",0,12,0,0,0,0
"939","2006-07-28",0,0,0,0,0,26.25,250.78,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"940","2006-07-29",0,0.2,0.4,0,0,25.6,250.71,2.5,"0","0","0","0","0","1",0,0,12,0,0,0
"941","2006-07-30",0,0,0,0,0,23.8,250.67,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"942","2006-07-31",0,0,0,0,0,26.05,250.63,2.5,"0","0","0","0","0","1",0,0,0,12,0,0
"943","2006-08-01",0,0,0,0,0,27.4,250.57,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"944","2006-08-02",0,3.6,0.8,0,0,25.1,250.53,2.5,"0","0","0","0","0","1",0,0,0,0,12,0
"945","2006-08-03",0.6,1.6,4,2.6,1,23.8,250.48,2.5,"0","0","0","0","0","0",0,0,0,0,1.2,0
"946","2006-08-04",0,0,0,0,0,19.2,250.43,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"947","2006-08-05",0,0,0,0,0,19.05,250.38,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"948","2006-08-06",0,0.2,0,0,0,20.55,250.33,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"949","2006-08-07",0,0,0,0,0,22.25,250.27,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"950","2006-08-08",0,0,0.2,0,0.2,21.95,250.22,2.5,"0","0","0","0","0","0",0,0,0,0,0,0
"951","2006-08-09",2.4,0,2.4,0.6,0.4,21,250.18,2.5,"0","0","0","0","0","0",0,0,0,0,0,0
"952","2006-08-10",0,0,0,0,1.8,22.05,250.13,2.5,"0","0","0","0","0","0",0,0,0,0,0,0
"953","2006-08-11",0,1.6,0.8,0.4,0.4,21,250.08,2.5,"0","0","0","0","0","0",0,0,0,0,0,0
"954","2006-08-12",26.8,108.6,34.8,20.4,25.2,20.05,250.05,2.5,"0","0","0","0","0","0",0,0,0,0,1,25.2
"955","2006-08-13",0.4,0,0.2,0,0.2,15.25,250.07,2.5,"0","0","0","0","0","0",25.2,0,0,0,0,0
"956","2006-08-14",8.6,9.6,12.2,11,16,19.45,250.03,2.5,"0","0","0","0","0","0",0,0,0,0,0,16
"957","2006-08-15",0,0,0,0,0,18.05,250.01,2.5,"0","0","0","0","0","1",16,25.2,0,0,0,0
"958","2006-08-16",0,0,0,0,0,20.25,249.97,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"959","2006-08-17",2.6,0.4,2.8,0,0,22.7,249.92,2.5,"0","0","0","0","0","1",0,16,25.2,0,0.2,0
"960","2006-08-18",0.2,0.4,0,0,0,24.5,249.87,2.5,"0","0","0","0","0","1",0,0,0,0,0.4,0
"961","2006-08-19",1.4,0.4,1.6,0.2,0.4,22.15,249.83,2.5,"0","0","0","0","0","0",0,0,16,25.2,1.8,0
"962","2006-08-20",0.2,0,0,0,0.6,24.35,249.79,2.5,"0","0","0","0","0","0",0,0,0,0,0.4,0
"963","2006-08-21",0,0,0,0,0.2,20.9,249.75,2.5,"0","0","0","0","0","0",0,0,0,16,25.2,0
"964","2006-08-22",0,0,0,0,0,21.5,249.71,2.5,"0","0","0","0","0","1",0,0,0,0,0.2,0
"965","2006-08-23",0,0,0,0,0,21.75,249.67,2.5,"0","0","0","0","0","1",0,0,0,0,16,0
"966","2006-08-24",0,0,0,0,0,21.65,249.62,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"967","2006-08-25",0.2,0,0.6,0.6,0,21.65,249.57,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"968","2006-08-26",0,0,0,0,0,20.3,249.53,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"969","2006-08-27",4.2,6.6,4.2,2.8,6.2,20.5,249.48,2.5,"0","0","0","0","0","0",0,0,0,0,0,6.2
