"","Date","Rainfall_Terni","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter"
"1323",2012-10-03,4.386,87.27,"2012","10","3","0","0","1","0"
"1324",2012-10-04,4.386,87.28,"2012","10","4","0","0","1","0"
"1325",2012-10-05,4.386,87.29,"2012","10","5","0","0","1","0"
"1326",2012-10-06,4.386,87.3,"2012","10","6","0","0","1","0"
"1327",2012-10-07,4.386,87.31,"2012","10","7","0","0","1","0"
"1328",2012-10-08,4.386,87.32,"2012","10","8","0","0","1","0"
"1329",2012-10-09,4.386,87.33,"2012","10","9","0","0","1","0"
"1330",2012-10-10,4.386,87.34,"2012","10","10","0","0","1","0"
"1331",2012-10-11,4.386,87.35,"2012","10","11","0","0","1","0"
"1332",2012-10-12,4.386,87.36,"2012","10","12","0","0","1","0"
"1333",2012-10-13,4.386,87.37,"2012","10","13","0","0","1","0"
"1334",2012-10-14,4.386,87.38,"2012","10","14","0","0","1","0"
"1335",2012-10-15,4.386,87.39,"2012","10","15","0","0","1","0"
"1336",2012-10-16,4.386,87.4,"2012","10","16","0","0","1","0"
"1337",2012-10-17,4.386,87.41,"2012","10","17","0","0","1","0"
"1338",2012-10-18,4.386,87.42,"2012","10","18","0","0","1","0"
"1339",2012-10-19,4.386,87.43,"2012","10","19","0","0","1","0"
"1340",2012-10-20,4.386,87.44,"2012","10","20","0","0","1","0"
"1341",2012-10-21,4.386,87.44,"2012","10","21","0","0","1","0"
"1342",2012-10-22,4.386,87.45,"2012","10","22","0","0","1","0"
"1343",2012-10-23,4.386,87.45,"2012","10","23","0","0","1","0"
"1344",2012-10-24,4.386,87.46,"2012","10","24","0","0","1","0"
"1345",2012-10-25,4.386,87.47,"2012","10","25","0","0","1","0"
"1346",2012-10-26,4.386,87.48,"2012","10","26","0","0","1","0"
"1347",2012-10-27,4.386,87.49,"2012","10","27","0","0","1","0"
"1348",2012-10-28,4.386,87.5,"2012","10","28","0","0","1","0"
"1349",2012-10-29,4.386,87.51,"2012","10","29","0","0","1","0"
"1350",2012-10-30,4.386,87.52,"2012","10","30","0","0","1","0"
"1351",2012-10-31,4.386,87.55,"2012","10","31","0","0","1","0"
"1352",2012-11-01,6.803,87.56,"2012","11","1","0","0","1","0"
"1353",2012-11-02,6.803,87.57,"2012","11","2","0","0","1","0"
"1354",2012-11-03,6.803,87.58,"2012","11","3","0","0","1","0"
"1355",2012-11-04,6.803,87.59,"2012","11","4","0","0","1","0"
"1356",2012-11-05,6.803,87.6,"2012","11","5","0","0","1","0"
"1357",2012-11-06,6.803,87.61,"2012","11","6","0","0","1","0"
"1358",2012-11-07,6.803,87.62,"2012","11","7","0","0","1","0"
"1359",2012-11-08,6.803,87.63,"2012","11","8","0","0","1","0"
"1360",2012-11-09,6.803,87.64,"2012","11","9","0","0","1","0"
"1361",2012-11-10,6.803,87.65,"2012","11","10","0","0","1","0"
"1362",2012-11-11,6.803,87.66,"2012","11","11","0","0","1","0"
"1363",2012-11-12,6.803,87.67,"2012","11","12","0","0","1","0"
"1364",2012-11-13,6.803,87.68,"2012","11","13","0","0","1","0"
"1365",2012-11-14,6.803,87.69,"2012","11","14","0","0","1","0"
"1366",2012-11-15,6.803,87.7,"2012","11","15","0","0","1","0"
"1367",2012-11-16,6.803,87.71,"2012","11","16","0","0","1","0"
"1368",2012-11-17,6.803,87.72,"2012","11","17","0","0","1","0"
"1369",2012-11-18,6.803,87.73,"2012","11","18","0","0","1","0"
"1370",2012-11-19,6.803,87.74,"2012","11","19","0","0","1","0"
"1371",2012-11-20,6.803,87.75,"2012","11","20","0","0","1","0"
"1372",2012-11-21,6.803,87.76,"2012","11","21","0","0","1","0"
"1373",2012-11-22,6.803,87.77,"2012","11","22","0","0","1","0"
"1374",2012-11-23,6.803,87.78,"2012","11","23","0","0","1","0"
"1375",2012-11-24,6.803,87.79,"2012","11","24","0","0","1","0"
"1376",2012-11-25,6.803,87.8,"2012","11","25","0","0","1","0"
"1377",2012-11-26,6.803,87.81,"2012","11","26","0","0","1","0"
"1378",2012-11-27,6.803,87.82,"2012","11","27","0","0","1","0"
"1379",2012-11-28,6.803,87.83,"2012","11","28","0","0","1","0"
"1380",2012-11-29,6.803,87.84,"2012","11","29","0","0","1","0"
"1381",2012-11-30,6.803,87.85,"2012","11","30","0","0","1","0"
"1382",2012-12-01,2.874,87.86,"2012","12","1","0","0","1","0"
"1383",2012-12-02,2.874,87.87,"2012","12","2","0","0","1","0"
"1384",2012-12-03,2.874,87.88,"2012","12","3","0","0","1","0"
"1385",2012-12-04,2.874,87.89,"2012","12","4","0","0","1","0"
"1386",2012-12-05,2.874,87.9,"2012","12","5","0","0","1","0"
"1387",2012-12-06,2.874,87.91,"2012","12","6","0","0","1","0"
"1388",2012-12-07,2.874,87.92,"2012","12","7","0","0","1","0"
"1389",2012-12-08,2.874,87.93,"2012","12","8","0","0","1","0"
"1390",2012-12-09,2.874,87.94,"2012","12","9","0","0","1","0"
"1391",2012-12-10,2.874,87.95,"2012","12","10","0","0","1","0"
"1392",2012-12-11,2.874,87.96,"2012","12","11","0","0","1","0"
"1393",2012-12-12,2.874,87.96,"2012","12","12","0","0","1","0"
"1394",2012-12-13,2.874,87.97,"2012","12","13","0","0","1","0"
"1395",2012-12-14,2.874,87.97,"2012","12","14","0","0","1","0"
"1396",2012-12-15,2.874,87.98,"2012","12","15","0","0","1","0"
"1397",2012-12-16,2.874,87.99,"2012","12","16","0","0","1","0"
"1398",2012-12-17,2.874,88,"2012","12","17","0","0","1","0"
"1399",2012-12-18,2.874,88.01,"2012","12","18","0","0","1","0"
"1400",2012-12-19,2.874,88.02,"2012","12","19","0","0","1","0"
"1401",2012-12-20,2.874,88.05,"2012","12","20","0","0","1","0"
"1402",2012-12-21,2.874,88.06,"2012","12","21","0","0","0","1"
"1403",2012-12-22,2.874,88.07,"2012","12","22","0","0","0","1"
"1404",2012-12-23,2.874,88.08,"2012","12","23","0","0","0","1"
"1405",2012-12-24,2.874,88.09,"2012","12","24","0","0","0","1"
"1406",2012-12-25,2.874,88.1,"2012","12","25","0","0","0","1"
"1407",2012-12-26,2.874,88.11,"2012","12","26","0","0","0","1"
"1408",2012-12-27,2.874,88.12,"2012","12","27","0","0","0","1"
"1409",2012-12-28,2.874,88.13,"2012","12","28","0","0","0","1"
"1410",2012-12-29,2.874,88.14,"2012","12","29","0","0","0","1"
"1411",2012-12-30,2.874,88.15,"2012","12","30","0","0","0","1"
"1412",2012-12-31,2.874,88.16,"2012","12","31","0","0","0","1"
"1413",2013-01-01,2.937,88.17,"2013","1","1","0","0","0","0"
"1414",2013-01-02,2.937,88.18,"2013","1","2","0","0","0","0"
"1415",2013-01-03,2.937,88.19,"2013","1","3","0","0","0","0"
"1416",2013-01-04,2.937,88.2,"2013","1","4","0","0","0","0"
"1417",2013-01-05,2.937,88.21,"2013","1","5","0","0","0","0"
"1418",2013-01-06,2.937,88.22,"2013","1","6","0","0","0","0"
"1419",2013-01-07,2.937,88.23,"2013","1","7","0","0","0","0"
"1420",2013-01-08,2.937,88.24,"2013","1","8","0","0","0","0"
"1421",2013-01-09,2.937,88.25,"2013","1","9","0","0","0","0"
"1422",2013-01-10,2.937,88.26,"2013","1","10","0","0","0","0"
"1423",2013-01-11,2.937,88.27,"2013","1","11","0","0","0","0"
"1424",2013-01-12,2.937,88.28,"2013","1","12","0","0","0","0"
"1425",2013-01-13,2.937,88.29,"2013","1","13","0","0","0","0"
"1426",2013-01-14,2.937,88.3,"2013","1","14","0","0","0","0"
"1427",2013-01-15,2.937,88.31,"2013","1","15","0","0","0","0"
"1428",2013-01-16,2.937,88.32,"2013","1","16","0","0","0","0"
"1429",2013-01-17,2.937,88.33,"2013","1","17","0","0","0","0"
"1430",2013-01-18,2.937,88.34,"2013","1","18","0","0","0","0"
"1431",2013-01-19,2.937,88.35,"2013","1","19","0","0","0","0"
"1432",2013-01-20,2.937,88.36,"2013","1","20","0","0","0","0"
"1433",2013-01-21,2.937,88.37,"2013","1","21","0","0","0","0"
"1434",2013-01-22,2.937,88.38,"2013","1","22","0","0","0","0"
"1435",2013-01-23,2.937,88.39,"2013","1","23","0","0","0","0"
"1436",2013-01-24,2.937,88.4,"2013","1","24","0","0","0","0"
"1437",2013-01-25,2.937,88.41,"2013","1","25","0","0","0","0"
"1438",2013-01-26,2.937,88.42,"2013","1","26","0","0","0","0"
"1439",2013-01-27,2.937,88.43,"2013","1","27","0","0","0","0"
"1440",2013-01-28,2.937,88.44,"2013","1","28","0","0","0","0"
"1441",2013-01-29,2.937,88.45,"2013","1","29","0","0","0","0"
"1442",2013-01-30,2.937,88.46,"2013","1","30","0","0","0","0"
"1443",2013-01-31,2.937,88.47,"2013","1","31","0","0","0","0"
"1444",2013-02-01,3.788,88.48,"2013","2","1","0","0","0","0"
"1445",2013-02-02,3.788,88.48,"2013","2","2","0","0","0","0"
"1446",2013-02-03,3.788,88.49,"2013","2","3","0","0","0","0"
"1447",2013-02-04,3.788,88.49,"2013","2","4","0","0","0","0"
"1448",2013-02-05,3.788,88.5,"2013","2","5","0","0","0","0"
"1449",2013-02-06,3.788,88.51,"2013","2","6","0","0","0","0"
"1450",2013-02-07,3.788,88.52,"2013","2","7","0","0","0","0"
"1451",2013-02-08,3.788,88.55,"2013","2","8","0","0","0","0"
"1452",2013-02-09,3.788,88.56,"2013","2","9","0","0","0","0"
"1453",2013-02-10,3.788,88.57,"2013","2","10","0","0","0","0"
"1454",2013-02-11,3.788,88.58,"2013","2","11","0","0","0","0"
"1455",2013-02-12,3.788,88.59,"2013","2","12","0","0","0","0"
"1456",2013-02-13,3.788,88.6,"2013","2","13","0","0","0","0"
"1457",2013-02-14,3.788,88.61,"2013","2","14","0","0","0","0"
"1458",2013-02-15,3.788,88.62,"2013","2","15","0","0","0","0"
"1459",2013-02-16,3.788,88.63,"2013","2","16","0","0","0","0"
"1460",2013-02-17,3.788,88.64,"2013","2","17","0","0","0","0"
"1461",2013-02-18,3.788,88.65,"2013","2","18","0","0","0","0"
"1462",2013-02-19,3.788,88.66,"2013","2","19","0","0","0","0"
"1463",2013-02-20,3.788,88.67,"2013","2","20","0","0","0","0"
"1464",2013-02-21,3.788,88.68,"2013","2","21","0","0","0","0"
"1465",2013-02-22,3.788,88.69,"2013","2","22","0","0","0","0"
"1466",2013-02-23,3.788,88.7,"2013","2","23","0","0","0","0"
"1467",2013-02-24,3.788,88.71,"2013","2","24","0","0","0","0"
"1468",2013-02-25,3.788,88.72,"2013","2","25","0","0","0","0"
"1469",2013-02-26,3.788,88.73,"2013","2","26","0","0","0","0"
"1470",2013-02-27,3.788,88.74,"2013","2","27","0","0","0","0"
"1471",2013-02-28,3.788,88.75,"2013","2","28","0","0","0","0"
"1472",2013-03-01,4.176,88.76,"2013","3","1","0","0","0","0"
"1473",2013-03-02,4.176,88.77,"2013","3","2","0","0","0","0"
"1474",2013-03-03,4.176,88.78,"2013","3","3","0","0","0","0"
"1475",2013-03-04,4.176,88.79,"2013","3","4","0","0","0","0"
"1476",2013-03-05,4.176,88.8,"2013","3","5","0","0","0","0"
"1477",2013-03-06,4.176,88.81,"2013","3","6","0","0","0","0"
"1478",2013-03-07,4.176,88.82,"2013","3","7","0","0","0","0"
"1479",2013-03-08,4.176,88.83,"2013","3","8","0","0","0","0"
"1480",2013-03-09,4.176,88.84,"2013","3","9","0","0","0","0"
"1481",2013-03-10,4.176,88.85,"2013","3","10","0","0","0","0"
"1482",2013-03-11,4.176,88.86,"2013","3","11","0","0","0","0"
"1483",2013-03-12,4.176,88.87,"2013","3","12","0","0","0","0"
"1484",2013-03-13,4.176,88.88,"2013","3","13","0","0","0","0"
"1485",2013-03-14,4.176,88.89,"2013","3","14","0","0","0","0"
"1486",2013-03-15,4.176,88.9,"2013","3","15","0","0","0","0"
"1487",2013-03-16,4.176,88.91,"2013","3","16","0","0","0","0"
"1488",2013-03-17,4.176,88.92,"2013","3","17","0","0","0","0"
"1489",2013-03-18,4.176,88.93,"2013","3","18","0","0","0","0"
"1490",2013-03-19,4.176,88.94,"2013","3","19","0","0","0","0"
"1491",2013-03-20,4.176,88.95,"2013","3","20","0","0","0","0"
"1492",2013-03-21,4.176,88.96,"2013","3","21","1","0","0","0"
"1493",2013-03-22,4.176,88.97,"2013","3","22","1","0","0","0"
"1494",2013-03-23,4.176,88.98,"2013","3","23","1","0","0","0"
"1495",2013-03-24,4.176,88.99,"2013","3","24","1","0","0","0"
"1496",2013-03-25,4.176,89,"2013","3","25","1","0","0","0"
"1497",2013-03-26,4.176,89,"2013","3","26","1","0","0","0"
"1498",2013-03-27,4.176,89.01,"2013","3","27","1","0","0","0"
"1499",2013-03-28,4.176,89.01,"2013","3","28","1","0","0","0"
"1500",2013-03-29,4.176,89.02,"2013","3","29","1","0","0","0"
"1501",2013-03-30,4.176,89.05,"2013","3","30","1","0","0","0"
"1502",2013-03-31,4.176,89.06,"2013","3","31","1","0","0","0"
"1503",2013-04-01,2.028,89.07,"2013","4","1","1","0","0","0"
"1504",2013-04-02,2.028,89.08,"2013","4","2","1","0","0","0"
"1505",2013-04-03,2.028,89.09,"2013","4","3","1","0","0","0"
"1506",2013-04-04,2.028,89.1,"2013","4","4","1","0","0","0"
"1507",2013-04-05,2.028,89.11,"2013","4","5","1","0","0","0"
"1508",2013-04-06,2.028,89.12,"2013","4","6","1","0","0","0"
"1509",2013-04-07,2.028,89.13,"2013","4","7","1","0","0","0"
"1510",2013-04-08,2.028,89.14,"2013","4","8","1","0","0","0"
"1511",2013-04-09,2.028,89.15,"2013","4","9","1","0","0","0"
"1512",2013-04-10,2.028,89.16,"2013","4","10","1","0","0","0"
"1513",2013-04-11,2.028,89.17,"2013","4","11","1","0","0","0"
"1514",2013-04-12,2.028,89.18,"2013","4","12","1","0","0","0"
"1515",2013-04-13,2.028,89.19,"2013","4","13","1","0","0","0"
"1516",2013-04-14,2.028,89.2,"2013","4","14","1","0","0","0"
"1517",2013-04-15,2.028,89.21,"2013","4","15","1","0","0","0"
"1518",2013-04-16,2.028,89.22,"2013","4","16","1","0","0","0"
"1519",2013-04-17,2.028,89.23,"2013","4","17","1","0","0","0"
"1520",2013-04-18,2.028,89.24,"2013","4","18","1","0","0","0"
"1521",2013-04-19,2.028,89.25,"2013","4","19","1","0","0","0"
"1522",2013-04-20,2.028,89.26,"2013","4","20","1","0","0","0"
"1523",2013-04-21,2.028,89.27,"2013","4","21","1","0","0","0"
"1524",2013-04-22,2.028,89.28,"2013","4","22","1","0","0","0"
"1525",2013-04-23,2.028,89.29,"2013","4","23","1","0","0","0"
"1526",2013-04-24,2.028,89.3,"2013","4","24","1","0","0","0"
"1527",2013-04-25,2.028,89.31,"2013","4","25","1","0","0","0"
"1528",2013-04-26,2.028,89.32,"2013","4","26","1","0","0","0"
"1529",2013-04-27,2.028,89.33,"2013","4","27","1","0","0","0"
"1530",2013-04-28,2.028,89.34,"2013","4","28","1","0","0","0"
"1531",2013-04-29,2.028,89.35,"2013","4","29","1","0","0","0"
"1532",2013-04-30,2.028,89.36,"2013","4","30","1","0","0","0"
"1533",2013-05-01,2.996,89.37,"2013","5","1","1","0","0","0"
"1534",2013-05-02,2.996,89.38,"2013","5","2","1","0","0","0"
"1535",2013-05-03,2.996,89.39,"2013","5","3","1","0","0","0"
"1536",2013-05-04,2.996,89.4,"2013","5","4","1","0","0","0"
"1537",2013-05-05,2.996,89.41,"2013","5","5","1","0","0","0"
"1538",2013-05-06,2.996,89.42,"2013","5","6","1","0","0","0"
"1539",2013-05-07,2.996,89.43,"2013","5","7","1","0","0","0"
"1540",2013-05-08,2.996,89.44,"2013","5","8","1","0","0","0"
"1541",2013-05-09,2.996,89.45,"2013","5","9","1","0","0","0"
"1542",2013-05-10,2.996,89.46,"2013","5","10","1","0","0","0"
"1543",2013-05-11,2.996,89.47,"2013","5","11","1","0","0","0"
"1544",2013-05-12,2.996,89.48,"2013","5","12","1","0","0","0"
"1545",2013-05-13,2.996,89.49,"2013","5","13","1","0","0","0"
"1546",2013-05-14,2.996,89.5,"2013","5","14","1","0","0","0"
"1547",2013-05-15,2.996,89.51,"2013","5","15","1","0","0","0"
"1548",2013-05-16,2.996,89.52,"2013","5","16","1","0","0","0"
"1549",2013-05-17,2.996,89.525,"2013","5","17","1","0","0","0"
"1550",2013-05-18,2.996,89.545,"2013","5","18","1","0","0","0"
"1551",2013-05-19,2.996,89.55,"2013","5","19","1","0","0","0"
"1552",2013-05-20,2.996,89.56,"2013","5","20","1","0","0","0"
"1553",2013-05-21,2.996,89.57,"2013","5","21","1","0","0","0"
"1554",2013-05-22,2.996,89.58,"2013","5","22","1","0","0","0"
"1555",2013-05-23,2.996,89.59,"2013","5","23","1","0","0","0"
"1556",2013-05-24,2.996,89.6,"2013","5","24","1","0","0","0"
"1557",2013-05-25,2.996,89.61,"2013","5","25","1","0","0","0"
"1558",2013-05-26,2.996,89.62,"2013","5","26","1","0","0","0"
"1559",2013-05-27,2.996,89.63,"2013","5","27","1","0","0","0"
"1560",2013-05-28,2.996,89.64,"2013","5","28","1","0","0","0"
"1561",2013-05-29,2.996,89.65,"2013","5","29","1","0","0","0"
"1562",2013-05-30,2.996,89.66,"2013","5","30","1","0","0","0"
"1563",2013-05-31,2.996,89.67,"2013","5","31","1","0","0","0"
"1564",2013-06-01,1.208,89.68,"2013","6","1","1","0","0","0"
"1565",2013-06-02,1.208,89.69,"2013","6","2","1","0","0","0"
"1566",2013-06-03,1.208,89.7,"2013","6","3","1","0","0","0"
"1567",2013-06-04,1.208,89.71,"2013","6","4","1","0","0","0"
"1568",2013-06-05,1.208,89.72,"2013","6","5","1","0","0","0"
"1569",2013-06-06,1.208,89.73,"2013","6","6","1","0","0","0"
"1570",2013-06-07,1.208,89.74,"2013","6","7","1","0","0","0"
"1571",2013-06-08,1.208,89.75,"2013","6","8","1","0","0","0"
"1572",2013-06-09,1.208,89.76,"2013","6","9","1","0","0","0"
"1573",2013-06-10,1.208,89.77,"2013","6","10","1","0","0","0"
"1574",2013-06-11,1.208,89.78,"2013","6","11","1","0","0","0"
"1575",2013-06-12,1.208,89.79,"2013","6","12","1","0","0","0"
"1576",2013-06-13,1.208,89.8,"2013","6","13","1","0","0","0"
"1577",2013-06-14,1.208,89.81,"2013","6","14","1","0","0","0"
"1578",2013-06-15,1.208,89.82,"2013","6","15","1","0","0","0"
"1579",2013-06-16,1.208,89.83,"2013","6","16","1","0","0","0"
"1580",2013-06-17,1.208,89.84,"2013","6","17","1","0","0","0"
"1581",2013-06-18,1.208,89.85,"2013","6","18","1","0","0","0"
"1582",2013-06-19,1.208,89.86,"2013","6","19","1","0","0","0"
"1583",2013-06-20,1.208,89.87,"2013","6","20","1","0","0","0"
"1584",2013-06-21,1.208,89.88,"2013","6","21","0","1","0","0"
"1585",2013-06-22,1.208,89.89,"2013","6","22","0","1","0","0"
"1586",2013-06-23,1.208,89.9,"2013","6","23","0","1","0","0"
"1587",2013-06-24,1.208,89.91,"2013","6","24","0","1","0","0"
"1588",2013-06-25,1.208,89.92,"2013","6","25","0","1","0","0"
"1589",2013-06-26,1.208,89.93,"2013","6","26","0","1","0","0"
"1590",2013-06-27,1.208,89.94,"2013","6","27","0","1","0","0"
"1591",2013-06-28,1.208,89.95,"2013","6","28","0","1","0","0"
"1592",2013-06-29,1.208,89.96,"2013","6","29","0","1","0","0"
"1593",2013-06-30,1.208,89.97,"2013","6","30","0","1","0","0"
"1594",2013-07-01,2.043,89.98,"2013","7","1","0","1","0","0"
"1595",2013-07-02,2.043,89.99,"2013","7","2","0","1","0","0"
"1596",2013-07-03,2.043,90,"2013","7","3","0","1","0","0"
"1597",2013-07-04,2.043,90.01,"2013","7","4","0","1","0","0"
"1598",2013-07-05,2.043,90.02,"2013","7","5","0","1","0","0"
"1599",2013-07-06,2.043,90.03,"2013","7","6","0","1","0","0"
"1600",2013-07-07,2.043,90.04,"2013","7","7","0","1","0","0"
"1601",2013-07-08,2.043,90.05,"2013","7","8","0","1","0","0"
"1602",2013-07-09,2.043,90.06,"2013","7","9","0","1","0","0"
"1603",2013-07-10,2.043,90.07,"2013","7","10","0","1","0","0"
"1604",2013-07-11,2.043,90.08,"2013","7","11","0","1","0","0"
"1605",2013-07-12,2.043,90.09,"2013","7","12","0","1","0","0"
"1606",2013-07-13,2.043,90.1,"2013","7","13","0","1","0","0"
"1607",2013-07-14,2.043,90.11,"2013","7","14","0","1","0","0"
"1608",2013-07-15,2.043,90.12,"2013","7","15","0","1","0","0"
"1609",2013-07-16,2.043,90.13,"2013","7","16","0","1","0","0"
"1610",2013-07-17,2.043,90.14,"2013","7","17","0","1","0","0"
"1611",2013-07-18,2.043,90.15,"2013","7","18","0","1","0","0"
"1612",2013-07-19,2.043,90.16,"2013","7","19","0","1","0","0"
"1613",2013-07-20,2.043,90.17,"2013","7","20","0","1","0","0"
"1614",2013-07-21,2.043,90.18,"2013","7","21","0","1","0","0"
"1615",2013-07-22,2.043,90.19,"2013","7","22","0","1","0","0"
"1616",2013-07-23,2.043,90.2,"2013","7","23","0","1","0","0"
"1617",2013-07-24,2.043,90.21,"2013","7","24","0","1","0","0"
"1618",2013-07-25,2.043,90.22,"2013","7","25","0","1","0","0"
"1619",2013-07-26,2.043,90.23,"2013","7","26","0","1","0","0"
"1620",2013-07-27,2.043,90.24,"2013","7","27","0","1","0","0"
"1621",2013-07-28,2.043,90.25,"2013","7","28","0","1","0","0"
"1622",2013-07-29,2.043,90.26,"2013","7","29","0","1","0","0"
"1623",2013-07-30,2.043,90.27,"2013","7","30","0","1","0","0"
"1624",2013-07-31,2.043,90.28,"2013","7","31","0","1","0","0"
"1625",2013-08-01,1.489,90.29,"2013","8","1","0","1","0","0"
"1626",2013-08-02,1.489,90.3,"2013","8","2","0","1","0","0"
"1627",2013-08-03,1.489,90.31,"2013","8","3","0","1","0","0"
"1628",2013-08-04,1.489,90.32,"2013","8","4","0","1","0","0"
"1629",2013-08-05,1.489,90.33,"2013","8","5","0","1","0","0"
"1630",2013-08-06,1.489,90.34,"2013","8","6","0","1","0","0"
"1631",2013-08-07,1.489,90.35,"2013","8","7","0","1","0","0"
"1632",2013-08-08,1.489,90.36,"2013","8","8","0","1","0","0"
"1633",2013-08-09,1.489,90.37,"2013","8","9","0","1","0","0"
"1634",2013-08-10,1.489,90.38,"2013","8","10","0","1","0","0"
"1635",2013-08-11,1.489,90.39,"2013","8","11","0","1","0","0"
"1636",2013-08-12,1.489,90.4,"2013","8","12","0","1","0","0"
"1637",2013-08-13,1.489,90.41,"2013","8","13","0","1","0","0"
"1638",2013-08-14,1.489,90.42,"2013","8","14","0","1","0","0"
"1639",2013-08-15,1.489,90.43,"2013","8","15","0","1","0","0"
"1640",2013-08-16,1.489,90.44,"2013","8","16","0","1","0","0"
"1641",2013-08-17,1.489,90.45,"2013","8","17","0","1","0","0"
"1642",2013-08-18,1.489,90.46,"2013","8","18","0","1","0","0"
"1643",2013-08-19,1.489,90.47,"2013","8","19","0","1","0","0"
"1644",2013-08-20,1.489,90.48,"2013","8","20","0","1","0","0"
"1645",2013-08-21,1.489,90.49,"2013","8","21","0","1","0","0"
"1646",2013-08-22,1.489,90.5,"2013","8","22","0","1","0","0"
"1647",2013-08-23,1.489,90.51,"2013","8","23","0","1","0","0"
"1648",2013-08-24,1.489,90.52,"2013","8","24","0","1","0","0"
"1649",2013-08-25,1.489,90.53,"2013","8","25","0","1","0","0"
"1650",2013-08-26,1.489,90.54,"2013","8","26","0","1","0","0"
"1651",2013-08-27,1.489,90.545,"2013","8","27","0","1","0","0"
"1652",2013-08-28,1.489,90.565,"2013","8","28","0","1","0","0"
"1653",2013-08-29,1.489,90.57,"2013","8","29","0","1","0","0"
"1654",2013-08-30,1.489,90.58,"2013","8","30","0","1","0","0"
"1655",2013-08-31,1.489,90.59,"2013","8","31","0","1","0","0"
"1656",2013-09-01,1.935,90.6,"2013","9","1","0","1","0","0"
"1657",2013-09-02,1.935,90.61,"2013","9","2","0","1","0","0"
"1658",2013-09-03,1.935,90.62,"2013","9","3","0","1","0","0"
"1659",2013-09-04,1.935,90.63,"2013","9","4","0","1","0","0"
"1660",2013-09-05,1.935,90.64,"2013","9","5","0","1","0","0"
"1661",2013-09-06,1.935,90.65,"2013","9","6","0","1","0","0"
"1662",2013-09-07,1.935,90.66,"2013","9","7","0","1","0","0"
