"","Date","Rainfall_Gallicano","Rainfall_Pontetetto","Rainfall_Monte_Serra","Rainfall_Orentano","Rainfall_Borgo_a_Mozzano","Rainfall_Piaggione","Rainfall_Calavorno","Rainfall_Croce_Arcana","Rainfall_Tereglio_Coreglia_Antelminelli","Rainfall_Fabbriche_di_Vallico","Temperature_Orentano","Temperature_Monte_Serra","Temperature_Ponte_a_Moriano","Temperature_Lucca_Orto_Botanico","Volume_POL","Volume_CC1","Volume_CC2","Volume_CSA","Volume_CSAL","Hydrometry_Monte_S_Quirico","Hydrometry_Piaggione","CoS","DIEC","LT2","PAG","SAL"
"1095",2008-12-30,0,0,0,0.4,0,0,0,0,0,0,3.9,4,5.1,4.45,-9612.903226,-15887.85806,-12370.752,0,0,NA,NA,-4.52,NA,-14.66,NA,-5.14
"1096",2008-12-31,0,0,4.2,0,0,0,0,0.8,34.6,0,3.2,3.65,3.25,4.15,-9612.903226,-15887.85806,-12370.752,0,0,NA,NA,NA,NA,-14.65,NA,-5.21
"1097",2009-01-01,42.4,19.6,11.6,5.2,54,NA,52.4,3.2,19.2,69.4,2.25,3.9,5.25,2.7,-10180.64516,-16472.20645,-12636.864,0,0,0.48,NA,-4.56,NA,-14.57,-1.41,-5.23
"1098",2009-01-02,2.2,0.6,0,0.2,0.2,NA,2.8,1.6,0,1.4,3.4,3.75,5.55,4.45,-10180.64516,-16472.20645,-12636.864,0,0,0.48,NA,-4.51,NA,-14.54,-1.37,-5.23
"1099",2009-01-03,0.2,0.2,0,0,0,NA,0,0.6,0,0.2,4.7,-1.45,3.2,4.4,-10180.64516,-16472.20645,-12636.864,0,0,0.44,NA,-4.53,NA,-14.53,-1.43,-5.27
"1100",2009-01-04,0,0,0,0.2,0,NA,0.2,0,0,0,-0.2,0.55,1.45,1.3,-9671.612903,-15648.59613,-12005.0208,0,0,0.39,NA,-4.53,NA,-14.53,-1.49,-5.28
"1101",2009-01-05,0,0,0,0,0,NA,0,0,0,0,-0.05,3.1,2.2,0.6,-10180.64516,-16472.20645,-12636.864,0,0,0.35,NA,-4.54,NA,-14.5,-1.52,-5.33
"1102",2009-01-06,0,0.2,1,0,0.2,NA,0,0,1.4,0,1,2.35,4.5,1.15,-10180.64516,-16472.20645,-12636.864,0,0,0.36,NA,-4.65,NA,-14.49,-1.6,-5.37
"1103",2009-01-07,18.6,6.6,27.6,22.2,11.4,NA,8.6,0,28.4,16.8,5,1.8,5.05,5.35,-10180.64516,-16472.20645,-12636.864,0,0,0.4,NA,-4.68,NA,-14.49,-1.48,-5.39
"1104",2009-01-08,33.6,22.4,9.4,0.2,29,NA,26,0,0.2,37.4,4.6,2,6.15,3.95,-10180.64516,-16472.20645,-12636.864,0,0,0.47,NA,-4.69,NA,-14.55,-1.18,-5.41
"1105",2009-01-09,0,0,0,0,0.2,NA,0.2,0,0.2,0,6.8,0.95,4.25,5.8,-10180.64516,-16472.20645,-12636.864,0,0,0.43,NA,-4.69,NA,-14.59,-1.26,-5.43
"1106",2009-01-10,0,0,0,0,0,NA,0.2,0,0,0,3.65,3.65,6.55,3.95,-10180.64516,-16472.20645,-12636.864,0,0,0.4,NA,-4.67,NA,-14.57,-1.35,-5.43
"1107",2009-01-11,0,0,0,0,0,NA,0,0.4,0,0.2,6.65,6.25,8.05,6.6,-9671.612903,-15648.59613,-12005.0208,0,0,0.36,NA,-4.7,NA,-14.59,-1.4,-5.46
"1108",2009-01-12,0.2,0,0,0,0,NA,0.2,0.4,0,0,6.75,6.45,8.7,6.8,-10180.64516,-16472.20645,-12636.864,0,0,0.35,NA,-4.68,NA,-14.59,-1.45,-5.5
"1109",2009-01-13,0.2,0,0.4,0.2,0,NA,0.2,0.2,0,0,7.9,4.45,8.75,7.1,-10180.64516,-16472.20645,-12636.864,0,0,0.35,NA,-4.65,NA,-14.53,-1.47,-5.53
"1110",2009-01-14,0,3.4,9.6,6.4,1.4,NA,1,0,4.4,2.8,7.85,2.9,6.9,7.85,-10180.64516,-16472.20645,-12636.864,0,0,0.36,NA,-4.61,NA,-14.47,-1.53,-5.55
"1111",2009-01-15,3.6,2.8,1.8,0.8,3.8,NA,4,0,0.4,4.8,6.1,3.55,8.85,7.05,-10180.64516,-16472.20645,-12636.864,0,0,0.34,NA,-4.64,NA,-14.53,-1.53,-5.57
"1112",2009-01-16,0.2,0,0.2,0,0.2,NA,0.4,0,0,0.2,5.9,5,9.3,6.85,-10180.64516,-16472.20645,-12636.864,0,0,0.32,NA,-4.66,NA,-14.57,-1.56,-5.61
"1113",2009-01-17,0,0,0,0.2,0,NA,0.2,12.8,0,0.2,6.35,5.05,7.6,6.95,-10180.64516,-16472.20645,-12636.864,0,0,0.29,NA,-4.7,NA,-14.59,-1.59,-5.65
"1114",2009-01-18,0.2,0,6.8,6.4,0,NA,0.2,0,12,0.2,6.6,5.2,6.6,6.95,-9671.612903,-15648.59613,-12005.0208,0,0,0.3,NA,-4.69,NA,-14.54,-1.59,-5.66
"1115",2009-01-19,17.4,16,8,4,17.2,NA,23.6,0,17.8,31.6,8.5,6.55,10.75,7.7,-10180.64516,-16472.20645,-12636.864,0,0,0.42,NA,-4.63,NA,-14.48,-1.39,-5.66
"1116",2009-01-20,59.6,25.2,46.4,41.8,65.6,NA,47,13.4,121.8,107.6,11.7,7.3,10.85,11.55,-10180.64516,-16472.20645,-12636.864,0,0,1.58,NA,-4.52,NA,-14.4,-1.06,-5.63
"1117",2009-01-21,81.6,68,7.2,5.2,124.6,NA,87.6,2.8,2.8,112.6,11,4.95,9,11.2,-10180.64516,-16472.20645,-12636.864,0,0,1.53,NA,-4.36,NA,-14.41,-0.68,-5.35
"1118",2009-01-22,0.2,0,0,0.2,0,NA,0.2,0.6,0.2,0,8.1,4.05,8.3,8.25,-10180.64516,-16472.20645,-12636.864,0,0,0.95,NA,-4.28,NA,-14.44,-0.86,-5.11
"1119",2009-01-23,0,0.2,21.6,20.4,0,NA,0,0,11,0.2,5.2,4.4,3.2,5.75,-10180.64516,-16472.20645,-12636.864,0,0,0.77,NA,-4.27,NA,-14.37,-0.95,-5.04
"1120",2009-01-24,16,22.6,25,22.8,19.6,NA,14,0,18,19,3,3.3,6.3,2.95,-10180.64516,-16472.20645,-12636.864,0,0,0.76,NA,-4.26,NA,-14.29,-0.74,-5.01
"1121",2009-01-25,17.6,20.4,1.6,0,19.4,NA,20.6,0,0,24.8,5.2,4.05,7.95,5.3,-9671.612903,-15648.59613,-12005.0208,0,0,0.73,NA,-4.25,NA,-14.37,-0.79,-4.96
"1122",2009-01-26,0.8,0.2,13,7.8,0.2,NA,0.6,0,6.4,1.6,6.75,2.1,5.2,8,-10180.64516,-16472.20645,-12636.864,0,0,0.64,NA,-4.24,NA,-14.39,-0.9,-4.95
"1123",2009-01-27,8.8,10.8,0.2,0,9.4,NA,8.2,0,0.6,10.6,4.8,3.65,7.7,5.5,-10180.64516,-16472.20645,-12636.864,0,0,0.57,NA,-4.25,NA,-14.4,-0.92,-4.97
"1124",2009-01-28,0,0,0,0,0.2,NA,0,0.4,0,0,6.1,3.8,7.95,7.45,-10180.64516,-16472.20645,-12636.864,0,0,0.53,NA,-4.3,NA,-14.45,-1.02,-5.03
"1125",2009-01-29,0,0,0,0.2,0,NA,0,0,0,0,5.45,3.55,7.8,6.65,-10180.64516,-16472.20645,-12636.864,0,0,0.47,NA,-4.34,NA,-14.48,-1.15,-5.08
"1126",2009-01-30,0,0.2,0,0,0,NA,0,0.8,0,0,6.95,4.85,8.7,6.9,-10180.64516,-16472.20645,-12636.864,0,0,0.43,NA,-4.35,NA,-14.5,-1.23,-5.14
"1127",2009-01-31,0,0,0,0,0,NA,0,0.6,0,0,5.9,2.95,6.6,6.6,-10180.64516,-16472.20645,-12636.864,0,0,0.4,NA,-4.55,NA,-14.47,-1.27,-5.2
"1128",2009-02-01,0,0,1.8,6.2,0,NA,0.2,3.6,5.6,0,6.35,0.55,4.15,5.8,-10025.89286,-16481.778,-12021.4368,0,0,0.4,NA,-4.64,NA,-14.43,-1.31,-5.21
"1129",2009-02-02,18.6,10.8,50,38.8,13,NA,11.4,0,51.6,19.2,5.05,3.55,6.8,5.45,-10553.57143,-17349.24,-12654.144,0,0,0.49,NA,-4.62,NA,-14.41,-1.12,-5.24
"1130",2009-02-03,51.2,37,2.4,2.8,46,NA,33.2,0,2.4,48.6,6.8,5.75,8.35,6.7,-10553.57143,-17349.24,-12654.144,0,0,0.8,NA,-4.55,NA,-14.38,-0.7,-5.19
"1131",2009-02-04,0.2,1.8,2.6,1,0.8,NA,1.4,2.8,3,0.2,5.7,4.95,7.2,6.85,-10553.57143,-17349.24,-12654.144,0,0,0.69,NA,-4.54,NA,-14.4,-0.87,-5.07
"1132",2009-02-05,8.2,8.4,5.4,3.8,15,NA,10,0.2,10.2,13.8,7.05,6.4,10.35,6.95,-10553.57143,-17349.24,-12654.144,0,0,0.66,NA,-4.61,NA,-14.41,-0.94,-5.02
"1133",2009-02-06,3,3.2,79,48.8,7,NA,3.6,22,26.6,4,11.85,5.8,10.4,10.9,-10553.57143,-17349.24,-12654.144,0,0,0.74,NA,-4.6,NA,-14.36,-0.78,-5.04
"1134",2009-02-07,69.2,45.4,12.2,8.6,42.6,NA,41,0.6,19.4,76.8,9.9,4.75,9.05,9.75,-10553.57143,-17349.24,-12654.144,0,0,1.05,NA,-4.43,NA,-14.27,-0.62,-4.86
"1135",2009-02-08,4.8,10,16,10,6.8,NA,7.4,0,5.2,6,9.7,2.5,7.35,9.45,-10025.89286,-16481.778,-12021.4368,0,0,0.88,NA,-4.41,NA,-14.3,-0.77,-4.65
"1136",2009-02-09,4.4,4.6,0.4,0.2,2.4,NA,5.2,1,0.2,5,5.75,4.75,8.35,6.25,-10553.57143,-17349.24,-12654.144,0,0,0.71,NA,-4.47,NA,-14.38,-0.94,-4.54
"1137",2009-02-10,12.8,2.6,6.2,6.8,8.6,NA,6.4,0.2,21.2,11.8,9.15,5.2,9.7,8.65,-10553.57143,-17349.24,-12654.144,0,0,0.73,NA,-4.5,NA,-14.35,-0.98,-4.58
"1138",2009-02-11,18.4,3.2,0.4,0,18.6,NA,14.8,0.2,0.2,29.2,7.8,3.95,7.3,8.05,-10553.57143,-17349.24,-12654.144,0,0,0.71,NA,-4.48,NA,-14.33,-1,-4.55
"1139",2009-02-12,0,0,0.2,0,0.2,NA,0,0,0,0,6.4,1.65,6.05,6.25,-10553.57143,-17349.24,-12654.144,0,0,0.61,NA,-4.4,NA,-14.37,-1.12,-4.56
"1140",2009-02-13,0,0,0.4,0,0,NA,0,0,0,0,4,0.2,4.25,5.4,-10553.57143,-17349.24,-12654.144,0,0,0.57,NA,-4.44,NA,-14.38,-1.17,-4.59
"1141",2009-02-14,0,0,0,0,0,NA,0,0,0,0,2.1,-0.05,3.6,3.1,-10553.57143,-17349.24,-12654.144,0,0,0.55,NA,-4.43,NA,-14.4,-1.27,-4.6
"1142",2009-02-15,0,0,0,0,0,NA,0,0,0,0,1.95,0.75,3.8,3.1,-10025.89286,-16481.778,-12021.4368,0,0,0.47,NA,-4.52,NA,-14.44,-1.36,-4.65
"1143",2009-02-16,0,0,0,0,0,NA,0,0,0,0,2.5,0.4,3.75,3.65,-10553.57143,-17349.24,-12654.144,0,0,0.47,NA,-4.49,NA,-14.46,-1.37,-4.72
"1144",2009-02-17,0,1.2,6.8,3.6,0,NA,0,0,0,0,4.1,1.6,5.3,3.75,-10553.57143,-17349.24,-12654.144,0,0,0.42,NA,-4.42,NA,-14.4,-1.36,-4.75
"1145",2009-02-18,0,2,0.2,0,0,NA,0,0,0,0.2,5.2,-0.1,4,5.35,-10553.57143,-17349.24,-12654.144,0,0,0.36,NA,-4.11,NA,-14.39,-1.39,-4.83
"1146",2009-02-19,0,0,0,0,0,NA,0,0,0,0,1.3,-1,2.35,2.8,-10553.57143,-17349.24,-12654.144,0,0,0.39,NA,-4.41,NA,-14.42,-1.44,-4.89
"1147",2009-02-20,0,0,0,0.2,0,NA,0,0,0,0,1.55,1.1,4.15,2.55,-10553.57143,-17349.24,-12654.144,0,0,0.38,NA,-4.64,NA,-14.46,-1.46,-4.96
"1148",2009-02-21,0,0,0,0,0,NA,0,0.2,0,0,5.5,4.35,7.25,5.2,-10553.57143,-17349.24,-12654.144,0,0,0.32,NA,-4.63,NA,-14.44,-1.56,-5.03
"1149",2009-02-22,0,0,0,0,0,NA,0,0,0,0,6.2,4.05,6.9,6.7,-10025.89286,-16481.778,-12021.4368,0,0,0.3,NA,-4.62,NA,-14.4,-1.54,-4.99
"1150",2009-02-23,0,0,0.4,0.2,0,NA,0,0,0,0,6.95,4.65,7.3,7.45,-10553.57143,-17349.24,-12654.144,0,0,0.34,NA,-4.56,NA,-14.34,-1.54,-5.01
"1151",2009-02-24,0,0.2,0,0,0,NA,0,0,0,0,5.9,4.85,8,6.75,-10553.57143,-17349.24,-12654.144,0,0,0.34,NA,-4.52,NA,-14.37,-1.58,-5.03
"1152",2009-02-25,0,0,0,0,0.2,NA,0.4,0,0.4,0,9.3,3.25,7.95,8.6,-10553.57143,-17349.24,-12654.144,0,0,0.32,NA,-4.61,NA,-14.44,-1.62,-5.15
"1153",2009-02-26,0,0,0,0,0,NA,0,0,0,0.2,5.7,4.15,7.05,7.1,-10553.57143,-17349.24,-12654.144,0,0,0.32,NA,-4.65,NA,-14.41,-1.62,-4.6
"1154",2009-02-27,0,0,0.2,0,0,NA,0,0,0,0,8.55,5.8,10.3,8.2,-10553.57143,-17349.24,-12654.144,0,0,0.29,NA,-4.62,NA,-14.37,-1.64,-4.54
"1155",2009-02-28,0,0,0,0.2,0,NA,0,0,0,0,7.85,7.05,10.1,9,-10553.57143,-17349.24,-12654.144,0,0,0.29,NA,-4.64,NA,-14.39,-1.67,-4.63
"1156",2009-03-01,0.8,5.2,25.6,10.6,0.8,NA,0.6,0,10.2,1.8,11.75,5.45,9.4,11.55,-8994.354839,-16073.99019,-11407.74808,0,0,0.28,NA,-4.65,NA,-14.34,-1.66,-4.96
"1157",2009-03-02,10.2,11.2,0.8,2,8.8,NA,11.6,1,1.8,18.4,10,5.8,10.4,10.15,-9467.741935,-16919.98968,-12008.15587,0,0,0.33,NA,-4.55,NA,-14.34,-1.65,-4.82
"1158",2009-03-03,1,0.2,12,6.6,1,NA,1.6,3.2,2.8,1,11.2,5.5,9.9,11.75,-9467.741935,-16919.98968,-12008.15587,0,0,0.33,NA,-4.57,NA,-14.33,-1.63,-4
"1159",2009-03-04,9,30.8,73.4,50.2,19.8,NA,17.8,0.6,53,16.4,9.6,5.55,9.4,10.3,-9467.741935,-16919.98968,-12008.15587,0,0,0.46,NA,-4.45,NA,-14.19,-1.11,NA
"1160",2009-03-05,70.2,41.8,49.4,35.6,53.8,NA,58.6,2.6,30.8,85.6,9.3,4.15,8.55,9.15,-9467.741935,-16919.98968,-12008.15587,0,0,0.98,NA,-4.16,NA,-14.03,-0.61,NA
"1161",2009-03-06,11.2,25.2,0.4,0,16.2,NA,14,1.4,0.8,23.6,5.9,4,8.5,6.7,-9467.741935,-16919.98968,-12008.15587,0,0,0.78,NA,-4.09,NA,-14.1,-0.76,NA
"1162",2009-03-07,0,0.2,0,0.2,0,NA,0,0.2,0,0.2,8,6.85,10.55,9.05,-9467.741935,-16919.98968,-12008.15587,0,0,0.61,NA,-4.17,NA,-14.18,-0.96,NA
"1163",2009-03-08,0,0,0,0,0,NA,0,1.2,0,0,9.45,7.8,11.1,10.05,-8994.354839,-16073.99019,-11407.74808,0,0,0.52,NA,-4.23,NA,-14.24,-1.11,NA
"1164",2009-03-09,0,0,0,0,0,NA,0,0,0,0,12.35,7.8,12.05,12.15,-9467.741935,-16919.98968,-12008.15587,0,0,0.47,NA,-4.2,NA,-14.24,-1.2,NA
"1165",2009-03-10,0,0,0,0.2,0,NA,0,0.4,0.2,0,9.3,5.9,9.35,10.5,-9467.741935,-16919.98968,-12008.15587,0,0,0.44,NA,-4.25,NA,-14.3,-1.27,NA
"1166",2009-03-11,0.2,0.8,0,0.2,0.4,NA,0.2,0,0.2,0.4,10.4,6.6,10.45,10.4,-9467.741935,-16919.98968,-12008.15587,0,0,0.41,NA,-4.24,NA,-14.28,-1.34,NA
"1167",2009-03-12,0.2,0,0,0,0.2,NA,0,0,0,0,10.65,5.1,9.5,8.95,-9467.741935,-16919.98968,-12008.15587,0,0,0.4,NA,-4.26,NA,-14.34,-1.41,NA
"1168",2009-03-13,0,0,0,0,0,NA,0,0.8,0,0,9.3,6,9.3,9.8,-9467.741935,-16919.98968,-12008.15587,0,0,0.38,NA,-4.28,NA,-14.32,-1.46,NA
"1169",2009-03-14,0,0,0,0,0,NA,0,0,0,0,9.55,8.1,11.45,10.4,-9467.741935,-16919.98968,-12008.15587,0,0,0.35,NA,-4.33,NA,-14.31,-1.51,NA
"1170",2009-03-15,0,0,0.4,0,0,NA,0,0,0,0,11.85,8.3,11.95,11.5,-8994.354839,-16073.99019,-11407.74808,0,0,0.33,NA,-4.37,NA,-14.31,-1.55,NA
"1171",2009-03-16,0,2,0.8,0,0,NA,0,0,0,0,13.5,9.25,13,13.9,-9467.741935,-16919.98968,-12008.15587,0,0,0.35,NA,-4.38,NA,-14.34,-1.6,NA
"1172",2009-03-17,0,0,0,0,0,NA,0,1,0,0,10.7,8.85,12.7,11.7,-9467.741935,-16919.98968,-12008.15587,0,0,0.36,NA,-4.42,NA,-14.35,-1.64,NA
"1173",2009-03-18,0,0,0,0,0,NA,0,0,0,0,11,10.9,12.6,12.05,-9467.741935,-16919.98968,-12008.15587,0,0,0.35,NA,-4.43,NA,-14.33,-1.67,NA
"1174",2009-03-19,0,0,4.4,0,0,NA,0,0,0,0,13.15,6.5,11.65,14.05,-9467.741935,-16919.98968,-12008.15587,0,0,0.34,NA,-4.42,NA,-14.27,-1.67,NA
"1175",2009-03-20,0,0,0.8,0,0,NA,0,0,0,0,11.85,2.1,9,12.75,-9467.741935,-16919.98968,-12008.15587,0,0,0.31,NA,-4.41,NA,-14.27,-1.69,NA
"1176",2009-03-21,0,0,0,0,0,NA,0,0,0,0,7.85,1.3,5.35,7.7,-9467.741935,-16919.98968,-12008.15587,0,0,0.3,NA,-4.46,NA,-14.28,-1.71,NA
"1177",2009-03-22,0,0,0.2,0,0,NA,0,0,0,0,3.6,4.8,6.25,5.05,-8994.354839,-16073.99019,-11407.74808,0,0,0.28,NA,-4.5,NA,-14.27,-1.73,NA
"1178",2009-03-23,0,0,0,0,0,NA,0,0.2,0,0,8.25,6.4,9.4,9.55,-9467.741935,-16919.98968,-12008.15587,0,0,0.32,NA,-4.5,NA,-14.23,-1.76,NA
"1179",2009-03-24,0,0,6.2,2.8,0,NA,0,0,0.6,0,11.55,4,8.5,11.35,-9467.741935,-16919.98968,-12008.15587,0,0,0.31,NA,-4.49,NA,-14.13,-1.77,NA
"1180",2009-03-25,0.6,1,5.6,0.2,0.6,NA,0.6,0,0,5.4,6.7,4.95,8.3,7.45,-9467.741935,-16919.98968,-12008.15587,0,0,0.29,NA,-4.51,NA,-14.17,-1.76,NA
"1181",2009-03-26,0,0,0,0,0,NA,0,0,0,0,10.1,6.95,10.7,10.2,-9467.741935,-16919.98968,-12008.15587,0,0,0.3,NA,-4.61,NA,-14.18,-1.75,NA
"1182",2009-03-27,0.4,0.8,0,0,0.4,NA,0.2,0,2.2,0.4,10.55,7.7,10.15,11.15,-9467.741935,-16919.98968,-12008.15587,0,0,0.3,NA,-4.67,NA,-14.19,-1.81,NA
"1183",2009-03-28,1.6,0,15.4,11.6,1.2,NA,1,1.2,19.6,1.2,10.75,6.6,10.35,11.3,-9467.741935,-16919.98968,-12008.15587,0,0,0.3,NA,-4.69,NA,-14.15,-1.78,NA
"1184",2009-03-29,46,34.2,55.2,48.2,46.2,NA,47.2,7,79.2,54.8,12.05,8.55,11.8,12.2,-8994.354839,-16073.99019,-11407.74808,0,0,0.61,NA,-4.6,NA,-14.07,-1.34,NA
"1185",2009-03-30,59.8,40.4,4.8,4,56.8,NA,68.6,10.4,18,74.6,12.75,9.8,14.8,12.65,-9467.741935,-16919.98968,-12008.15587,0,0,1.1,NA,-4.48,NA,-14.14,-0.91,NA
"1186",2009-03-31,0,0,25.2,14.4,0,NA,0.2,4.4,14.4,0.2,14.3,9.15,14.25,14.3,-9467.741935,-16919.98968,-12008.15587,0,0,0.76,NA,-4.44,NA,-14.14,-1.07,NA
"1187",2009-04-01,21.8,14.6,34.6,26,15.6,NA,16.2,41,9.8,23.4,14.3,10.5,14.8,15.35,-9150,-15698.88,-12694.752,0,0,0.74,NA,-4.38,NA,-14.12,-0.91,NA
"1188",2009-04-02,20.4,26.8,4.6,5.8,21.4,NA,23.6,17.4,12,30.2,14.85,8.65,14,15.5,-9150,-15698.88,-12694.752,0,0,0.78,NA,-4.25,NA,-14.13,-0.74,NA
"1189",2009-04-03,0,0,0,0.2,0,NA,0,0.6,0,0.4,12.7,9.65,13.9,13.15,-9150,-15698.88,-12694.752,0,0,0.69,NA,-4.22,NA,-14.15,-0.95,NA
"1190",2009-04-04,0,0,0,0,0,NA,0,0,0,0,13.3,10.1,12.75,14.25,-9150,-15698.88,-12694.752,0,0,0.6,NA,-4.24,NA,-14.13,-1.13,NA
"1191",2009-04-05,0,0,0,0,0,NA,0,3,2.2,0,14.35,10.45,14.45,14.2,-8692.5,-14913.936,-12060.0144,0,0,0.54,NA,-4.22,NA,-14.12,-1.21,NA
"1192",2009-04-06,12.2,0,0,0.2,0.4,NA,1.8,5,0,0.8,15.15,11.65,13.3,14.7,-9150,-15698.88,-12694.752,0,0,0.51,NA,-4.17,NA,-14.1,-1.31,NA
"1193",2009-04-07,0,0,0,0,0,NA,0,0.6,0,0,15,11.1,15,16.1,-9150,-15698.88,-12694.752,0,0,0.49,NA,-4.17,NA,-14.09,-1.38,NA
"1194",2009-04-08,0,0,0,0,0,NA,0,0,0,0,14,10.25,14.2,14.9,-9150,-15698.88,-12694.752,0,0,0.46,NA,-4.19,NA,-14.1,-1.45,NA
"1195",2009-04-09,0,0,0,0,0,NA,0,0.2,6.8,0,13.35,13.05,16.8,13.7,-9150,-15698.88,-12694.752,0,0,0.46,NA,-4.19,NA,-14.09,-1.5,NA
"1196",2009-04-10,0,0,0,0,0,NA,0.2,0,1.4,0,16.6,12.75,16.75,17.7,-9150,-15698.88,-12694.752,0,0,0.45,NA,-4.23,NA,-14.06,-1.58,NA
"1197",2009-04-11,0,0,0,0,0,NA,0,4.4,0,0,17.5,12.4,17.3,18.35,-9150,-15698.88,-12694.752,0,0,0.43,NA,-4.24,NA,-14.04,-1.64,NA
"1198",2009-04-12,0,0,0,0,0,NA,0,1,0,0,16.95,13.3,17.75,17.85,-8692.5,-14913.936,-12060.0144,0,0,0.41,NA,-4.24,NA,-13.99,-1.66,NA
"1199",2009-04-13,0,0,0,0,0,NA,0,0.2,0,0,17.45,13.65,17.1,17.75,-9150,-15698.88,-12694.752,0,0,0.41,NA,-4.18,NA,-13.96,-1.71,NA
"1200",2009-04-14,0,0,0,0,0,NA,0,0,0.6,0,15.75,12,16.15,17.5,-9150,-15698.88,-12694.752,0,0,0.4,NA,-4.23,NA,-14,-1.74,NA
"1201",2009-04-15,1.6,0,0,0,1,NA,1.6,0,0,1.4,15.95,13.1,15.6,17.25,-9150,-15698.88,-12694.752,0,0,0.39,NA,-4.34,NA,-14.03,-1.77,NA
"1202",2009-04-16,3.6,2.4,27.6,16,1.8,NA,2,0,19.6,3,16.55,9.85,11.8,17.55,-9150,-15698.88,-12694.752,0,0,0.39,NA,-4.37,NA,-14.04,-1.75,NA
"1203",2009-04-17,22.4,31.8,1.4,0.8,30,NA,32.2,1.4,11.4,38.4,12.45,8.9,13.9,12.8,-9150,-15698.88,-12694.752,0,0,0.45,NA,-4.35,NA,-14.02,-1.63,NA
"1204",2009-04-18,11.4,0.8,7,6,21.2,NA,35.4,4,17.6,21,13.25,7.15,12.75,14.25,-9150,-15698.88,-12694.752,0,0,0.5,NA,-4.4,NA,-14.02,-1.67,NA
"1205",2009-04-19,4.2,6.2,10.8,8.6,5,NA,4.6,13,9.2,4,12.65,8.6,14.5,12.9,-8692.5,-14913.936,-12060.0144,0,0,0.47,NA,-4.4,NA,-14.01,-1.66,NA
"1206",2009-04-20,6.8,9,1.8,1.2,5.4,NA,7.2,20.2,1.8,6.6,14.7,10.25,15.6,15.2,-9150,-15698.88,-12694.752,0,0,0.5,NA,-4.39,NA,-14.01,-1.61,NA
"1207",2009-04-21,0.2,0,0,0,0,NA,0.2,17.8,0.8,0.4,17.1,11.6,16.1,16.95,-9150,-15698.88,-12694.752,0,0,0.49,NA,-4.42,NA,-13.99,-1.64,NA
"1208",2009-04-22,0,0.4,0,0,0,NA,0,13,0,0,18.65,13.7,17.9,19.3,-9150,-15698.88,-12694.752,0,0,0.48,NA,-4.44,NA,-13.99,-1.65,NA
"1209",2009-04-23,0,0,0,0.2,0,NA,0,0,0.4,0,14.75,11.8,15.6,16.95,-9150,-15698.88,-12694.752,0,0,0.47,NA,-4.5,NA,-14,-1.69,NA
"1210",2009-04-24,4.2,0,0,0,4.8,NA,6,1,0,9.2,15.75,9.95,13.7,16.85,-9150,-15698.88,-12694.752,0,0,0.45,NA,-4.54,NA,-14.03,-1.75,NA
"1211",2009-04-25,0,0,0,0,0,NA,0,0,0,0,12.65,11,15.3,14.15,-9150,-15698.88,-12694.752,0,0,0.4,NA,-4.6,NA,-14.03,-1.77,NA
"1212",2009-04-26,0.2,0,12.4,9.4,0,NA,0,0,12,0.2,17.45,10,13.45,18.4,-8692.5,-14913.936,-12060.0144,0,0,0.39,NA,-4.59,NA,-14,-1.74,NA
"1213",2009-04-27,23,13.2,2,1.6,12,NA,12.8,5.8,7,19,13.65,11.4,15.3,14.15,-9150,-15698.88,-12694.752,0,0,0.46,NA,-4.53,NA,-13.92,-1.71,NA
"1214",2009-04-28,12.4,1.8,11.4,0.4,6.2,NA,9.2,6.4,1.8,7.4,16.1,9.4,16.25,15.4,-9150,-15698.88,-12694.752,0,0,0.47,NA,-4.55,NA,-13.92,-1.74,NA
"1215",2009-04-29,2.6,1.2,6.6,12.4,1.4,NA,3.8,4.2,18.4,1.6,16.4,6,12.1,18.2,-9150,-15698.88,-12694.752,0,0,0.45,NA,-4.59,NA,-13.96,-1.75,NA
"1216",2009-04-30,20.6,1.4,0,3.4,11.2,NA,11.8,1,0.2,12.6,11.95,7.7,13.6,12.35,-9150,-15698.88,-12694.752,0,0,0.52,NA,-4.63,NA,-13.98,-1.75,NA
"1217",2009-05-01,0,0,0,0,0,NA,0,5.6,0,0.2,13.55,14.05,17.5,14.8,-10474.31535,-15958.08,-13264.992,0,0,0.48,NA,-4.65,NA,-13.99,-1.79,NA
"1218",2009-05-02,0,0,0,0,0,NA,0,0,0.2,0,16.05,13.55,18.2,17.95,-10474.31535,-15958.08,-13264.992,0,0,0.46,NA,-4.69,NA,-14.01,-1.83,NA
"1219",2009-05-03,0,0.2,0,0.2,0.2,NA,0,3,0,0,17.55,11.55,15.5,18.8,-9950.599587,-15160.176,-12601.7424,0,0,0.45,NA,-4.7,NA,-14.02,-1.84,NA
"1220",2009-05-04,0,0,0,0,0,NA,0,0,7.6,0,14.95,13.3,16.4,16.85,-10474.31535,-15958.08,-13264.992,0,0,0.39,NA,-4.71,NA,-14,-1.85,NA
"1221",2009-05-05,4.2,0,0,0,1.6,NA,3.2,9,0,5.4,18,11.8,17.1,18.45,-10474.31535,-15958.08,-13264.992,0,0,0.37,NA,-4.73,NA,-14.01,-1.89,NA
"1222",2009-05-06,0,0,0,0,0,NA,0,0,0,0,14.6,11.65,15.1,15.85,-10474.31535,-15958.08,-13264.992,0,0,0.36,NA,-4.79,NA,-14.02,-1.88,NA
