"","Date","Rainfall_Settefrati","Temperature_Settefrati","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","lag9","rain4"
"424",2016-05-09,0,15.7,276.1018298,"2016","5","9","1","0","0","0","0","1",2016-05-09,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,0,0,0,7.8,0,0
"425",2016-05-10,0,18.05,275.9746119,"2016","5","10","1","0","0","0","0","1",2016-05-10,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,0,5.4,0,0,6,0
"426",2016-05-11,2.6,18.05,276.0763945,"2016","5","11","1","0","0","0","0","1",2016-05-11,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,0,0,0,0,7.8,0
"427",2016-05-12,13.3,14.75,276.1332902,"2016","5","12","1","0","0","0","0","1",2016-05-12,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,0,0,5.4,0,0,13.3
"428",2016-05-13,8.4,13.3,275.9379399,"2016","5","13","1","0","0","0","0","1",2016-05-13,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,13.3,0,0,0,0,8.4
"429",2016-05-14,14.5,10.6,275.994158,"2016","5","14","1","0","0","0","0","1",2016-05-14,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,8.4,0,0,5.4,0,14.5
"430",2016-05-15,31.9,13.45,276.2410629,"2016","5","15","1","0","0","0","0","1",2016-05-15,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,14.5,13.3,0,0,0,31.9
"431",2016-05-16,6.4,13.25,276.6321392,"2016","5","16","1","0","0","0","0","1",2016-05-16,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,31.9,8.4,0,0,5.4,6.4
"432",2016-05-17,15.1,9.8,276.5574008,"2016","5","17","1","0","0","0","0","1",2016-05-17,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,6.4,14.5,13.3,0,0,15.1
"433",2016-05-18,0.2,12.2,276.3624376,"2016","5","18","1","0","0","0","0","1",2016-05-18,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,15.1,31.9,8.4,0,0,0
"434",2016-05-19,6.6,11.75,276.5078096,"2016","5","19","1","0","0","0","0","1",2016-05-19,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,6.4,14.5,13.3,0,6.6
"435",2016-05-20,2.6,10.65,276.4787982,"2016","5","20","1","0","0","0","0","1",2016-05-20,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,6.6,15.1,31.9,8.4,0,0
"436",2016-05-21,0,17,276.5038126,"2016","5","21","1","0","0","0","0","1",2016-05-21,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,6.4,14.5,13.3,0
"437",2016-05-22,0,16.9,276.6522585,"2016","5","22","1","0","0","0","0","1",2016-05-22,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,6.6,15.1,31.9,8.4,0
"438",2016-05-23,0,15,276.63242,"2016","5","23","1","0","0","0","0","1",2016-05-23,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,6.4,14.5,0
"439",2016-05-24,0.6,12.8,278.547754,"2016","5","24","1","0","0","0","0","1",2016-05-24,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,6.6,15.1,31.9,0
"440",2016-05-25,0,14.8,276.8979097,"2016","5","25","1","0","0","0","0","1",2016-05-25,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,6.4,0
"441",2016-05-26,0,16.9,276.9522639,"2016","5","26","1","0","0","0","0","1",2016-05-26,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,6.6,15.1,0
"442",2016-05-27,0,20.05,275.7262533,"2016","5","27","1","0","0","0","0","1",2016-05-27,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"443",2016-05-28,0,21.35,277.126833,"2016","5","28","1","0","0","0","0","1",2016-05-28,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,6.6,0
"444",2016-05-29,0,19.8,277.2510121,"2016","5","29","1","0","0","0","0","1",2016-05-29,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"445",2016-05-30,0,15.95,277.3687139,"2016","5","30","1","0","0","0","0","1",2016-05-30,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"446",2016-05-31,0,15.75,277.1448223,"2016","5","31","1","0","0","0","0","1",2016-05-31,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"447",2016-06-01,0,13.85,277.1255654,"2016","6","1","1","0","0","0","0","1",2016-06-01,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"448",2016-06-02,7.2,14.05,277.045497,"2016","6","2","1","0","0","0","0","1",2016-06-02,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,7.2
"449",2016-06-03,3.6,15.95,276.8969536,"2016","6","3","1","0","0","0","0","1",2016-06-03,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,7.2,0,0,0,0,0
"450",2016-06-04,13.3,16.4,277.0327085,"2016","6","4","1","0","0","0","0","1",2016-06-04,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,13.3
"451",2016-06-05,1.8,17,276.9569736,"2016","6","5","1","0","0","0","0","1",2016-06-05,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,13.3,7.2,0,0,0,0
"452",2016-06-06,4.6,17.85,276.9506957,"2016","6","6","1","0","0","0","0","1",2016-06-06,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"453",2016-06-07,2.2,16.8,277.0819815,"2016","6","7","1","0","0","0","0","1",2016-06-07,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,13.3,7.2,0,0,0
"454",2016-06-08,3.2,18.5,276.9707063,"2016","6","8","1","0","0","0","0","1",2016-06-08,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"455",2016-06-09,9.1,16.75,277.1542318,"2016","6","9","1","0","0","0","0","1",2016-06-09,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,13.3,7.2,0,9.1
"456",2016-06-10,1,17.3,274.7996841,"2016","6","10","1","0","0","0","0","1",2016-06-10,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,9.1,0,0,0,0,0
"457",2016-06-11,0,17.75,277.145346,"2016","6","11","1","0","0","0","0","1",2016-06-11,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,13.3,7.2,0
"458",2016-06-12,9.2,16.9,277.4690453,"2016","6","12","1","0","0","0","0","1",2016-06-12,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,9.1,0,0,0,9.2
"459",2016-06-13,16.2,15.3,276.8425041,"2016","6","13","1","0","0","0","0","1",2016-06-13,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,9.2,0,0,0,13.3,16.2
"460",2016-06-14,0,17.75,276.8709918,"2016","6","14","1","0","0","0","0","1",2016-06-14,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,16.2,0,9.1,0,0,0
"461",2016-06-15,0,17.55,277.011015696667,"2016","6","15","1","0","0","0","0","1",2016-06-15,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,9.2,0,0,0,0
"462",2016-06-16,0,20.1,277.1059204,"2016","6","16","1","0","0","0","0","1",2016-06-16,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,16.2,0,9.1,0,0
"463",2016-06-17,0,20.05,276.9935108,"2016","6","17","1","0","0","0","0","1",2016-06-17,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,9.2,0,0,0
"464",2016-06-18,0,19.25,277.0724309,"2016","6","18","1","0","0","0","0","1",2016-06-18,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,16.2,0,9.1,0
"465",2016-06-19,12,16.6,276.9428153,"2016","6","19","1","0","0","0","0","1",2016-06-19,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,9.2,0,12
"466",2016-06-20,0.2,15.6,277.1127232,"2016","6","20","1","0","0","0","0","1",2016-06-20,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,12,0,0,16.2,0,0
"467",2016-06-21,0,18.45,276.9925734,"2016","6","21","0","1","0","0","0","1",2016-06-21,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,9.2,0
"468",2016-06-22,0,21.25,276.9951204,"2016","6","22","0","1","0","0","0","1",2016-06-22,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,12,0,0,16.2,0
"469",2016-06-23,2.8,22.95,277.0363684,"2016","6","23","0","1","0","0","0","1",2016-06-23,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"470",2016-06-24,0,25.25,276.9091559,"2016","6","24","0","1","0","0","0","1",2016-06-24,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,12,0,0,0
"471",2016-06-25,0,25.1,276.8998325,"2016","6","25","0","1","0","0","0","1",2016-06-25,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"472",2016-06-26,0,23.95,276.8635076,"2016","6","26","0","1","0","0","0","1",2016-06-26,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,12,0,0
"473",2016-06-27,0,20.75,277.1755239,"2016","6","27","0","1","0","0","0","1",2016-06-27,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"474",2016-06-28,0,20.4,277.018555,"2016","6","28","0","1","0","0","0","1",2016-06-28,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,12,0
"475",2016-06-29,0,21.15,276.998983,"2016","6","29","0","1","0","0","0","1",2016-06-29,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,0
"476",2016-06-30,6.8,22.35,276.9656608,"2016","6","30","0","1","0","0","0","1",2016-06-30,2016.1,2016.2,"2016-07-01",281.648490346117,262.831299526337,242.128279584689,0,0,0,0,0,6.8
"477",2016-07-01,4.6,22.95,277.0872416,"2016","7","1","0","1","0","0","0","1",2016-07-01,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,6.8,0,0,0,0,0
"478",2016-07-02,0,23.75,277.2163325,"2016","7","2","0","1","0","0","0","1",2016-07-02,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"479",2016-07-03,0,23.7,277.2061131,"2016","7","3","0","1","0","0","0","1",2016-07-03,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,6.8,0,0,0,0
"480",2016-07-04,0,24.05,277.033899,"2016","7","4","0","1","0","0","0","1",2016-07-04,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"481",2016-07-05,1.4,23.7,277.2789493,"2016","7","5","0","1","0","0","0","1",2016-07-05,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,6.8,0,0,0
"482",2016-07-06,15,22.1,277.3454921,"2016","7","6","0","1","0","0","0","1",2016-07-06,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,15
"483",2016-07-07,0,23,277.3437279,"2016","7","7","0","1","0","0","0","1",2016-07-07,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,15,0,0,6.8,0,0
"484",2016-07-08,0,24.45,277.550972,"2016","7","8","0","1","0","0","0","1",2016-07-08,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"485",2016-07-09,0,23.95,277.9865694,"2016","7","9","0","1","0","0","0","1",2016-07-09,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,15,0,0,6.8,0
"486",2016-07-10,15.1,24.25,278.5814214,"2016","7","10","0","1","0","0","0","1",2016-07-10,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,15.1
"487",2016-07-11,0,24.5,279.9468057,"2016","7","11","0","1","0","0","0","1",2016-07-11,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,15.1,0,15,0,0,0
"488",2016-07-12,0,26,281.6963671,"2016","7","12","0","1","0","0","0","1",2016-07-12,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"489",2016-07-13,0,24.85,282.0539736,"2016","7","13","0","1","0","0","0","1",2016-07-13,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,15.1,0,15,0,0
"490",2016-07-14,0,20.55,282.3564243,"2016","7","14","0","1","0","0","0","1",2016-07-14,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"491",2016-07-15,0.6,16.4,282.8225756,"2016","7","15","0","1","0","0","0","1",2016-07-15,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,15.1,0,15,0
"492",2016-07-16,0,15.9,283.0484409,"2016","7","16","0","1","0","0","0","1",2016-07-16,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"493",2016-07-17,0,17.6,283.6464433,"2016","7","17","0","1","0","0","0","1",2016-07-17,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,15.1,0,0
"494",2016-07-18,0,21.3,283.7988291,"2016","7","18","0","1","0","0","0","1",2016-07-18,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"495",2016-07-19,0,23.6,284.4340034,"2016","7","19","0","1","0","0","0","1",2016-07-19,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,15.1,0
"496",2016-07-20,0,24.9,284.8536861,"2016","7","20","0","1","0","0","0","1",2016-07-20,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"497",2016-07-21,0,25,285.256622,"2016","7","21","0","1","0","0","0","1",2016-07-21,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"498",2016-07-22,0,23.95,286.0645311,"2016","7","22","0","1","0","0","0","1",2016-07-22,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"499",2016-07-23,0,25.8,286.4610258,"2016","7","23","0","1","0","0","0","1",2016-07-23,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"500",2016-07-24,8.4,19.45,286.9831089,"2016","7","24","0","1","0","0","0","1",2016-07-24,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,8.4
"501",2016-07-25,8.4,21.5,286.8368228,"2016","7","25","0","1","0","0","0","1",2016-07-25,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,8.4,0,0,0,0,8.4
"502",2016-07-26,0.2,21.25,286.7390719,"2016","7","26","0","1","0","0","0","1",2016-07-26,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,8.4,0,0,0,0,0
"503",2016-07-27,16.3,22.8,287.2794151,"2016","7","27","0","1","0","0","0","1",2016-07-27,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,8.4,0,0,0,16.3
"504",2016-07-28,0.6,23.4,287.6775332,"2016","7","28","0","1","0","0","0","1",2016-07-28,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,16.3,8.4,0,0,0,0
"505",2016-07-29,0,22.6,288.6508026,"2016","7","29","0","1","0","0","0","1",2016-07-29,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,8.4,0,0,0
"506",2016-07-30,0,23.7,289.1457136,"2016","7","30","0","1","0","0","0","1",2016-07-30,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,16.3,8.4,0,0,0
"507",2016-07-31,0,24.6,289.4631069,"2016","7","31","0","1","0","0","0","1",2016-07-31,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,8.4,0,0
"508",2016-08-01,0,22.9,289.0679475,"2016","8","1","0","1","0","0","0","1",2016-08-01,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,16.3,8.4,0,0
"509",2016-08-02,12.7,23,291.4645194,"2016","8","2","0","1","0","0","0","1",2016-08-02,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,8.4,12.7
"510",2016-08-03,0,23,291.8707007,"2016","8","3","0","1","0","0","0","1",2016-08-03,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,12.7,0,0,16.3,8.4,0
"511",2016-08-04,0,24,291.8392389,"2016","8","4","0","1","0","0","0","1",2016-08-04,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"512",2016-08-05,0,23.65,292.9908446,"2016","8","5","0","1","0","0","0","1",2016-08-05,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,12.7,0,0,16.3,0
"513",2016-08-06,11.7,18.25,293.8918701,"2016","8","6","0","1","0","0","0","1",2016-08-06,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,11.7
"514",2016-08-07,0,20.25,294.4546586,"2016","8","7","0","1","0","0","0","1",2016-08-07,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,11.7,0,12.7,0,0,0
"515",2016-08-08,0.2,21.2,294.5351649,"2016","8","8","0","1","0","0","0","1",2016-08-08,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"516",2016-08-09,0,22.2,294.6945291,"2016","8","9","0","1","0","0","0","1",2016-08-09,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,11.7,0,12.7,0,0
"517",2016-08-10,0,21.8,295.1120512,"2016","8","10","0","1","0","0","0","1",2016-08-10,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"518",2016-08-11,0.2,20.9,294.946034,"2016","8","11","0","1","0","0","0","1",2016-08-11,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,11.7,0,12.7,0
"519",2016-08-12,0,18.25,295.0102957,"2016","8","12","0","1","0","0","0","1",2016-08-12,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"520",2016-08-13,0,18.8,294.8348528,"2016","8","13","0","1","0","0","0","1",2016-08-13,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,11.7,0,0
"521",2016-08-14,0,20.95,295.064108,"2016","8","14","0","1","0","0","0","1",2016-08-14,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,0,0
"522",2016-08-15,0,22.45,295.2427033,"2016","8","15","0","1","0","0","0","1",2016-08-15,2016.2,2016.3,"2016-07-01",281.648490346117,289.708617727174,291.408809073913,0,0,0,0,11.7,0
"523",2016-08-16,0,23.1,295.2630961,"2016","8","16","0","1","0","0","0","1",2016-08-16,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"524",2016-08-17,2.6,21.05,295.326775,"2016","8","17","0","1","0","0","0","1",2016-08-17,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"525",2016-08-18,1.8,20.85,295.2713698,"2016","8","18","0","1","0","0","0","1",2016-08-18,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"526",2016-08-19,0,21.1,294.7677332,"2016","8","19","0","1","0","0","0","1",2016-08-19,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"527",2016-08-20,0,22.95,295.0479089,"2016","8","20","0","1","0","0","0","1",2016-08-20,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"528",2016-08-21,0,23.8,295.1718293,"2016","8","21","0","1","0","0","0","1",2016-08-21,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"529",2016-08-22,0,21.25,295.3256178,"2016","8","22","0","1","0","0","0","1",2016-08-22,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"530",2016-08-23,0,19.65,295.1319468,"2016","8","23","0","1","0","0","0","1",2016-08-23,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"531",2016-08-24,0,21.05,295.0209237,"2016","8","24","0","1","0","0","0","1",2016-08-24,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"532",2016-08-25,0,21.85,294.6188372,"2016","8","25","0","1","0","0","0","1",2016-08-25,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"533",2016-08-26,0,23.85,294.8244902,"2016","8","26","0","1","0","0","0","1",2016-08-26,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"534",2016-08-27,0,24.15,294.6446884,"2016","8","27","0","1","0","0","0","1",2016-08-27,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"535",2016-08-28,0,23.6,294.7649894,"2016","8","28","0","1","0","0","0","1",2016-08-28,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"536",2016-08-29,0,22.85,294.8557078,"2016","8","29","0","1","0","0","0","1",2016-08-29,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"537",2016-08-30,1.6,23.1,294.8770817,"2016","8","30","0","1","0","0","0","1",2016-08-30,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"538",2016-08-31,1,20.75,292.2424907,"2016","8","31","0","1","0","0","0","1",2016-08-31,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"539",2016-09-01,0.4,21.15,294.6554726,"2016","9","1","0","1","0","0","0","1",2016-09-01,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
"540",2016-09-02,0,22.8,294.5999651,"2016","9","2","0","1","0","0","0","1",2016-09-02,2016.2,2016.3,"2016-10-01",291.374003370652,289.708617727174,291.408809073913,0,0,0,0,0,0
